発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
200701	ファミ通文庫	声で魅せてよベイビー	木本雅彦	ヤス	978-4-7577-3328-2	661	き4 1-1	282	[第8回エンターブレインえんため大賞＜佳作＞]
200701	ファミ通文庫	バカとテストと召喚獣	井上堅二	葉賀ユイ	978-4-7577-3329-9	662	い3 1-1	283	[第8回エンターブレインえんため大賞＜編集部特別賞＞]
200701	ファミ通文庫	ほおむステイ☆でい～もン！	鯛津ゆうた	シコルスキー	978-4-7577-3330-5	660	た5 1-1	316	[第7回エンターブレインえんため大賞＜東放学園特別賞＞]
200701	ファミ通文庫	学校の階段 4	櫂末高彰	甘福あまね	978-4-7577-3331-2	663	か8 1-4	282	
200701	ファミ通文庫	地獄少女　うつろいの彼岸花	天羽沙夜	南野彼方	978-4-7577-3332-9	664	J3 1-1	207	
200701	MF文庫J	かのこん 6　～ナギサのぱいぱいぷー～	西野かつみ	狐印	978-4-8401-1785-2		に-01-06	295	
200701	MF文庫J	くじびき・アンバランス 2　大吉編	浜崎達也	小梅ケイト	978-4-8401-1786-9		は-05-02	262	
200701	MF文庫J	暗闇にヤギを探して 2	穂史賀雅也	シコルスキー	978-4-8401-1787-6		ほ-01-02	261	
200701	MF文庫J	ぷいぷい4！	夏緑	なもり	978-4-8401-1788-3		な-01-20	261	
200701	MF文庫J	きゅーきゅーキュート！ 3	野島けんじ	武藤此史	978-4-8401-1789-0		の-02-10	260	
200701	MF文庫J	リミットレス！	須堂項	ひづき夜宵	978-4-8401-1790-6		す-02-06	261	
200701	スーパーダッシュ文庫	テイルズ オブ ザ テンペスト　嵐の章	金月龍之介	いのまたむつみ、松竹徳幸	978-4-08-630337-8		き3-1	239	
200701	スーパーダッシュ文庫	影≒光 シャドウ・ライト　激突編	影名浅海	植田亮	978-4-08-630338-5		か10-4	244	
200701	スーパーダッシュ文庫	ドラゴンクライシス！　真紅の少女	城崎火也	亜方逸樹	978-4-08-630339-2		き1-5	272	
200701	スーパーダッシュ文庫	神舟	大河渡	長澤真	978-4-08-630340-8		お4-1	313	
200701	富士見ミステリー文庫	僕たちのパラドクス　―Acacia2279―	厚木隼	QP:flapper	978-4-8291-6381-8	281	FM82-01	301	[第6回富士見ヤングミステリー大賞＜大賞＞]
200701	富士見ミステリー文庫	ヴァーテックテイルズ　麗しのシャーロットに捧ぐ	尾関修一	山本ケイジ	978-4-8291-6382-5	282	FM83-01	325	[第6回富士見ヤングミステリー大賞＜佳作＞]
200701	GA文庫	シャギードッグ　天使の序章	七尾あきら	宮城	978-4-7973-3613-9	23	な-02-01	369	
200701	GA文庫	ボクの紫苑	本田透	百瀬寿	978-4-7973-3644-3	53	ほ-01-01	325	
200701	GA文庫	神曲奏界ポリフォニカ　まぁぶる	榊一郎、大迫純一、高殿円、築地俊彦	BUNBUN、兎塚エイジ	978-4-7973-3900-0	54	さ-01-05	309	
200701	GA文庫	ポチのウィニングショット	葛西伸哉	JH	978-4-7973-3901-7	55	か-04-01	261	
200701	GA文庫	シャムロック　「逆転のチェックメイト ですぅ～」	沢上水也	西脇ゆぅり	978-4-7973-3932-1	56	さ-02-04	258	
200701	GA文庫	マルアークの種　～片翼の記憶～	細江ひろみ	みかきみかこ	978-4-7973-3933-8	57	ほ-02-01	295	
200701	HJ文庫	ハカナさんがきた！	織田兄第	みづきたけひと	4-89425-498-0	33	お02 01-01	310	
200701	HJ文庫	グロリアスドーン 2　少女は夕暮れに遊ぶ	庄司卓	四季童子	4-89425-499-9	34	し01 01-02	253	
200701	HJ文庫	うらにわのかみさま　～夜空の海と炭酸と～	神野オキナ	龍炎狼牙	4-89425-500-6	35	か03 01-02	250	
200701	HJ文庫	戦姫　～侵略の多国籍軍	夏緑	シオミヤイルカ	4-89425-502-2	36	な01 01-02	241	
200701	ソノラマ文庫	吸血鬼ハンター 18　Ｄ－狂戦士イリヤ	菊地秀行	天野喜孝	978-4-257-77067-1	1067	き 1-60	234	
200701	C★NOVELS ファンタジア	PARTNER 7	柏枝真郷	高里ウズ	978-4-12-500970-4		か4-7	227	
200701	C★NOVELS ファンタジア	翼は碧空を翔けて 2	三浦真奈美	椋本夏夜	978-4-12-500971-1		み1-18	214	
200701	C★NOVELS ファンタジア	紅玉の戦士　インヴィジブル・リング 1	アン・ビショップ　訳：原島文世	木々	978-4-12-500972-8		ひ1-1	221	
200701	トクマ・ノベルズEdge	黄金の魔女が棲む森　美しき邪なる公子	麻木未穂	倣学	978-4-19-850731-2			308	
200701	トクマ・ノベルズEdge	紫鳳伝　王殺しの刀	藤野恵美	伊吹アスカ	978-4-19-850732-9			252	
200701	ソノラマノベルス	ガーオイズの宴	日下部匡俊	タカシアキラ	978-4-257-01089-0			315	
200701	ZIGZAG NOVELS	花ユーレイ	ヤマト	しば	4-434-08716-9			303	
200701	ZIGZAG NOVELS	トラブる×トラベる　国境の果て 空の下	神無月ふみ	藤丘ようこ	4-434-08717-7			337	
200701	スクウェア・エニックス・ノベルズ	スタンプ・デッド 3	はむばね	稀捺かのと	4-7575-1920-6			267	
200701	コバルト文庫	マリア様がみてる　クリスクロス	今野緒雪	ひびき玲音	4-08-600859-9		こ7-52	199	
200701	コバルト文庫	シュバルツ・ヘルツ―黒い心臓―　シヴァの踊る森	桑原水菜	夢花李	4-08-600860-2		く5-80	253	
200701	コバルト文庫	とこしえの薔薇　銀朱の花～ブノス異聞～	金蓮花	藤井迦耶	4-08-600861-0		き6-60	254	
200701	コバルト文庫	王宮ロマンス革命　退屈姫の不埒な日常	藤原眞莉	鳴海ゆき	4-08-600862-9		ふ6-60	261	
200701	コバルト文庫	花咲く丘の小さな貴婦人　寄宿学校と迷子の羊	谷瑞恵	桃川春日子	4-08-600863-7		た16-28	268	
200701	コバルト文庫	桃源の薬　翡翠色の王国	山本瑤	香坂ゆう	4-08-600864-5		や6-15	227	
200701	コバルト文庫	ヴィクトリアン・ローズ・テーラー　恋のドレスは明日への切符	青木祐子	あき	4-08-600865-3		あ16-13	245	
200701	コバルト文庫	野分け草子　～永久童の見る夢は～	片山奈保子	ジキル	4-08-600866-1		か10-29	250	
200701	コバルト文庫	旋風天戯　～出逢ってはいけないふたり～	瀬川貴次	明治キメラ	4-08-600867-X		せ1-27	211	
200701	コバルト文庫	古城ホテル　幻のフロイライン	倉世春	吉原世	4-08-600868-8		く9-17	232	
200701	コバルト文庫	鳥籠姫と王樹の実	桂環	羽戸らみ	4-08-600869-6		か16-1	263	[2005年度ノベル大賞＜入選＞]
200701	コバルト文庫	～リアランの竜騎士と少年王～　碧眼の海賊	花衣沙久羅	小島榊	4-08-600870-X		か8-43	213	
200701	角川ビーンズ文庫	銀のパルティータ　花婿は王国をまどわす	めぐみ和季	かわく	4-04-440206-X		BB49-5	222	
200701	角川ビーンズ文庫	スカーレット・クロス　月蝕の復活譚	瑞山いつき	橘水樹、櫻林子	4-04-449710-9		BB44-10	319	
200701	角川ビーンズ文庫	星宿姫伝　しろがねの永遠	菅沼理恵	瀬田ヒナコ	4-04-450805-4		BB53-6	222	
200701	角川ビーンズ文庫	貴族探偵エドワード　碧き湖底にひそむもの	椹野道流	ひだかなみ	4-04-451604-9		BB58-4	233	
200701	X文庫ホワイトハート	欲望に濡れる夜	伊郷ルウ	黄河洋一郎	4-06-255924-2		いF-33	243	
200701	X文庫ホワイトハート	アンギヌムの壺　英国妖異譚 15	篠原美季	かわい千草	4-06-255926-9		しD-18	329	
200701	X文庫ホワイトハート	覚醒　姉崎探偵事務所	新田一実	笠井あゆみ	4-06-255929-3		にA-57	236	
200701	X文庫ホワイトハート	赤い薔薇咲く庭で	水玲沙夜子	ホームラン・拳	4-06-255932-3		みI-02	195	
200701	X文庫ホワイトハート	月華伝 (上)	御木宏美	赤根晴	4-06-255933-1		みK-01	274	
200701	X文庫ホワイトハート	楽／園	三條星亜	岩崎美奈子	4-06-255934-X		さL-01	244	
200701	ビーズログ文庫	華・族・探・偵　避暑地の憂愁	檜原まり子	ほずみ音衣	978-4-7577-3304-6		ひ-2-01	220	
200701	ビーズログ文庫	刻の王国　試される絆	あすか	凪かすみ	978-4-7577-3305-3		あ-1-02	254	
200701	ビーズログ文庫	金の王子と銀の悪魔　～神の眠る国の物語～	剛しいら	佐倉汐	978-4-7577-3306-0		こ-1-02	185	
200701	ウィングス文庫	結晶物語 (4)	前田栄	前田とも	978-4-403-54113-1	113		291	
200701	パレット文庫	Dr.とウェディングベル	南原兼	明神翼	4-09-421596-4		な7-16	201	
200701	パレット文庫	グレース・オマリー　特別室のねずみ	新田一実	緒田涼歌	4-09-421632-4		に2-22	239	
200701	パレット文庫	誘惑の部屋にとらわれて	水上ルイ	やまねあやの	4-09-421641-3		み4-1	221	
200702	電撃文庫	ミミズクと夜の王	紅玉いづき	磯野宏夫	978-4-8402-3715-4	1382	こ-10-1	269	[第13回電撃小説大賞＜大賞＞]
200702	電撃文庫	世界平和は一家団欒のあとに	橋本和也	さめだ小判	978-4-8402-3716-1	1383	は-9-1	272	[第13回電撃小説大賞＜金賞＞]
200702	電撃文庫	扉の外	土橋真二郎	白身魚	978-4-8402-3717-8	1384	と-8-1	267	[第13回電撃小説大賞＜金賞＞]
200702	電撃文庫	なつき☆フルスイング！　ケツバット女、笑う夏希。	樹戸英斗	ほんだありま	978-4-8402-3718-5	1385	き-4-1	352	[第13回電撃小説大賞＜銀賞＞]
200702	電撃文庫	灼眼のシャナ XIV	高橋弥七郎	いとうのいぢ	978-4-8402-3719-2	1386	た-14-19	297	
200702	電撃文庫	いぬかみっ！ 12	有沢まみず	若月神無	978-4-8402-3720-8	1387	あ-13-16	285	
200702	電撃文庫	悪魔のミカタ666　スコルピオン・オープニング	うえお久光	藤田香	978-4-8402-3721-5	1388	う-1-15	279	
200702	電撃文庫	私立！三十三間堂学院 (5)	佐藤ケイ	かみやまねき	978-4-8402-3722-2	1389	さ-4-18	323	
200702	電撃文庫	狼と香辛料 IV	支倉凍砂	文倉十	978-4-8402-3723-9	1390	は-8-4	349	
200702	電撃文庫	世界の中心、針山さん (2)	成田良悟	エナミカツミ、ヤスダスズヒト	978-4-8402-3724-6	1391	な-9-21	414	
200702	電撃文庫	お留守バンシー (4)	小河正岳	戸部淑	978-4-8402-3725-3	1392	お-10-4	215	
200702	電撃文庫	E.a.G	柴村仁	西E田	978-4-8402-3726-0	1393	し-9-7	400	
200702	富士見ファンタジア文庫	スプライト・シュピーゲル I　Butterfly & Dragonfly & Honeybee	冲方丁	はいむらきよたか	978-4-8291-1897-9	1295	136-8	318	
200702	富士見ファンタジア文庫	ICE　かくて愛は凍りついた	平野靖士	玲衣	978-4-8291-1898-6	1296	175-1	238	
200702	富士見ファンタジア文庫	火魅子炎戦記 8	舞阪洸	ゆきやなぎ	978-4-8291-1899-3	1297	98-24	345	
200702	富士見ファンタジア文庫	サイレント・ラヴァーズ　悪魔になった少年	吉村夜	結賀さとる	978-4-8291-1900-6	1298	105-12	318	
200702	富士見ファンタジア文庫	戒書封殺記　その本、開くことなかれ	十月ユウ	藤丘ようこ	978-4-8291-1901-3	1299	162-4	301	
200702	富士見ファンタジア文庫	ソード・ワールド・ノベル　ダークエルフの口づけ II	川人忠明	椎名優	978-4-8291-1902-0	1300	21-82	328	
200702	富士見ファンタジア文庫	殺×愛 6　―きるらぶ SIX―	風見周	G・むにょ	978-4-8291-1904-4	1302	121-9	346	
200702	富士見ファンタジア文庫	京四郎と永遠の空　―前奏曲―	植竹須美男　原作：介錯	介錯	978-4-8291-1905-1	1303	176-1	286	
200702	角川スニーカー文庫	銀星みつあみ航海記 LOG.01　彼女が家出した動機	鷹見一幸	緒方剛志	978-4-04-425719-4	14560	140-26	334	
200702	角川スニーカー文庫	.hack//CELL Vol.2　無限の解放	涼風涼	睦月アキラ	978-4-04-427816-8	14559	102-66	261	
200702	角川スニーカー文庫	レンズと悪魔　II 魔神跳梁	六塚光	カズアキ	978-4-04-470708-8	14561	179-8	325	
200702	角川スニーカー文庫	薔薇のマリア Ver2　この歌よ届けとばかりに僕らは歌っていた	十文字青	BUNBUN	978-4-04-471009-5	14562	182-9	349	
200702	角川スニーカー文庫	オイレンシュピーゲル 壱　Black & Red & White	冲方丁	白亜右月	978-4-04-472901-1	14563	200-1	299	
200702	ファミ通文庫	スイートホームスイート 4　世界で一番すてきな遺産	佐々原史緒	カヅキレン	978-4-7577-3343-5	665	さ3 4-4	285	
200702	ファミ通文庫	ラビオリ・ウエスタン	森橋ビンゴ	芥川明	978-4-7577-3344-2	666	も1 4-1	249	
200702	ファミ通文庫	疾走する思春期のパラベラム　灰色領域の少女	深見真	うなじ	978-4-7577-3345-9	668	ふ1 2-2	253	
200702	ファミ通文庫	鬼切り夜鳥子 2　京都ミステリーツアー	桝田省治	佐嶋真実	978-4-7577-3346-6	669	ま2 1-2	433	
200702	ファミ通文庫	ファイナルファンタジーXI　～賢者の遺言 [上]～	はせがわみやび	金田榮路	978-4-7577-3347-3	670	F3 1-20	250	
200702	ファミ通文庫	ドラゴンシャドウスペル　咲かずの百華の法定式	原口美奈子	フライトプラン	978-4-7577-3348-0	671	D10 1-1	255	
200702	ファミ通文庫	竜と箒とひかりの彼方	富永浩史	晴瀬ひろき	978-4-7577-3419-7	667	と2 5-1	286	
200702	ファミ通文庫	超妹大戦シスマゲドン (2)	古橋秀之	内藤隆	978-4-7577-3453-1	672	ふ2 1-2	318	
200702	MF文庫J	モノケロスの魔杖は穿つ 2	伊都工平	巳島	978-4-8401-1775-3		い-01-02	286	
200702	MF文庫J	陰からマモル！ (9)　伊賀娘たちが来た！	阿智太郎	まだらさい	978-4-8401-1776-0		あ-01-09	291	
200702	MF文庫J	えむえむっ！	松野秋鳴	QP:flapper	978-4-8401-1777-7		ま-01-04	325	
200702	スーパーダッシュ文庫	テイルズ オブ ジ アビス 6　～そして焔は消え、歌は空に流れる～	結城聖	松竹徳幸	978-4-08-630341-5		ゆ1-18	323	
200702	スーパーダッシュ文庫	ラブ★ゆう 2	七月隆文	みけおう	978-4-08-630343-9		な4-2	251	
200702	スーパーダッシュ文庫	マブラヴ 2　EXTRA 友情	北側寒囲　原作：アージュ	Bou	978-4-08-630344-6		き2-2	304	
200702	スーパーダッシュ文庫	ゼロ・イクステンド	赤井紅介	宮城	978-4-08-630345-3		あ10-1	288	
200702	富士見ミステリー文庫	かりん　増血記 (8)	甲斐透　原作:影崎由那	影崎由那	978-4-8291-6383-2	283	FM53-10	231	
200702	富士見ミステリー文庫	ROOM NO.1301　しょーとすとーりーず・すりー	新井輝	さっち	978-4-8291-6384-9	284	FM16-17	234	
200702	GA文庫	銀の手のシーヴァ　ハカセとコトリ	立原透耶	曽我部修司、高山瑞季	978-4-7973-3450-0	59	た-02-01	305	
200702	GA文庫	戦塵外史 二　八の弓、死鳥の矢	花田一三六	廣岡政樹	978-4-7973-3777-8	60	は-02-02	269	
200702	GA文庫	EX!	織田兄第	うき	978-4-7973-4051-8	61	お-01-02	309	
200702	GA文庫	クリア・ヴォイス	飯田雪子	裕龍ながれ	978-4-7973-4052-5	62	い-01-01	249	
200702	GA文庫	神曲奏界ポリフォニカ　えきさいと・ぶるう	築地俊彦	兎塚エイジ	978-4-7973-4053-2	63	つ-02-01	283	
200702	GA文庫	クレイジーフラミンゴの秋	誼阿古	藤本みゆき	978-4-7973-4060-0	64	よ-01-02	331	
200702	HJ文庫	月の娘 2	渡辺まさき	山田秀樹	978-4-89425-501-2	37	わ01 01-02	220	
200702	HJ文庫	くじびき勇者さま 3番札　誰が聖女よ!?	清水文化	牛木義隆	978-4-89425-507-4	38	し02 01-03	290	
200702	HJ文庫	ルイスとネピア　～佐藤家の選択～	貝花大介	今泉昭彦	978-4-89425-508-1	39	か02 01-02	260	
200702	HJ文庫	聖工の末裔	八原ゆうき	しのづかあつと	978-4-89425-509-8	40	や01 02-01	224	
200702	HJ文庫	地獄少女　恨みの紋章	広真紀	田上俊介	978-4-89425-510-4	41	ひ01 01-01	275	
200702	徳間デュアル文庫	舞－乙HiME列伝　アヤネ降臨・篇	沢上水也　原作：矢立肇	久行宏和、橘セブン	978-4-19-905165-4		Dさ1-1	281	
200702	C★NOVELS ファンタジア	光の狩り手 3　ナイトランナー II	リン・フルエリン　訳：浜名那奈	由貴海里	978-4-12-500975-9		ふ2-6	220	
200702	トクマ・ノベルズEdge	護樹騎士団物語 VI　幼年学校候補生	水月郁見	鈴木理華	978-4-19-850736-7			285	
200702	ソノラマノベルス	トレジャー・ハンター八頭大 ファイル I	菊地秀行	米村孝一郎	978-4-257-01094-4			499	
200702	ZIGZAG NOVELS	闇の王	高橋ショウ	碧風羽	978-4-434-10139-7			263	
200702	ZIGZAG NOVELS	アーレイド物語　失せ物探しの鏡	一枝唯	TAKAKO	978-4-434-10140-3			268	
200702	エンターブレイン	大帝の剣 1　<天魔降臨編> <妖魔復活編>	夢枕獏	天野喜孝	978-4-7577-3409-8			456	
200702	コバルト文庫	風の王国　花陰の鳥	毛利志生子	増田メグミ	978-4-08-600871-6		も2-27	300	
200702	コバルト文庫	乙女は龍を目指す！	榎木洋子	牧あさか	978-4-08-600872-3		え1-64	194	
200702	コバルト文庫	猫の手も借りたいKの日常	あさぎり夕	あさぎり夕	978-4-08-600873-0		あ13-42	221	
200702	コバルト文庫	流血女神伝　喪の女王 5	須賀しのぶ	船戸明里	978-4-08-600874-7		す5-60	289	
200702	コバルト文庫	ダナーク魔法村はしあわせ日和　～ひみつの魔女集会～	響野夏菜	裕龍ながれ	978-4-08-600875-4		ひ5-72	250	
200702	コバルト文庫	恐るべき子供たち　ブラッディゲートの海賊と三つの謎	橘香いくの	藤馬かおり	978-4-08-600876-1		た14-36	261	
200702	コバルト文庫	ねじまき博士とガラスの時計	樹川さとみ	うたの	978-4-08-600877-8		き5-33	270	
200702	コバルト文庫	魔術は君を染め上げる	真堂樹	緒田涼歌	978-4-08-600878-5		し8-70	275	
200702	コバルト文庫	聖海のサンドリオン　陽に咲く姫と鏡の女王	さくまゆうこ	沙月ゆう	978-4-08-600879-2		さ9-22	233	
200702	コバルト文庫	ヤヌスの城　―欠けゆく時、満ちゆく想い―	天堂ハルヒ	安曇もか	978-4-08-600880-8		て2-1	217	
200702	コバルト文庫	魔王サマと勇者の私　～外交官はじめました～	真朝ユヅキ	柄本基克	978-4-08-600881-5		ま9-2	222	
200702	コバルト文庫	IDOL　僕は美少女アイドル!?　～恋愛編～	七海樹里	藤原ゆか	978-4-08-600882-2		な11-2	229	
200702	角川ビーンズ文庫	少年陰陽師　嘆きの雨を薙ぎ払え	結城光流	あさぎ桜	978-4-04-441624-9		BB16-22	250	
200702	角川ビーンズ文庫	アラバーナの海賊たち　幕開けは嵐とともに	伊藤たつき	七海慎吾	978-4-04-452501-9		BB60-1	222	[第4回ビーンズ小説大賞＜奨励賞＞]
200702	角川ビーンズ文庫	メガロ・オーファン　《遺世界》のものがたり　(1) 運命の三人	若木未生	椎名優	978-4-04-452601-6		BB61-1	222	
200702	角川ビーンズ文庫	少年は、二度太陽を殺す　若き宰相の帝国	和泉朱希	唯月一	978-4-04-452801-0		BB63-1	231	[第4回ビーンズ小説大賞＜優秀賞＞]
200702	X文庫ホワイトハート	不透明な玩具　風の守り歌	志堂日咲	榎本ナリコ	978-4-06-255863-1		しG-02	296	
200702	X文庫ホワイトハート	艶やかな抑情の花	伊郷ルウ	稲荷家房之介	978-4-06-255935-5		いF-34	243	
200702	X文庫ホワイトハート	始まりのエデン　新たなる神話へ	榎田尤利	北畠あけ乃	978-4-06-255936-2		えA-11	237	
200702	X文庫ホワイトハート	大蛇と氷の薔薇　少年花嫁	岡野麻里安	穂波ゆきね	978-4-06-255937-9		おB-52	295	
200702	X文庫ホワイトハート	マリンブルーに抱かれて	檜原まり子	桜遼	978-4-06-255939-3		ひD-07	281	
200702	X文庫ホワイトハート	禅定の弓　鬼籍通覧 (5)	椹野道流	山田ユギ	978-4-06-255940-9		ふC-34	317	
200702	X文庫ホワイトハート	月華伝 (中)	御木宏美	赤根晴	978-4-06-255942-3		みK-02	270	
200702	X文庫ホワイトハート	猛れ、吹き荒ぶ沖つ風　幻獣降臨譚	本宮ことは	池上紗京	978-4-06-255943-0		もE-04	270	
200702	ビーズログ文庫	横浜危機的少年	小川いら	岩崎美奈子	978-4-7577-3362-6		お-2-01	280	
200702	ビーズログ文庫	桜の國の物語　～ひのこだま～	カガミコ	荻谷薫	978-4-7577-3363-3		か-1-01	254	
200702	ビーズログ文庫	お狐サマの言うとおりッ！	かたやま和華	風都ノリ	978-4-7577-3364-0		か-2-01	223	
200702	ウィングス文庫	海馬が耳から駆けてゆく (4)	菅野彰	南野ましろ	978-4-403-54114-8	114		247	
200703	電撃文庫	リリアとトレイズ V　私の王子様 <上>	時雨沢恵一	黒星紅白	978-4-8402-3754-3	1397	し-8-20	249	
200703	電撃文庫	しにがみのバラッド。 (10)	ハセガワケイスケ	七草	978-4-8402-3755-0	1398	は-4-12	285	
200703	電撃文庫	撲殺天使ドクロちゃん (9)	おかゆまさき	とりしも	978-4-8402-3756-7	1399	お-7-10	279	
200703	電撃文庫	護くんに女神の祝福を！ (11)	岩田洋季	佐藤利幸	978-4-8402-3757-4	1400	い-5-19	329	
200703	電撃文庫	断章のグリム IV　人魚姫・下	甲田学人	三日月かける	978-4-8402-3758-1	1401	こ-6-17	275	
200703	電撃文庫	天空のアルカミレス IV　カストラの虜囚	三上延	純珪一	978-4-8402-3759-8	1402	み-6-18	299	
200703	電撃文庫	土くれのティターニア 2	増子二郎	溝口ケージ	978-4-8402-3760-4	1403	ま-6-6	277	
200703	電撃文庫	カレイドスコープのむこうがわ	三木遊泳	ぷよ	978-4-8402-3761-1	1404	み-11-1	277	[第6回電撃hp短編小説賞＜銀賞＞受賞者]
200703	電撃文庫	小さな国の救世主 4　シャカリキ勇者の巻	鷹見一幸	Himeaki	978-4-8402-3762-8	1405	た-12-16	381	
200703	電撃文庫	レジンキャストミルク 6	藤原祐	椋本夏夜	978-4-8402-3763-5	1406	ふ-7-12	315	
200703	電撃文庫	陰陽ノ京 巻の五	渡瀬草一郎	洒乃渉	978-4-8402-3764-2	1407	わ-4-23	265	
200703	電撃文庫	シゴフミ 2　～Stories of Last Letter～	雨宮諒	ポコ	978-4-8402-3765-9	1408	あ-17-6	240	
200703	電撃文庫	ニ四〇九階の彼女 II	西村悠	高階@聖人	978-4-8402-3766-6	1409	に-4-2	274	
200703	電撃ゲーム文庫	ガンパレード・マーチ　山口防衛戦	榊涼介	きむらじゅんこ	978-4-8402-3778-9	1436	J17-15	319	
200703	電撃ゲーム文庫	転生學園月光録	安曽了	岩崎美奈子	978-4-8402-3851-9	1435	J38-03	255	
200703	富士見ファンタジア文庫	烙印よ、絆を宿せ。　SCAR/EDGE (4)	三田誠	植田亮	978-4-8291-1907-5	1305	137-7	345	
200703	富士見ファンタジア文庫	風の聖痕 Ignition 3　煉くんの受難	山門敬弘	納都花丸	978-4-8291-1908-2	1306	118-9	269	
