発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
199902	パレット文庫	日輪のかけら	足立和葉	とおのぐり太	4-09-421012-1		あ11-2	201	
199902	パレット文庫	楽園ハリケーン	鹿住槇	二宮悦己	4-09-421032-6		か4-2	199	
199902	パレット文庫	猫は好き？	剛しいら	ほたか乱	4-09-421131-4		こ1-1	201	
199902	キャンバス文庫	悪魔の花園　帝国猟奇探偵社	流星香	飯坂友佳子	4-09-430376-6		な1-6	249	
199902	キャンバス文庫	桜闇絵の宴　山百合の血脈	桜沢薫	笠井あゆみ	4-09-430512-2		お3-2	251	
199903	電撃文庫	ガンドレス (3)	天沢彰	青木哲朗	4-07-311183-3	0329	お-4-3	227	
199903	電撃文庫	聖痕のジョカ <下>　闇の章	関口準、ひらりん	相川有	4-07-311208-2	0331	せ-1-2	217	
199903	電撃文庫	央華封神　武争篇 (2)　嘆きの声が響く空	友野詳	田辺雄一郎	4-07-311214-7	0328	と-5-11	317	
199903	電撃文庫	ゴクドーくん漫遊記外伝 (7)　幽霊城でつかまえて！	中村うさぎ	桐嶋たける	4-07-311220-1	0327	な-1-14	209	
199903	電撃文庫	ナノハザード	半田克己	八房龍之助	4-07-311237-6	0332	は-3-1	261	
199903	電撃文庫	都市シリーズ　奏(騒)楽都市OSAKA <下>	川上稔	さとやす	4-8402-1119-1	0330	か-5-6	472	
199903	電撃文庫	鉄コミュニケイション (2)　チェスゲーム	秋山瑞人　原作：たくま朋正、かとうひでお	たくま朋正	4-8402-1124-8	0326	あ-8-11	385	
199903	富士見ファンタジア文庫	ミュートスノート戦記　疾風果つる戦場	麻生俊平	七瀬葵	4-8291-2864-X	564	31-14	347	
199903	富士見ファンタジア文庫	はみだしバスターズ 4　あたしとあたしが大爆走っ！	神代創	桐嶋たける	4-8291-2870-4	570	74-4	245	
199903	富士見ファンタジア文庫	SMガールズ　セイバーマリオネットJ　11. 機械乙女は少年の夢を見るか？	あかほりさとる	ことぶきつかさ	4-8291-2871-2	571	39-17	215	
199903	富士見ファンタジア文庫	フォトン 3	黒田洋介	羽音たらく	4-8291-2872-0	572	87-3	301	
199903	富士見ファンタジア文庫	スクラップド・プリンセス　捨て猫王女の前奏曲	榊一郎	安曇雪伸	4-8291-2873-9	573	88-2	265	
199903	富士見ファンタジア文庫	擬似人間メルティア 4　黒き太陽のもとに	対馬正治	小河原亮	4-8291-2874-7	574	69-5	350	
199903	富士見ファンタジア文庫	フルメタル・パニック！　疾るワン・ナイト・スタンド	賀東招二	四季童子	4-8291-2875-5	575	92-3	340	
199903	富士見ファンタジア文庫	火魅子伝 1	舞阪洸	大暮維人	4-8291-2876-3	576	98-1	346	
199903	角川スニーカー文庫	妖怪寺縁起　2 回転木馬の夜	冴木忍	田口順子	4-04-413819-2	10955	38-19	238	
199903	角川スニーカー文庫	闇の運命を背負う者 エピソード3	神坂一	木村明広	4-04-414608-X	10956	46-8	260	
199903	角川スニーカー文庫	機動戦艦ナデシコ　ルリ AからBへの物語	大河内一楼、佐藤竜雄	鈴木雅久	4-04-419303-7	10957	93-3	254	
199903	角川スニーカー文庫	神機世界EVOLUTION マグとリニアの大冒険	相原孝昭　原案：(株)STING	ウエクサユミコ	4-04-419801-2	10958	96-1	250	
199903	ファミ通文庫	新二都物語　カルビサーガ (2)　皇帝魔術団	広井王子	神志那弘志	4-7572-0329-2	56	ひ1 1-2	187	
199903	ファミ通文庫	アテナ　選ばれし少女 [上]	じょうもん弥生	しろー大野	4-7572-0370-5	53	A2 1-1	186	
199903	ファミ通文庫	アーマード・コア　マスター オブ アリーナ	篠崎砂美	松田大秀	4-7572-0371-3	54	A1 1-2	222	
199903	ファミ通文庫	テイルズ オブ ファンタジア　真紅の瞳	矢島さら	松竹徳幸	4-7577-0089-X	55	T1 2-3	221	元ISBN4-7572-0372-1
199903	ファミ通文庫	トゥルーラブストーリー2　三学期 君を忘れない……	玉井豪	松田浩二、森田屋すひろ	4-7577-1122-0	52	T3 2-3	215	元ISBN4-7572-0369-1
199903	ファミ通文庫	天才の条件　ホルス・マスター [III]	嬉野秋彦	此路あゆみ	4-7577-1123-9	51	う1 1-3	250	元ISBN4-7572-0368-3
199903	ソノラマ文庫	吸血鬼ハンター 11　Ｄ－ダーク・ロード 1	菊地秀行	天野喜孝	4-257-76862-2	862	き 1-43	236	
199903	ソノラマ文庫	アマリアロード・ストーリー　復讐銃騎アンジェラ	小川一水	佐々木淳子	4-257-76869-X	869	お 4- 2	287	
199903	ソノラマ文庫	哀しみのアクアブレード　海魔の紋章 3	夏見正隆	高橋明	4-257-76870-3	870	な 4- 9	351	
199903	ソノラマ文庫	剣の聖刻年代記 (8)　久遠の聖者	日下部匡俊	撫荒武吉	4-257-76871-1	871	く 1- 8	309	
199903	ソノラマ文庫	MONSTER 7	岡本賢一	鈴木雅久	4-257-76872-X	872	お 3-10	255	
199903	スーパーファンタジー文庫	ホームズ・ホテル	毛利志生子	綾坂美江	4-08-613339-3		も2-7	268	
199903	スーパーファンタジー文庫	下された審判　―占い師SAKI (6)―	七穂美也子	織田涼歌	4-08-613340-7		な2-17	250	
199903	スーパーファンタジー文庫	慟哭の城XXX	田中啓文	佐倉尚義	4-08-613341-5		た4-10	318	
199903	スーパーファンタジー文庫	爆炎CAMPUSガードレス 2　狭間の少女	あかほりさとる、あおしまたかし	せたのりやす	4-08-613342-3		あ6-2	246	
199903	スーパークエスト文庫	上海ゴーストストーリー	飯野文彦　原案：染野行雄	八雲ひろし	4-09-440444-9		い6-4	222	
199903	スーパークエスト文庫	神々の血脈NU VOL.6　隠されたシステム	西谷史	渋江喜久夫、皆川幸輝	4-09-440616-6		に1-7	255	
199903	C★NOVELS ファンタジア	ヴァレリア・ファイル 上	谷甲州	士郎正宗	4-12-500584-2		た1-1	445	
199903	C★NOVELS ファンタジア	風のケアル 5　旭光へ翔ける翼	三浦真奈美	きがわ琳	4-12-500585-0		み1-5	226	
199903	C★NOVELS ファンタジア	帝都探偵物語 (3)　真紅の挑戦	赤城毅	鈴木雅久	4-12-500586-9		あ2-6	229	
199903	コバルト文庫	月下廃園 2	前田珠子	江ノ本瞳	4-08-614559-6		ま2-44	218	
199903	コバルト文庫	龍は落陽を咬む	真堂樹	浅見侑	4-08-614560-X		し8-21	215	
199903	コバルト文庫	天秤座の殺人試験　本格推理編	日向章一郎	みずき健	4-08-614561-8		ひ2-57	228	
199903	コバルト文庫	東京S黄尾探偵団　青の封印	響野夏菜	藤馬かおり	4-08-614562-6		ひ5-33	266	
199903	コバルト文庫	流砂の星月夜　―天帝譚―	藤原眞莉	藤原多恵	4-08-614563-4		ふ6-17	218	
199903	コバルト文庫	龍と魔法使い　外伝 1	榎木洋子	後藤星	4-08-614564-2		え1-34	238	
199903	コバルト文庫	姫君と婚約者　星のカーニバル	高遠砂夜	赤坂RAM	4-08-614565-0		た13-22	238	
199903	コバルト文庫	悪魔の揺りかご	吉田縁	亀井隆秀	4-08-614566-9		よ3-7	205	
199903	コバルト文庫	水棲少年　凍てついた記憶	柴田明美	笹鳥香	4-08-614567-7		し9-1	234	
199903	X文庫ホワイトハート	堕落天使	星野ケイ	二越としみ	4-06-255393-7		ほA-11	289	
199903	X文庫ホワイトハート	ベビィフェイス　終わらない週末	有馬さつき	藤崎理子	4-06-255396-1		あD-09	299	
199903	X文庫ホワイトハート	この貧しき地上に (2)	篠田真由美	秋月杏子	4-06-255397-X		しB-02	242	
199903	X文庫ホワイトハート	シークレット・ダンジョン	仙道はるか	沢路きえ	4-06-255398-8		せB-12	285	
199903	ウィングス文庫	Cotton 1	くりこ姫	えみこ山	4-403-54001-5	1		258	
199903	ウィングス文庫	シャーロキアン・クロニクル 1　エキセントリック・ゲーム	真瀬もと	山田睦月	4-403-54002-3	2		220	
199903	ウィングス文庫	Tears Roll Down 1	鷹守諫也	影木栄貴	4-403-54003-1	3		300	
199903	ウィングス文庫	Mind screen 1	結城惺	おおや和美	4-403-54004-X	4		269	
199903	X文庫ティーンズハート	ゆうこ　草原を渡る音	如衣まりや	くりた陸	4-06-199813-7		し5-1	227	[第6回ティーンズハート大賞＜佳作＞]
199903	X文庫ティーンズハート	至上最強の恋愛　LEVLE 5 美保／大1／18歳	小林深雪	牧村久実	4-06-199821-8		こ2-59	197	
199903	X文庫ティーンズハート	遥か海の彼方からサヨナラの汽笛が聞こえる（下）	ゆうきみすず	河内実加	4-06-199822-6		ゆ2-11	214	
199903	X文庫ティーンズハート	変身の国のアリス	中原涼	かやまゆみ	4-06-199823-4		な1-12	231	
199903	パレット文庫	パラダイス＝シャドウ	武内昌美	武内昌美	4-09-420667-1		た2-17	219	
199903	パレット文庫	秀麗学院高校物語 (10)　少年は早春の光の中	七海花音	おおや和美	4-09-420730-9		な3-20	215	
199903	パレット文庫	畑に種をまきましょう	徳田央生	穂波ゆきね	4-09-420810-0		と1-10	201	
199903	パレット文庫	夕焼け町ロマンス	ふゆの仁子	里中守	4-09-420836-4		ふ3-6	201	
199903	パレット文庫	僕達の永遠性　泉君シリーズ (6)	あさぎり夕	あさぎり夕	4-09-421046-6		あ6-28	202	
199903	パレット文庫	恋のカウントツー・スリー	織田さおり	緋色れーいち	4-09-421141-1		お3-1	203	
199904	電撃文庫	黄金伝説クリスタニア	栗原聡志　原作：水野良	末弥純	4-07-311390-9	0338	く-5-1	223	
199904	電撃文庫	EAT-MAN　殺しの遺伝子	真下耕一	村田俊治	4-07-311421-2	0339	ま-4-1	274	
199904	電撃文庫	星くず英雄伝 (6)　ひとかけらのレイディ	新木伸	平井久司	4-8402-1137-X	0334	あ-2-8	309	
199904	電撃G's文庫	ときめきメモリアル (4)	花田十輝、あおしまたかし	コナミ・オフィシャル	4-07-311438-7	0341	A01-04	208	
199904	電撃G's文庫	ルームメイトW　優子とかおりの場合	紺野たくみ	丸藤広貴	4-07-311444-1	0340	A06-05	247	
199904	電撃G's文庫	エリーのアトリエ (1)　～ザールブルグの錬金術士2～	あおしまたかし	山形伊佐衛門	4-07-311450-6	0337	A14-02	288	
199904	富士見ファンタジア文庫	天地無用！in LOVE 2　遥かなる想い	ねぎしひろし	大和田直之	4-8291-2877-1	577	45-26	206	
199904	富士見ファンタジア文庫	風の大陸　第十七部　遺産	竹河聖	いのまたむつみ	4-8291-2878-X	578	2-23	247	
199904	富士見ファンタジア文庫	ロスト・ユニバース (5)　闇　終わるとき	神坂一	義仲翔子	4-8291-2881-X	581	20-31	295	
199904	富士見ファンタジア文庫	天高く、雲は流れ 7	冴木忍	森山大輔	4-8291-2882-8	582	32-26	265	
199904	富士見ファンタジア文庫	魔術士オーフェンはぐれ旅　我が運命導け魔剣	秋田禎信	草河遊也	4-8291-2883-6	583	40-21	221	
199904	富士見ファンタジア文庫	それゆけ！宇宙戦艦ヤマモト・ヨーコ (11)　銀のカレイドスコープ	庄司卓	赤石沢貴士	4-8291-2884-4	584	35-34	269	
199904	角川スニーカー文庫	奥様はマジ	火浦功	花見沢Q太郎	4-04-162710-9	10985	58-5	273	
199904	角川スニーカー文庫	ゴクドーくん漫遊記 12	中村うさぎ	桐嶋たける	4-04-412515-5	10981	25-14	208	
199904	角川スニーカー文庫	蒼の伝説　夕咲の姫	麻城ゆう	みのおひなせ	4-04-412816-2	10982	28-13	221	
199904	角川スニーカー文庫	始まりはいつも不自然　特殊駆逐業者出勤ファイルその1	小林めぐみ	現津みかみ	4-04-415509-7	10983	55-9	221	
199904	角川スニーカー文庫	超☆魔導物語　うぇるかむ・とぅ・ぷよぷよダンジョン!!	山本剛	壱	4-04-415609-3	10984	56-9	207	
199904	角川スニーカー文庫	古墳バスター夏実 III　ドラゴン・ソング	七尾あきら	そえたかずひろ	4-04-418103-9	10986	81-3	283	
199904	角川スニーカー文庫	ラグナロク 4　青き双珠	安井健太郎	TASA	4-04-419204-9	10989	92-4	298	
199904	角川スニーカー文庫	死霊戦士ギィル・ブレイド　死にかたを忘れた男	北沢慶	れおんぱあぷる	4-04-419701-6	10992	97-1	309	
199904	角川スニーカー文庫	カウボーイビバップ　Wild Man Blues	横手美智子　原作：矢立肇	逢坂浩司他	4-04-419901-9	10995	99-1	277	
199904	角川スニーカー文庫	ガサラキ　I 戦術甲冑	野崎透　原案：矢立肇、高橋良輔	村瀬修功	4-04-420001-7	10996	100-1	277	
199904	角川スニーカー文庫	若葉色の訪問者	麻生俊平	橋本正枝	4-04-422001-8	10993	98-1	286	
199904	角川スニーカー文庫	カルシファード青嵐記　3 嵐をつきやぶれ！	友野詳	TAKAMICHI	4-04-460827-X	10990	608-28	253	
199904	ファミ通文庫	アテナ　選ばれし少女 [下]	じょうもん弥生	しろー大野	4-7572-0405-1	57	A2 1-2	189	
199904	ファミ通文庫	デビルサマナー　ソウルハッカーズ　Nightmare of the Butterfly	葛西伸哉	金子一馬	4-7572-0407-8	58	M4 3-1	254	
