発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
201001	ファミ通文庫	ココロコネクト　ヒトランダム	庵田定夏	白身魚	978-4-04-726290-4	923	あ12 1-1	313	[第11回エンターブレインえんため大賞＜特別賞＞]
201001	ファミ通文庫	U.F.O.　未確認飛行おっぱい	大橋英高	草凪とんぼ	978-4-04-726291-1	924	お8 1-1	250	[第11回エンターブレインえんため大賞＜東放学園特別賞＞]
201001	MF文庫J	天川天音の否定公式 III	葉村哲	ほんたにかなえ	978-4-8401-3151-3		は-06-06	258	
201001	MF文庫J	もて？モテ！ 6　ある日二人三脚でぎゅうぎゅうにっ？	長野聖樹	京極しん	978-4-8401-3152-0		な-04-06	263	
201001	MF文庫J	ゼロの使い魔 18　滅亡の精霊石	ヤマグチノボル	兎塚エイジ	978-4-8401-3153-7		や-01-23	225	
201001	MF文庫J	くノ一見参！ 3	佐竹彬	八重樫南	978-4-8401-3154-4		さ-05-03	262	
201001	MF文庫J	まよチキ！ 2	あさのハジメ	菊池政治	978-4-8401-3155-1		あ-07-02	262	
201001	MF文庫J	インポッシブル・ハイスクール 2	葛西伸哉	了藤誠仁	978-4-8401-3156-8		か-04-05	262	
201001	MF文庫J	聖剣の刀鍛冶 8	三浦勇雄	屡那	978-4-8401-3157-5		み-01-16	229	
201001	MF文庫J	ごくペン！ 2	三原みつき	相音うしお	978-4-8401-3158-2		み-02-02	261	
201001	MF文庫J	ダブルアクセス	樋口司	のりたま	978-4-8401-3159-9		ひ-04-05	295	
201001	MF文庫J	かのこん 14　～どきどき☆らぶれっすん～	西野かつみ	狐印	978-4-8401-3160-5		に-01-15	263	
201001	MF文庫J	あそびにいくヨ！ 13　おかーしゃんにあいましか？	神野オキナ	放電映像	978-4-8401-3161-2		か-03-17	284	
201001	MF文庫J	剣の女王と烙印の仔 IV	杉井光	夕仁	978-4-8401-3162-9		す-03-04	259	
201001	MF文庫J	焔のシグナティス 2	スズキヒサシ	Nino	978-4-8401-3163-6		す-04-02	258	
201001	MF文庫J	いつも心に剣を (4)	十文字青	kaya8	978-4-8401-3164-3		し-05-04	258	
201001	スーパーダッシュ文庫	戦う司書と世界の力 BOOK10	山形石雄	前嶋重機	978-4-08-630527-3		や1-10	321	
201001	スーパーダッシュ文庫	ベン・トー 5　北海道産炭火焼き秋鮭弁当285円	アサウラ	柴乃櫂人	978-4-08-630528-0		あ9-7	341	
201001	スーパーダッシュ文庫	一天四海のマーガレット　80日間世界一周	北沢大輔	呉マサヒロ	978-4-08-630529-7		き4-6	288	
201001	スーパーダッシュ文庫	がく×ぶる 4	本田透	相音うしお	978-4-08-630530-3		ほ1-23	255	
201001	スーパーダッシュ文庫	ななぱっぱ　パパは15歳	岡崎裕信	Show	978-4-08-630531-0		お3-8	245	
201001	スーパーダッシュ文庫	ぱんつぁのーと 3	月見里一	魚	978-4-08-630532-7		つ2-3	271	
201001	GA文庫	ライトノベルの楽しい書き方 5	本田透	桐野霞	978-4-7973-5745-5	274	ほ-01-08	284	
201001	GA文庫	ノブレス・オブリージュ 2　～成瀬春水の艱難～	小松遊木	甘塩コメコ	978-4-7973-5859-9	275	こ-01-02	273	
201001	GA文庫	理の守護神さま。　二．和気喧騒の三姉妹	十目一八	すまき俊悟	978-4-7973-5860-5	276	と-03-02	341	
201001	GA文庫	くりぽと 2　すくすく☆魔法少女塾	小幡休彌	八重樫南	978-4-7973-5869-8	277	お-06-04	251	
201001	HJ文庫	ぼいレコ！	夏緑	雪野みなと	978-4-89425-981-2	212	な01 04-01	239	
201001	HJ文庫	水平線まで何マイル？　双つの翼	伊吹秀明	青空れみな	978-4-89425-982-9	213	い01 03-01	252	
201001	HJ文庫	魔女にタッチ！ 3	鏡裕之	くりから	978-4-89425-983-6	214	か05 01-03	284	
201001	HJ文庫	超鋼女セーラ　ユメミル絡繰り、恋するタタカイ	寺田とものり	Ein	978-4-89425-985-0	216	て01 01-11	285	
201001	ガガガ文庫	今日もオカリナを吹く予定はない 2	原田源五郎	x6suke	978-4-09-451181-9		ガは4-2	241	
201001	ガガガ文庫	絶対女王にゃー様 2	J・さいろー	しろ	978-4-09-451182-6		ガし1-5	228	
201001	ガガガ文庫	人類は衰退しました (5)	田中ロミオ	山崎透	978-4-09-451183-3		ガた1-6	312	
201001	ガガガ文庫	ブック×マーク！ (3)	檜山直樹	さくや朔日	978-4-09-451184-0		ガひ2-3	238	
201001	ガガガ文庫	ストレンジボイス	江波光則	李玖	978-4-09-451185-7		ガえ1-1	244	
201001	ガガガ文庫	僕がなめたいのは、君っ！ (5)	桜こう	西邑	978-4-09-451186-4		ガさ2-5	277	
201001	一迅社文庫	創黎のアリシア 2	上原りょう	桐野霞	978-4-7580-4128-7		う-01-04	286	
201001	一迅社文庫	GIMMICK　死神の影武者	久遠馨	ふゆの春秋	978-4-7580-4129-4		く-03-01	286	
201001	一迅社文庫	シャドウ・ホームステイ	水口敬文	熊虎たつみ	978-4-7580-4131-7		み-02-02	286	
201001	メガミ文庫	いちご水滸伝	あすか正太	成瀬裕司	978-4-05-903543-5	43		271	
201001	C★NOVELS ファンタジア	桜花鬼譚	天堂里砂	二星天	978-4-12-501094-6		て1-3	223	
201001	トクマ・ノベルズEdge	ドリームバスター 3	宮部みゆき	コサト	978-4-19-850852-4			285	
201001	トクマ・ノベルズEdge	レーシング・ガールズ	色川地球王	瞭	978-4-19-850853-1			287	[第7回トクマ・ノベルズEdge新人賞]
201001	ソノラマノベルス	ARIEL 08	笹本祐一	鈴木雅久	978-4-02-273852-3			413	
201001	朝日ノベルズ	夢であいましょう	赤川次郎	井上あきむ	978-4-02-273925-4			221	
201001	幻狼ファンタジアノベルス	Replace	柏枝真郷	宮城	978-4-344-81861-3		K01-03	253	
201001	幻狼ファンタジアノベルス	アーサー帝戦記 II　―最後の“魔術師”―	本田透	前田浩孝	978-4-344-81862-0		H03-02	258	
201001	幻狼ファンタジアノベルス	狼は猫と狐に遊ばれる	林譲治	ケロケロ齋藤	978-4-344-81864-4		H02-04	237	
201001	ガンガンノベルズ	忘却の覇王 ロラン	吉野匠	望月淳	978-4-7575-2786-7			299	
201001	アルファポリス	!!	二宮敦人		978-4-434-14116-4			339	
201001	コバルト文庫	マリア様がみてる　私の巣	今野緒雪	ひびき玲音	978-4-08-601363-5		こ7-64	202	
201001	コバルト文庫	少年舞妓・千代菊がゆく！　突然のプロポーズ	奈波はるか	ほり恵利織	978-4-08-601364-2		な9-38	201	
201001	コバルト文庫	玻璃の舞姫	岡篠名桜	久遠あき	978-4-08-601365-9		お4-18	269	
201001	コバルト文庫	平安ロマンティック・ミステリー　嘘つきは姫君のはじまり　ふたりの東宮妃	松田志乃ぶ	四位広猫	978-4-08-601366-6		ま10-7	269	
201001	コバルト文庫	乙女☆コレクション　怪盗レディ・キャンディと狙われたキス	かたやま和華	サカノ景子	978-4-08-601367-3		か18-2	253	
201001	コバルト文庫	トゥインクルスター☆シューティングスター	吉川トリコ	凪かすみ	978-4-08-601368-0		よ5-1	282	
201001	コバルト文庫	王の書は星を歌う　女神の審判	彩本和希	早瀬あきら	978-4-08-601369-7		あ21-4	269	
201001	コバルト文庫	灰かぶり猫と半月の騎士　過去からの手紙	汐月遥	神月凛	978-4-08-601370-3		し14-2	244	
201001	コバルト文庫	お師匠さまと雛の魔女	香月せりか	鳴海ゆき	978-4-08-601371-0		か17-2	237	
201001	コバルト文庫	アルカサルの恋物語　さらわれた花嫁と少年王	ひずき優	風都ノリ	978-4-08-601372-7		ひ9-5	232	
201001	角川ビーンズ文庫	少年陰陽師　まだらの印を削ぎ落とせ	結城光流	あさぎ桜	978-4-04-441636-2		BB16-34	239	
201001	角川ビーンズ文庫	セイント・バトラーズ　赤の将軍と琥珀の男爵	志麻友紀	つだみきよ	978-4-04-445129-5		BB3-28	235	
201001	角川ビーンズ文庫	後はマのつく石の壁！	喬林知	松本テマリ	978-4-04-445222-3		BB4-22	191	
201001	角川ビーンズ文庫	東方妖遊記　心が紡ぐ第二の盟約	村田栞	伊藤明十	978-4-04-451012-1		BB54-12	254	
201001	角川ビーンズ文庫	ミリセントと薔薇の約束　誓いの言葉は時を越えて	月本ナシオ	椋本夏夜	978-4-04-451113-5		BB55-13	250	
201001	角川ビーンズ文庫	アラバーナの海賊たち　バルク号の華麗なる冒険	伊藤たつき	七海慎吾	978-4-04-452509-5		BB60-9	255	
201001	角川ビーンズ文庫	金蘭の王国　君想う夜に夢の花は咲く	薙野ゆいら	香坂ゆう	978-4-04-452707-5		BB62-7	251	
201001	X文庫ホワイトハート	月は腕に歴史を抱き	天野ゆいな	椋本夏夜	978-4-06-286623-1		あM-02	253	
201001	X文庫ホワイトハート	ペパーミント・ツアー	伊郷ルウ	小椋ムク	978-4-06-286629-3		いF-40	237	
201001	X文庫ホワイトハート	ジュワイユー・ノエル　英国妖異譚番外編	篠原美季	かわい千草	978-4-06-286630-9		しD-27	283	
201001	X文庫ホワイトハート	にゃんこ亭のレシピ (4)	椹野道流	山田ユギ	978-4-06-286631-6		ふC-37	215	
201001	ビーズログ文庫	針の魔法　～スワンドール奇譚～	剛しいら	凪かすみ	978-4-04-726267-6		こ-1-18	221	
201001	ビーズログ文庫	プリンセス・ワンダラー　迷子の姫君と受難の求婚者	綾部いちい	はたけみち	978-4-04-726268-3		あ-2-05	243	
201001	ビーズログ文庫	砂漠の薔薇と海の星　灼熱の悪魔はささやく	あすか	由貴海里	978-4-04-726269-0		あ-1-07	249	
201001	ビーズログ文庫	姫君達の晩餐　吟遊詩人による魚料理	山咲黒	起家一子	978-4-04-726271-3		や-1-05	219	
201001	ルルル文庫	プリンセスハーツ　～誰も代わりにはなれないの巻～	高殿円	明咲トウル	978-4-09-452141-2		ルた1-7	264	
201001	ルルル文庫	キャンディ・ポップ (4)	倉吹ともえ	ねぎしきょうこ	978-4-09-452142-9		ルく1-12	245	
201001	ルルル文庫	花姫恋芝居　～白蛇に届け恋の笛～	宇津田晴	山下ナナオ	978-4-09-452143-6		ルう1-7	278	
201001	ルルル文庫	天は赤い河のほとり 外伝　～眉月～	篠原千絵	篠原千絵	978-4-09-452144-3		ルし1-10	176	
201001	ルルル文庫	横柄巫女と宰相陛下　届かぬ君へ	鮎川はぎの	彩織路世	978-4-09-452145-0		ルあ2-5	283	
201001	一迅社文庫アイリス	クリムゾン・エンパイア　～スウィート・レクイエム～	神尾アルミ　原作：Quin Rose	Quin Rose、双葉はづき	978-4-7580-4132-4		か-02-03	235	
201001	一迅社文庫アイリス	海上のミスティア　黒の鎖と囚われの騎士	梨沙	凪かすみ	978-4-7580-4133-1		り-01-05	286	
201001	一迅社文庫アイリス	パティシエは最強の魔術師です。	いわなぎ一葉	ひだかなみ	978-4-7580-4134-8		い-03-02	270	
201001	ウィングス文庫	三千世界の鴉を殺し (15)	津守時生	麻々原絵里依	978-4-403-54144-5	144		220	
201001	ウィングス文庫	ジョーカー外伝　新・特捜司法官S-A 10	麻城ゆう	道原かつみ	978-4-403-54147-6	147		283	
201001	ウィングス文庫	金星特急 1	嬉野君	高山しのぶ	978-4-403-54148-3	148		246	
201001	メディアワークス文庫	お茶が運ばれてくるまでに　～A Book At Cafe～	時雨沢恵一	黒星紅白	978-4-04-868286-2	0009	し-1-1	90	
201001	メディアワークス文庫	夜魔　―怪―	甲田学人		978-4-04-868287-9	0010	こ-1-1	247	
201001	メディアワークス文庫	ガーデン・ロスト	紅玉いづき		978-4-04-868288-6	0011	こ-2-1	269	
201001	メディアワークス文庫	空の彼方	菱田愛日		978-4-04-868289-3	0012	ひ-1-1	325	[第16回電撃小説大賞＜選考委員奨励賞＞]
201001	メディアワークス文庫	蒼空時雨	綾崎隼	ワカマツカオリ	978-4-04-868290-9	0013	あ-3-1	326	[第16回電撃小説大賞＜選考委員奨励賞＞]
201002	電撃文庫	幕末魔法士　―Mage Revolution―	田名部宗司	椋本夏夜	978-4-04-868323-4	1891	た-23-1	305	[第16回電撃小説大賞＜大賞＞]
201002	電撃文庫	ヴァンダル画廊街の奇跡	美奈川護	望月朔	978-4-04-868324-1	1892	み-18-1	314	[第16回電撃小説大賞＜金賞＞]
201002	電撃文庫	ご主人さん＆メイドさま　父さん母さん、ウチのメイドは頭が高いと怒ります	榎木津無代	双龍	978-4-04-868325-8	1893	え-2-1	311	[第16回電撃小説大賞＜銀賞＞]
201002	電撃文庫	狼と香辛料 XIV	支倉凍砂	文倉十	978-4-04-868326-5	1900	は-8-14	339	
201002	電撃文庫	アクセル・ワールド 4　―蒼空への飛翔―	川原礫	HIMA	978-4-04-868327-2	1899	か-16-7	363	
201002	電撃文庫	放課後限定勇者さま。 (2)	七飯宏隆	八重樫南	978-4-04-868328-9	1896	な-11-18	293	
201002	電撃文庫	ロウきゅーぶ！ (4)	蒼山サグ	てぃんくる	978-4-04-868329-6	1897	あ-28-4	291	
201002	電撃文庫	ラプンツェルの翼 IV	土橋真二郎	植田亮	978-4-04-868330-2	1898	と-8-10	317	
201002	電撃文庫	ぷれいぶっ！	高遠豹介	プリンプリン	978-4-04-868331-9	1895	た-21-4	315	
201002	電撃文庫	ほうかご百物語 7	峰守ひろかず	京極しん	978-4-04-868332-6	1894	み-12-7	307	
201002	電撃文庫	神のまにまに！ (3)　～真曜お嬢様と神芝居～	山口幸三郎	天草帳	978-4-04-868333-3	1901	や-6-3	335	
201002	電撃文庫	アスラクライン (14)　The Lost Files	三雲岳斗	和狸ナオ	978-4-04-868334-0	1902	み-3-29	279	
201002	電撃文庫	竜と勇者と可愛げのない私	志村一矢	ぎん太	978-4-04-868335-7	1903	し-7-20	291	
201002	電撃文庫	世界平和は一家団欒のあとに (9)　宇宙蛍	橋本和也	さめだ小判	978-4-04-868336-4	1904	は-9-9	290	
201002	電撃文庫	夜と血のカンケイ。 (3)	丸山英人	osa	978-4-04-868337-1	1905	ま-10-3	255	
201002	電撃ゲーム文庫	ガンパレード・マーチ 逆襲の刻　弘前防衛	榊涼介	きむらじゅんこ	978-4-04-868424-8	1921	J17-27	322	
201002	富士見ファンタジア文庫	スレイヤーズせれくと 4　刃の先に見えるもの	神坂一	あらいずみるい	978-4-8291-3392-7	1534	か-1 4-4	250	
201002	富士見ファンタジア文庫	モンスター・コレクション　烙印ゼミナール 1	大井雄紀　原案：安田均	7010	978-4-8291-3487-0	1629	お-1 1-1	317	
201002	富士見ファンタジア文庫	いつか天魔の黒ウサギ　紅月光の生徒会室 1	鏡貴也	榎宮祐	978-4-8291-3488-7	1630	か-4 6-1	317	
201002	富士見ファンタジア文庫	漂う書庫のヴェルテ・テラ 2	川口士	雛祭桃子	978-4-8291-3489-4	1631	か-6 2-2	285	
201002	富士見ファンタジア文庫	Chrome Closed Chronicle 2 ―クロム・クローズド・クロニクル―	日下弘文	黒銀	978-4-8291-3490-0	1632	く-2 1-2	301	
201002	富士見ファンタジア文庫	白夢 3　異界よりの転校生	瀬尾つかさ	るろお	978-4-8291-3491-7	1633	せ-1 1-3	329	
201002	富士見ファンタジア文庫	テツワンレイダー 2	大楽絢太	桜沢いづみ	978-4-8291-3492-4	1634	た-2 2-2	318	
201002	富士見ファンタジア文庫	SH@PPLE ―しゃっぷる― (8)	竹岡葉月	よう太	978-4-8291-3493-1	1635	た-3 1-8	296	
201002	富士見ファンタジア文庫	蒼穹のカルマ 4	橘公司	森沢晴行	978-4-8291-3494-8	1636	た-4 1-4	297	
201002	富士見ファンタジア文庫	中の下！　ランク1. 中の下と言われたオレ	長岡マキ子	ごまえ	978-4-8291-3495-5	1637	な-2 1-1	292	[第21回ファンタジア大賞＜金賞＞]
201002	富士見ファンタジア文庫	GENEZ-3 ジーンズ	深見真	mebae	978-4-8291-3496-2	1638	ふ-1 1-3	333	
201002	角川スニーカー文庫	レンタルマギカ　銀の騎士と魔法使い	三田誠	pako	978-4-04-424923-6	16115	177-17	335	
201002	角川スニーカー文庫	レイセン　File1:巫女とヒキコと闇少女	林トモアキ	上田夢人	978-4-04-426622-6	16113	150-41	299	
201002	角川スニーカー文庫	円環少女　(11) 新世界の門	長谷敏司	深遊	978-4-04-426713-1	16114	153-13	359	
201002	角川スニーカー文庫	ばけてろ　影の大統領はとてつもなく偉いのだ！	十文字青	みことあけみ	978-4-04-471020-0	16116	182-52	286	
201002	角川スニーカー文庫	そらのおとしもの	神崎リン　原作：水無月すう	渡邊義弘	978-4-04-472506-8	16117	197-11	299	
201002	角川スニーカー文庫	機動戦士ガンダムUC (1)　ユニコーンの日 (上)	福井晴敏　原案：矢立肇、富野由悠季	美樹本晴彦、大森倖三	978-4-04-474805-0	16111	0-101	233	
201002	角川スニーカー文庫	機動戦士ガンダムUC (2)　ユニコーンの日 (下)	福井晴敏　原案：矢立肇、富野由悠季	美樹本晴彦、大森倖三	978-4-04-474806-7	16112	0-102	224	
201002	ファミ通文庫	バカとテストと召喚獣 7.5	井上堅二	葉賀ユイ	978-4-04-726313-0	925	い3 1-10	252	
201002	ファミ通文庫	世界の危機はめくるめく！ 5	佐藤了	藤真拓哉	978-4-04-726314-7	926	さ5 3-5	284	
201002	ファミ通文庫	狂乱家族日記 番外そのろく	日日日	x6suke	978-4-04-726315-4	927	あ8 2-6	318	
201002	ファミ通文庫	魔王城 四限目	田口仙年堂	鉄雄	978-4-04-726316-1	928	た1 5-4	251	
201002	ファミ通文庫	ペルソナ3ポータブル　ベルベットブルー	藤原健市	副島成紀	978-4-04-726317-8	929	P7 1-3	253	
201002	MF文庫J	ミカヅチ	榊一郎	中村龍徳	978-4-8401-3135-3		さ-03-11	290	
201002	MF文庫J	鳳凰堂みりあは働かない！ 3	石川ユウヤ	シロガネヒナ	978-4-8401-3177-3		い-02-06	262	
201002	MF文庫J	かぐや魔王式！ 第6式	月見草平	水沢深森	978-4-8401-3178-0		つ-01-18	262	
201002	MF文庫J	プシュケープリンセス 2	刈野ミカタ	萩原音泉	978-4-8401-3180-3		か-07-02	262	
201002	MF文庫J	Xの魔王 2	伊都工平	万国あゆや	978-4-8401-3181-0		い-01-07	259	
201002	MF文庫J	竜王女は天に舞う 2　from the Third Empire	北元あきの	近衛乙嗣	978-4-8401-3182-7		き-03-02	262	
201002	MF文庫J	ディーは人型魔装具です。 2	淺沼広太	ひなた睦月	978-4-8401-3183-4		あ-06-02	263	
201002	MF文庫J	ラグナ・クラウン 2	三門鉄狼	白田太	978-4-8401-3184-1		み-03-02	293	
201002	MF文庫J	オトコを見せてよ倉田くん！ 2	斉藤真也	フミオ	978-4-8401-3185-8		さ-06-02	259	
201002	MF文庫J	わるぷるキス！ 3	内山靖二郎	ニリツ	978-4-8401-3186-5		う-03-12	259	
201002	MF文庫J	ぷりぷり3!!	夏緑	なもり	978-4-8401-3187-2		な-01-30	257	
201002	MF文庫J	ゴミ箱から失礼いたします 2	岩波零	異識	978-4-8401-3188-9		い-03-02	259	
201002	MF文庫J	ぱんどら 2	西野かつみ	蔓木鋼音	978-4-8401-3189-6		に-01-16	263	
201002	MF文庫J	疾走れ、撃て！ 4	神野オキナ	refeia	978-4-8401-3190-2		か-03-18	263	
201002	スーパーダッシュ文庫	パパのいうことを聞きなさい！ 2	松智洋	なかじまゆか	978-4-08-630533-4		ま1-9	289	
201002	スーパーダッシュ文庫	終わりなき夏　永遠なる音律 (下)	砂浦俊一　原作：アージュ	日向恭介	978-4-08-630534-1		さ6-7	303	
201002	スーパーダッシュ文庫	アスカ　～麻雀餓狼伝～	吉村夜	BUNBUN	978-4-08-630535-8		よ2-1	277	
201002	スーパーダッシュ文庫	どらごん・はんたぁ 1　ちいさなドラゴン使い	清水文化	八雲剣豪	978-4-08-630536-5		し6-1	261	
201002	GA文庫	織田信奈の野望 2	春日みかげ	みやま零	978-4-7973-5744-8	278	か-07-02	293	
201002	GA文庫	みんなのヒ・ミ・ツ 3	鯨晴久	梅原えみか	978-4-7973-5800-1	279	く-02-03	253	
201002	GA文庫	りーち☆えんげーじ！　―子孫繁栄！ 国立栄華学園中等部―	海堂崇	CH@R	978-4-7973-5862-9	280	か-08-01	355	[第1回GA文庫大賞＜編集部特別賞＞]
201002	GA文庫	サムライガード 5　刀とカタナと革ジャン剣士	舞阪洸	椎野唯	978-4-7973-5863-6	281	ま-02-05	275	
201002	GA文庫	で・こ・つ・ん★ 5	野島けんじ	しゅがーピコラ	978-4-7973-5866-7	282	の-01-05	275	
201002	GA文庫	ありすとBOBO　―猫とマグロと恋心―	川?康宏	千葉サドル	978-4-7973-5886-5	283	か-02-03	229	
201002	GA文庫	神曲奏界ポリフォニカ　ピュアリー・ホワイト	高殿円	凪かすみ	978-4-7973-5891-9	284	た-01-09	301	
201002	HJ文庫	ギブあっぷ3！	上栖綴人	会田孝信	978-4-89425-984-3	215	う01 02-03	247	
201002	HJ文庫	すーぱー☆なちゅらる 1次元目　お子さまですみません	清水文化	星崎ひかる	978-4-89425-993-5	217	し02 02-01	275	
201002	HJ文庫	無刃のイェーガー　―無敵の少女と無力の少年―	葛西伸哉	有坂あこ	978-4-89425-994-2	218	か01 02-01	260	
201002	HJ文庫	ワールド エンド ライツ	花房牧生	植田亮	978-4-89425-995-9	219	は02 02-01	269	
201002	HJ文庫	グロリアスドーン 10　桜舞う空の上で、	庄司卓	四季童子	978-4-89425-996-6	220	し01 01-12	230	
201002	ガガガ文庫	サキちゃんと天然さん	陸凡鳥	連	978-4-09-451187-1		ガく1-6	299	
201002	ガガガ文庫	ながれで侵攻!!　邪神大沼 3	川岸殴魚	Ixy	978-4-09-451188-8		ガか5-3	246	
201002	ガガガ文庫	羽月莉音の帝国	至道流星	二ノ膳	978-4-09-451189-5		ガし2-1	389	
201002	ガガガ文庫	ラ・のべつまくなし 2　ブンガクくんと腐たご星	壱月龍一	裕龍ながれ	978-4-09-451190-1		ガい1-5	322	
201002	ガガガ文庫	RIGHT×LIGHT 8　～散りゆく雪華と赤い月を仰ぐ夜鳥～	ツカサ	近衛乙嗣	978-4-09-451191-8		ガつ2-8	283	
201002	一迅社文庫	りてらりっ　～深風高校文芸部～	鯨晴久	剣康之	978-4-7580-4130-0		く-02-02	253	
201002	一迅社文庫	文芸部発マイソロジー 3	早矢塚かつや	きくらげ	978-4-7580-4136-2		は-04-03	318	
201002	一迅社文庫	絶望同盟	十文字青	ま＠や	978-4-7580-4137-9		し-01-09	286	
