発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
201101	メガミ文庫	倒錯クロスファイト	内田俊	鍋島テツヒロ	978-4-05-903549-7	49		238	[第2回メガミノベル大賞＜金賞＞]
201101	スマッシュ文庫	巫女と銃器とハルマゲドン	木戸実験	藤沢孝	978-4-569-67597-8		き-1 2-1	331	
201101	このライトノベルがすごい！文庫	ランジーン×コード tale.2	大泉貴	しばの番茶	978-4-7966-8029-5		お-1-2	348	
201101	このライトノベルがすごい！文庫	僕たちは監視されている ch.2	里田和登	国道12号	978-4-7966-8031-8		さ-1-2	282	
201101	星海社文庫	ひぐらしのなく頃に　鬼隠し編 (上)	竜騎士07	ともひ	978-4-06-138901-4		リ1-01	361	
201101	星海社文庫	Fate/Zero 1　第四次聖杯戦争秘話	虚淵玄	武内崇	978-4-06-138903-8		ウ1-01	225	
201101	C★NOVELS ファンタジア	夢の上 2　紅輝晶・黄輝晶	多崎礼	天野英	978-4-12-501138-7		た3-7	339	
201101	C★NOVELS ファンタジア	百鬼夜行の少年　鏡ヶ原遺聞 壱ノ巻	天堂里砂	ひだかなみ	978-4-12-501139-4		て1-4	216	
201101	C★NOVELS ファンタジア	ユーネリア戦史 2　蒼炎の覚醒	葦原青	黒銀	978-4-12-501140-0		あ3-3	244	
201101	朝日ノベルズ	エンドブレイカー！　真の“終焉”へ導くもの	藤澤さなえ	左	978-4-02-250834-8			245	
201101	朝日ノベルズ	吸血鬼ハンター／アナザー　貴族グレイランサー	菊地秀行	小島文美	978-4-02-273960-5			227	
201101	幻狼ファンタジアノベルス	火トカゲのしっぽ	東方博	二星天	978-4-344-82131-6		A04-01	239	
201101	幻狼ファンタジアノベルス	メガクルイデア	十文字青	mebae	978-4-344-82132-3		J01-03	275	
201101	幻狼ファンタジアノベルス	ブラッド・スパート	六塚光	オンダカツキ	978-4-344-82133-0		M05-01	253	
201101	エンターブレイン	弧の増殖　夜刀浦鬼譚	朝松健		978-4-04-726832-6			326	
201101	エンターブレイン	まおゆう魔王勇者　2 忽鄰塔の陰謀	橙乃ままれ	toi8	978-4-04-726994-1			379	
201101	コバルト文庫	マリア様がみてる　ステップ	今野緒雪	ひびき玲音	978-4-08-601481-6		こ7-69	200	
201101	コバルト文庫	ウミベリ物語　秘密の島の龍	榎木洋子	すがはら竜	978-4-08-601482-3		え1-71	206	
201101	コバルト文庫	少年舞妓・千代菊がゆく！　「黒髪」を舞う覚悟	奈波はるか	ほり恵利織	978-4-08-601483-0		な9-42	221	
201101	コバルト文庫	ダブル×メイドは恋愛中！	真船るのあ	こうじま奈月	978-4-08-601484-7		ま8-15	220	
201101	コバルト文庫	乙女☆コレクション　怪盗レディ・キャンディと愛しきナイト	かたやま和華	サカノ景子	978-4-08-601485-4		か18-5	252	
201101	コバルト文庫	恋人たちのファンタジー・ヒストリカル　愛は英国公爵の瞳に導かれて	花衣沙久羅	由利子	978-4-08-601486-1		か8-58	285	
201101	コバルト文庫	月の瞳のエゼル　～金の木の実と神離れの歌～	我鳥彩子	凪かすみ	978-4-08-601487-8		わ5-3	285	
201101	コバルト文庫	ストロボ・エッジ　消せない想い	阿部暁子　原作：咲坂伊緒	咲坂伊緒	978-4-08-601488-5		あ19-5	220	
201101	角川ビーンズ文庫	セイント・バトラーズ　千年の賢者と英雄王	志麻友紀	つだみきよ	978-4-04-445131-8		BB3-30	217	
201101	角川ビーンズ文庫	レッド・アドミラル　英雄は夜明けを招く	栗原ちひろ	榊空也	978-4-04-451416-7		BB56-16	252	
201101	角川ビーンズ文庫	風読みの巫女とはぐれ退鬼師　恋の初風	遠沢志希	キリシマソウ	978-4-04-454604-5		BB69-4	255	
201101	角川ビーンズ文庫	華葬伝　～Flower Requiem～ 上	久遠　訳：根木佳子	Izumi	978-4-04-455029-5		BB78-1	236	
201101	角川ビーンズ文庫	ドラゴンは姫のキスで目覚める 2　背徳の貴公子と緋色の罠	夜野しずく	くまの柚子	978-4-04-455034-9		BB76-2	222	
201101	角川ビーンズ文庫	華葬伝　～Flower Requiem～ 下	久遠　訳：根木佳子	Izumi	978-4-04-455035-6		BB78-2	200	
201101	X文庫ホワイトハート	捧げよ、永久に続く祈り　幻獣降臨譚	本宮ことは	池上紗京	978-4-06-286666-8		もE-23	251	
201101	X文庫ホワイトハート	使い魔の箱　欧州妖異譚 2	篠原美季	かわい千草	978-4-06-286667-5		しD-31	301	
201101	X文庫ホワイトハート	大祭の夜に　神々の迷宮	西東行	睦月ムンク	978-4-06-286668-2		さM-03	254	
201101	X文庫ホワイトハート	アイドルになんかなりたくない！	森山侑紀	蜂不二子	978-4-06-286670-5		もF-04	235	
201101	ビーズログ文庫	巣籠の歌姫　～スワンドール奇譚～	剛しいら	鳴海ゆき	978-4-04-726926-2		こ-1-20	213	
201101	ビーズログ文庫	天空の瞳のイリス　騎士と王子と死にぞこないの聖女	小柴叶	茉莉花	978-4-04-727020-6		こ-3-07	248	
201101	ビーズログ文庫	ビーストプリンセス　―月の神子は緑の中原で―	志麻友紀	氷堂れん	978-4-04-727021-3		し-1-14	249	
201101	ビーズログ文庫	花は後宮にあり！　正妃擁立と花梅のやくそく	高丘しずる	雲屋ゆきお	978-4-04-727022-0		た-1-09	251	
201101	ビーズログ文庫	薄桜鬼 壱	矢島さら　原作・監修：オトメイト、TVアニメ「薄桜鬼」製作委員会	冨士原良	978-4-04-727023-7		や-2-01	249	
201101	ビーズログ文庫	姫君達の晩餐　王の恋は乾酪のよう	山咲黒	起家一子	978-4-04-727024-4		や-1-08	264	
201101	ルルル文庫	聖グリセルダ学院の事情	鮎川はぎの	凪かすみ	978-4-09-452183-2		ルあ2-13	282	
201101	ルルル文庫	陰陽カフェへようこそ	片瀬由良	ねぎしきょうこ	978-4-09-452184-9		ルか1-11	266	
201101	ルルル文庫	封殺鬼　帝都万葉	霜島ケイ	也	978-4-09-452185-6		ルし2-9	249	
201101	一迅社文庫アイリス	恋する人魚姫と4つの秘密	尾久山ゆうか	榊空也	978-4-7580-4206-2		お-01-03	270	
201101	一迅社文庫アイリス	海上のミスティア　暁の乙女と誓いの騎士	梨沙	凪かすみ	978-4-7580-4207-9		り-01-08	286	
201101	一迅社文庫アイリス	毒姫と甘い婚約者	斎王ことり	石川沙絵	978-4-7580-4208-6		さ-02-01	270	
201101	一迅社文庫アイリス	天色のソノリテ	童本さくら	赤名芽衣子	978-4-7580-4209-3		と-02-02	254	
201101	ウィングス文庫	仮面教師SJ 1	麻城ゆう	道原かつみ	978-4-403-54163-6	163		265	
201101	メディアワークス文庫	夢見る彼女の奇妙な愛情	他嶋晋也		978-4-04-870277-5	0069	た-3-1	371	
201101	メディアワークス文庫	4 Girls	柴村仁		978-4-04-870278-2	0067	し-3-4	251	
201101	メディアワークス文庫	探偵・日暮旅人の失くし物	山口幸三郎		978-4-04-870279-9	0068	や-2-2	302	
201101	メディアワークス文庫	シアター！ 2	有川浩	大矢正和	978-4-04-870280-5	0066	あ-1-2	381	
201102	電撃文庫	タロットの御主人様。 (10)	七飯宏隆	YUKIRIN	978-4-04-870133-4	2083	な-11-21	317	
201102	電撃文庫	青春ラリアット!!	蝉川タカマル	すみ兵	978-4-04-870238-6	2077	せ-3-1	277	[第17回電撃小説大賞＜金賞＞]
201102	電撃文庫	アイドライジング！	広沢サカキ	CUTEG	978-4-04-870239-3	2076	ひ-7-1	297	[第17回電撃小説大賞＜金賞＞]
201102	電撃文庫	狼と香辛料 XVI　太陽の金貨 <下>	支倉凍砂	文倉十	978-4-04-870265-2	2084	は-8-16	385	
201102	電撃文庫	獣吾ドキドキプロジェクト！	阿智太郎	天杉貴志	978-4-04-870266-9	2086	あ-7-47	240	
201102	電撃文庫	シロクロネクロ	多宇部貞人	木村樹崇	978-4-04-870268-3	2075	た-26-1	280	[第17回電撃小説大賞＜大賞＞]
201102	電撃文庫	ウチの姫さまにはがっかりです…。 (2)	鈴木鈴	藤真拓哉	978-4-04-870269-0	2085	す-5-23	337	
201102	電撃文庫	はたらく魔王さま！	和ヶ原聡司	029	978-4-04-870270-6	2078	わ-6-1	312	[第17回電撃小説大賞＜銀賞＞]
201102	電撃文庫	幕末魔法士 II　―大坂鬼譚―	田名部宗司	椋本夏夜	978-4-04-870271-3	2087	た-23-2	483	
201102	電撃文庫	神様のメモ帳 6	杉井光	岸田メル	978-4-04-870272-0	2089	す-9-14	383	
201102	電撃文庫	ロウきゅーぶ！ (7)	蒼山サグ	てぃんくる	978-4-04-870273-7	2081	あ-28-7	335	
201102	電撃文庫	デュラララ!!×9	成田良悟	ヤスダスズヒト	978-4-04-870274-4	2080	な-9-37	329	
201102	電撃文庫	ウィザーズ・ブレイン VIII　落日の都 <中>	三枝零一	純珪一	978-4-04-870275-1	2088	さ-5-15	304	
201102	電撃文庫	アクセル・ワールド 7　―災禍の鎧―	川原礫	HIMA	978-4-04-870276-8	2082	か-16-13	301	
201102	電撃文庫	アンチリテラルの数秘術師	兎月山羊	笹森トモエ	978-4-04-870316-1	2079	う-5-1	291	[第17回電撃小説大賞＜銀賞＞]
201102	電撃ゲーム文庫	ガンパレード・マーチ 2K　北海道独立 (1)	榊涼介	きむらじゅんこ	978-4-04-870347-5	2106	J17-31	289	
201102	富士見ファンタジア文庫	だから僕は、Hができない。 3　死神と世界革命	橘ぱん	桂井よしあき	978-4-8291-3607-2	1749	た-7 1-3	286	
201102	富士見ファンタジア文庫	真・天地無用！魎皇鬼外伝　天地無用！GXP 7	梶島正樹	梶島正樹	978-4-8291-3610-2	1752	か-2 1-7	405	
201102	富士見ファンタジア文庫	生徒会の水際　碧陽学園生徒会黙示録 4	葵せきな	狗神煌	978-4-8291-3611-9	1753	あ-3 2-4	317	
201102	富士見ファンタジア文庫	神さまのいない日曜日 IV	入江君人	茨乃	978-4-8291-3612-6	1754	い-5 1-4	300	
201102	富士見ファンタジア文庫	1×10　藤宮十貴子は懐かない 5	鈴木大輔	PANDA	978-4-8291-3613-3	1755	す-1 3-5	280	
201102	富士見ファンタジア文庫	蒼穹のカルマ 7	橘公司	森沢晴行	978-4-8291-3614-0	1756	た-4 1-7	293	
201102	富士見ファンタジア文庫	まぶらほ　～じょなんの巻・はち～	築地俊彦	駒都えーじ	978-4-8291-3615-7	1757	つ-1 1-20	285	
201102	富士見ファンタジア文庫	中の下！　ランク4. 下の下に落ちぶれたオレ	長岡マキ子	ごまえ	978-4-8291-3616-4	1758	な-2 1-4	301	
201102	富士見ファンタジア文庫	影執事マルクの決断	手島史詞	COMTA	978-4-8291-3617-1	1759	て-1 1-10	365	
201102	角川スニーカー文庫	.hack//Quantum　心ノ双子	浜崎達也	長谷部敦志	978-4-04-422211-6	16668	102-7	273	
201102	角川スニーカー文庫	レディガンナー外伝　そして四人は東へ向かう	茅田砂胡	草河遊也	978-4-04-423109-5	16619	113-20	446	
201102	角川スニーカー文庫	レンタルマギカ　魔法使いの妹、再び	三田誠	pako	978-4-04-424925-0	16621	177-19	281	
201102	角川スニーカー文庫	マクロスF　フロンティア・ダイアリーズ	小太刀右京	氷堂涼二	978-4-04-473808-2	16669	206-9	236	
201102	角川スニーカー文庫	機動戦士ガンダムUC (8)　宇宙と惑星と	福井晴敏　原案：矢立肇、富野由悠季	美樹本晴彦、大森倖三	978-4-04-474830-2	16667	0-108	337	
201102	角川スニーカー文庫	子ひつじは迷わない　回るひつじが2ひき	玩具堂	籠目	978-4-04-474833-3	16670	229-2	279	
201102	ファミ通文庫	彼女は戦争妖精 小詩篇 (3)	嬉野秋彦	フルーツパンチ	978-4-04-727076-3	1008	う1 7-3	284	
201102	ファミ通文庫	犬とハサミは使いよう	更伊俊介	鍋島テツヒロ	978-4-04-727077-0	1009	さ6 1-1	315	[第12回エンターブレインえんため大賞＜優秀賞＞]
201102	ファミ通文庫	魔よりも黒くワガママに魔法少女は夢をみる	根木健太	kino	978-4-04-727078-7	1010	ね1 1-1	346	[第12回エンターブレインえんため大賞＜特別賞＞]
201102	ファミ通文庫	魔術師たちの言想遊戯 I	一橋鶫	閏月戈	978-4-04-727079-4	1011	ひ5 1-1	348	[第12回エンターブレインえんため大賞＜特別賞＞]
201102	ファミ通文庫	Zぼーいず／ぷりんせす	田口仙年堂	るご	978-4-04-727080-0	1012	た1 6-1	310	
201102	ファミ通文庫	死神少女と1/2アンデッド	佐々原史緒	kyo	978-4-04-727081-7	1013	さ3 7-1	253	
201102	ファミ通文庫	ギャルゲヱの世界よ、ようこそ！ addon シルバーブレット 2	田尾典丈	有河サトル	978-4-04-727082-4	1014	た8 2-2	286	
201102	ファミ通文庫	ガブリエラ戦記 II　白兎騎士団の強敵	舞阪洸	優木きら	978-4-04-727083-1	1015	ま1 3-2	286	
201102	ファミ通文庫	ただ、幻想に輝く剣のように　ナイツ・オブ・ザ・フリークス third act	アズサヨシタカ	しずまよしのり	978-4-04-727084-8	1016	あ13 1-3	373	
201102	ファミ通文庫	勇者ノ心得 2　副担任は、賢者少女です。	ひびき遊	雪月佳	978-4-04-727085-5	1017	ひ4 1-2	286	
201102	ファミ通文庫	テイルズ オブ グレイセス エフ　誓いの花 上	田中豪	いのまたむつみ	978-4-04-727086-2	1018	T1 11-1	252	
201102	MF文庫J	カフェとオレの先輩	樋口司	京極しん	978-4-8401-3811-6		ひ-04-08	262	
201102	MF文庫J	ミカヅチ 3	榊一郎	中村龍徳	978-4-8401-3812-3		さ-03-13	322	
201102	MF文庫J	ふぉっくすている？ 2本目	冬木冬樹	犬洞あん	978-4-8401-3813-0		ふ-01-03	260	
201102	MF文庫J	魔法少女☆仮免許 2	冬木冬樹	H2SO4	978-4-8401-3814-7		ふ-01-04	263	
201102	MF文庫J	この中に1人、妹がいる！ 3	田口一	CUTEG	978-4-8401-3815-4		た-05-13	261	
201102	MF文庫J	ツイてない！ 3　悪魔姉妹と義妹のオモイ	三門鉄狼	みけおう	978-4-8401-3816-1		み-03-06	259	
201102	MF文庫J	剣の女王と烙印の仔 VII	杉井光	夕仁	978-4-8401-3817-8		す-03-07	227	
201102	MF文庫J	喰―kuu― 2	内田俊	まりお金田	978-4-8401-3819-2		う-04-02	289	
201102	MF文庫J	アルテミス・ハウリング 3　たすきをかける少女	遠見塚わたる	ともすけ	978-4-8401-3820-8		と-02-03	263	
201102	MF文庫J	ゼロの使い魔 20　古深淵の聖地	ヤマグチノボル	兎塚エイジ	978-4-8401-3821-5		や-01-26	231	
201102	MF文庫J	つきツキ！ 2	後藤祐迅	梱枝りこ	978-4-8401-3823-9		こ-03-02	261	
201102	MF文庫J	精霊使いの剣舞 2　ロスト・クイーン	志瑞祐	桜はんぺん	978-4-8401-3824-6		し-04-08	262	
201102	スーパーダッシュ文庫	ベン・トー 7　真・和風ロールキャベツ弁当280円	アサウラ	柴乃櫂人	978-4-08-630594-5		あ9-10	341	
201102	スーパーダッシュ文庫	英雄になりたい！　オルガ大陸戦記	飛田マンダム　原作：面白法人カヤック	chatalaw	978-4-08-630595-2		と2-1	299	
201102	スーパーダッシュ文庫	テンプテーション・クラウン	雪野静	ゆーげん	978-4-08-630596-9		ゆ6-2	309	
201102	スーパーダッシュ文庫	はるかかなたの年代記 2　荒ましき驃騎兵	白川敏行	ふゆの春秋	978-4-08-630597-6		し7-2	291	
201102	スーパーダッシュ文庫	とわいすあっぷっ！	阿羅本景	蔓木鋼音	978-4-08-630599-0		あ14-1	271	
201102	GA文庫	織田信奈の野望 5	春日みかげ	みやま零	978-4-7973-6222-0	352	か-07-05	366	
201102	GA文庫	あるいは現在進行形の黒歴史 3　―わだつみの海妃が俺の嫁？―	あわむら赤光	refeia	978-4-7973-6365-4	354	あ-06-08	317	
201102	GA文庫	かんなぎ家へようこそ！ 2	冬木冬樹	すまき俊悟	978-4-7973-6366-1	355	ふ-02-02	279	
201102	GA文庫	ゆうれいなんか見えない！ 3	むらさきゆきや	むにゅう、しゅがーピコラ	978-4-7973-6394-4	356	む-01-03	299	
201102	GA文庫	断罪のイクシード 2　―牙を剥く闇の叡智―	海空りく	純珪一	978-4-7973-6395-1	357	み-02-02	331	
201102	GA文庫	俺の彼女と幼なじみが修羅場すぎる	裕時悠示	るろお	978-4-7973-6396-8	358	ゆ-02-04	281	
201102	HJ文庫	ハガネノツルギ 2　Close Encounter with the Dragon Killer	無嶋樹了	春日歩	978-4-7986-0126-7	266	な02 01-02	260	
201102	HJ文庫	はぐれ勇者の鬼畜美学 IV	上栖綴人	卵の黄身	978-4-7986-0180-9	287	う01 03-04	325	
201102	HJ文庫	六畳間の侵略者!? 7	健速	ポコ	978-4-7986-0181-6	288	た03 02-07	294	
201102	HJ文庫	シュレーディンガーの猫耳少女	村田治	わざきた	978-4-7986-0182-3	289	む01 01-01	301	
201102	ガガガ文庫	ケモノガリ 3	東出祐一郎	品川宏樹	978-4-09-451253-3		ガひ1-5	310	
201102	ガガガ文庫	むやみに分裂!!　邪神大沼 6	川岸殴魚	Ixy	978-4-09-451254-0		ガか5-6	242	
201102	ガガガ文庫	人類は衰退しました (6)	田中ロミオ	山崎透	978-4-09-451255-7		ガた1-7	208	
201102	ガガガ文庫	羽月莉音の帝国 6	至道流星	二ノ膳	978-4-09-451256-4		ガし2-6	388	
201102	ガガガ文庫	花咲けるエリアルフォース	杉井光	るろお	978-4-09-451257-1		ガす3-1	327	
201102	ガガガ文庫	パニッシュメント	江波光則	海童博行	978-4-09-451258-8		ガえ1-2	343	
