発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
200001	角川スニーカー文庫	Beat Gunner 1	浜崎達也	洋武	4-04-422202-9	11327	102-2	266	
200001	角川スニーカー文庫	シーキングザブラッド　翔竜伝説	岩佐まもる	西村博之	4-04-422302-5	11328	103-2	315	
200001	角川スニーカー文庫	セレスティアル・フォース 2　大いなる誤算	中川圭士	伊藤明弘	4-04-422402-1	11329	104-2	278	
200001	角川スニーカー文庫	ゲートキーパーズ Act.1	あらいりゅうじ　原作・監修：GONZO	後藤圭二	4-04-423001-3	11333	112-1	190	
200001	角川スニーカー文庫	ロードス島伝説　永遠の帰還者	水野良	山田章博	4-04-460422-3	11330	604-14	205	
200001	角川スニーカー文庫	フォーチュン・クエスト　バイト編　夕日が二つに見えた夜	深沢美潮	迎夏生	4-04-460614-5	11331	606-11	264	
200001	角川スニーカー文庫	カルシファード旋風録	友野詳	TAKAMICHI	4-04-460829-6	11332	608-30	274	
200001	ファミ通文庫	クーデルカ　叫喚の館	是方那穂子	岩原裕ニ	4-7572-0665-8	95	K3 1-1	189	
200001	ファミ通文庫	追憶の風　ホルス・マスター [VI]	嬉野秋彦	此路あゆみ	4-7577-1132-8	92	う1 1-6	251	元ISBN4-7572-0654-2
200001	ソノラマ文庫	剣の聖刻年代記 (10)　黄金の聖戦士	日下部匡俊	撫荒武吉	4-257-76893-2	893	く 1-10	347	
200001	スーパーファンタジー文庫	狐火恋慕 (後編)　暗夜鬼譚	瀬川貴次	華不魅	4-08-613372-5		せ1-31	208	
200001	スーパーファンタジー文庫	魔術貴族　ラスプーチンの石	荻野目悠樹	米村孝一郎	4-08-613373-3		お5-6	275	
200001	スーパーファンタジー文庫	爆炎CAMPUSガードレス 3　見参！嵐を呼ぶ男!?	あかほりさとる、あおしまたかし	せたのりやす	4-08-613374-1		あ6-3	237	
200001	C★NOVELS ファンタジア	皇国の守護者 4　壙穴の城塞	佐藤大輔	塩山紀生	4-12-500631-8		さ2-4	223	
200001	C★NOVELS ファンタジア	有翼騎士団 2　夜を紡ぐ銀の侯爵	赤城毅	小林立	4-12-500632-6		あ2-10	226	
200001	C★NOVELS ファンタジア	桐原家の人々 (2)　恋愛心理学入門	茅田砂胡	成瀬かおり	4-12-500634-2		か1-22	214	
200001	C★NOVELS ファンタジア	西の善き魔女　外伝 1　金の糸紡げば	荻原規子	桃川春日子	4-12-500635-0		お2-7	230	
200001	コバルト文庫	月下廃園 3	前田珠子	江ノ本瞳	4-08-614669-X		ま2-46	222	
200001	コバルト文庫	炎の蜃気楼 (29)　無間浄土	桑原水菜	浜田翔子	4-08-614670-3		く5-40	226	
200001	コバルト文庫	リダーロイス・ワールド 2　風の守護龍	榎木洋子	香雨	4-08-614671-1		え1-38	201	
200001	コバルト文庫	ちょー魔王 (下)	野梨原花南	宮城とおこ	4-08-614672-X		の3-11	230	
200001	コバルト文庫	龍は希う	真堂樹	浅見侑	4-08-614673-8		し8-27	267	
200001	コバルト文庫	キル・ゾーン　背信者	須賀しのぶ	梶原にき	4-08-614674-6		す5-29	228	
200001	コバルト文庫	刃をまとう少女	高遠砂夜	起家一子	4-08-614675-4		た13-25	233	
200001	コバルト文庫	明日香幻想　～空蝉の章～	朝香祥	張間瀚多	4-08-614676-2		あ11-15	281	
200001	コバルト文庫	孵化　―インキュベーション―	花衣沙久羅	氷栗優	4-08-614677-0		か8-11	231	
200001	コバルト文庫	ハイスクール・オーラバスター　烈光の女神 4	若木未生	高河ゆん	4-08-614678-9		わ1-31	187	
200001	X文庫ホワイトハート	恋のリスクは犯せない　アナリストの憂鬱	井村仁美	如月弘鷹	4-06-255443-7		いE-04	274	
200001	X文庫ホワイトハート	愚か者の恋　真・霊感探偵倶楽部	新田一実	笠井あゆみ	4-06-255449-6		にA-29	262	
200001	X文庫ホワイトハート	法廷士グラウベン	彩穂ひかる	丹野忍	4-06-255450-X		あE-01	344	[第6回ホワイトハート大賞＜期待賞＞]
200001	X文庫ホワイトハート	危ない朝　ミス・キャスト	伊郷ルウ	桜城やや	4-06-255451-8		いF-04	265	
200001	ウィングス文庫	屋上の暇人ども 2　一九九八年十一月十八日未明、晴れ。	菅野彰	架月弥	4-403-54019-8	19		315	
200001	ウィングス文庫	Tears Roll Down 2	鷹守諫也	影木栄貴	4-403-54020-1	20		261	
200001	ウィングス文庫	対なる者の誓い	狼谷辰之	若島津淳	4-403-54021-X	21		290	
200001	X文庫ティーンズハート	うらしま幽霊事件	風見潤	かやまゆみ、桂くに子	4-06-199852-8		か2-49	252	
200001	X文庫ティーンズハート	Dokkin・パラダイス FILE3	折原みと	折原みと	4-06-199856-0		お1-37	253	
200001	X文庫ティーンズハート	太陽まで駆けてゆく　ガーシュウィン夢国記 3	石井ゆうみ	金子智美	4-06-199857-9		い2-20	263	
200001	X文庫ティーンズハート	13 恋愛白書　ロマンティック編	小林深雪	牧村久実	4-06-199858-7		こ2-64	213	
200001	パレット文庫	新版・還ってきた娘 (3)	篠原千絵	篠原千絵	4-09-420038-X		し1-8	191	
200001	パレット文庫	新版・還ってきた娘 (4)	篠原千絵	篠原千絵	4-09-420039-8		し1-9	190	
200001	パレット文庫	ルールはあとからついてくる	松岡なつき	石原理	4-09-420857-7		ま1-7	203	
200001	パレット文庫	卒業M+ (8)	有栖川ケイ	西臣匡子	4-09-421058-X		あ12-8	206	
200001	パレット文庫	俺達の世紀末　泉君シリーズ外伝	あさぎり夕	あさぎり夕	4-09-421202-7		あ6-32	202	
200001	角川ティーンズルビー文庫	CLAMP学園怪奇現象研究会事件ファイル 2	松本富之	CLAMP	4-04-437802-9		TR1-2	188	
200001	角川ティーンズルビー文庫	匣の中の楽園	あらきりつこ	緒田涼歌	4-04-439101-7		TR13-1	222	
200001	ウィングス・ノヴェルス	ミカエルの騎士 6　水晶の檻	前田栄	麻々原絵里依	4-403-64068-0			271	
200002	電撃文庫	住めば都のコスモス荘 (3)　灰かぶり姫がドッコイ	阿智太郎	矢上裕	4-8402-1412-3	0421	あ-7-8	223	
200002	電撃文庫	若草野球部狂想曲　サブマリンガール	一色銀河	美鈴秋	4-8402-1413-1	0422	い-2-1	299	[第6回電撃ゲーム小説大賞＜銀賞＞]
200002	電撃文庫	ブギーポップ・ウィキッド　エンブリオ炎生	上遠野浩平	緒方剛志	4-8402-1414-X	0420	か-7-9	259	
200002	電撃文庫	ダブル・キャスト <上>	高畑京一郎	衣谷遊	4-8402-1415-8	0418	た-5-4	322	
200002	電撃文庫	ダブル・キャスト <下>	高畑京一郎	衣谷遊	4-8402-1416-6	0419	た-5-5	299	
200002	電撃文庫	ダブルブリッド	中村恵里加	藤倉和音	4-8402-1417-4	0423	な-7-1	288	[第6回電撃ゲーム小説大賞＜金賞＞]
200002	電撃文庫	リングテイル　勝ち戦の君	円山夢久	山村路	4-8402-1418-2	0424	ま-5-1	297	[第6回電撃ゲーム小説大賞＜大賞＞]
200002	電撃G's文庫	ぽけかの 初恋のシンフォニー	工藤治	さいとうつかさ	4-8402-1397-6	0416	A25-01	273	
200002	電撃G's文庫	悠久幻想曲3　パーペチュアルブルー (1)	紺野たくみ	moo、福田道生	4-8402-1398-4	0417	A03-03	265	
200002	富士見ファンタジア文庫	狗狼伝承　迷宮戦士・サガ	新城カズマ	介錯	4-8291-2946-8	643	77-5	274	
200002	富士見ファンタジア文庫	旋風のカガリ 3	吉岡平	騎羅	4-8291-2947-6	644	11-50	267	
200002	富士見ファンタジア文庫	紅蓮の猟魔士　闇を喚ぶ紅の魔石	対馬正治	花屋敷ぼたん	4-8291-2949-2	646	69-7	263	
200002	富士見ファンタジア文庫	月蝕紀列伝 10　終焉の叛逆者 (下)	南房秀久	井上純弌	4-8291-2950-6	647	68-12	297	
200002	富士見ファンタジア文庫	ドラゴンマーク 2　竜たちの戦場	友野詳	K2商会	4-8291-2951-4	648	101-2	323	
200002	富士見ファンタジア文庫	それゆけ！宇宙戦艦ヤマモト・ヨーコopt.9　触発のチェンジリング	庄司卓	赤石沢貴士	4-8291-2952-2	649	35-36	211	
200002	富士見ファンタジア文庫	フルメタル・パニック！　揺れるイントゥ・ザ・ブルー	賀東招二	四季童子	4-8291-2953-0	650	92-6	379	
200002	角川スニーカー文庫	西遊記　幻妖草子 地怪篇	七尾あきら	山田章博	4-04-418104-7	11362	81-4	254	
200002	角川スニーカー文庫	死霊戦士ギィル・ブレイド 死せる戦士の子守詩	北沢慶	れおんぱあぷる	4-04-419702-4	11363	97-2	236	
200002	角川スニーカー文庫	∀ガンダム　3 百年の恋	佐藤茂　原作：矢立肇、富野由悠季	萩尾望都	4-04-422903-1	11365	0-41	187	旧整理番号：109-3
200002	角川スニーカー文庫	機動戦士ガンダム外伝 (下)　コロニーの落ちた地で…	林譲治　原作：矢立肇、富野由悠季		4-04-423202-4	11366	0-46	218	旧整理番号：111-2
200002	角川スニーカー文庫	ルナル・ジェネレーションF　輝く恋を掴みとれ！	友野詳	西村博之	4-04-460830-X	11367	608-31	315	
200002	ファミ通文庫	レジェンド・オブ・ドラグーン　セルディオ争乱	伊豆平成	井上純弌	4-7572-0663-1	97	L2 1-1	251	
200002	ファミ通文庫	聖剣伝説　レジェンド オブ マナ　あまたの地、あまたの人	細江ひろみ		4-7572-0664-X	94	S5 1-1	222	
200002	ファミ通文庫	ドラゴンヴァラー　報復者の宴	ゆうきりん	敬生	4-7572-0689-5	96	D1 1-1	221	
200002	ファミ通文庫	無責任黙示録 (4)　勝ってはいけない	吉岡平	吉崎観音	4-7577-0358-9	100	よ1 2-4	252	元ISBN4-7572-0683-6
200002	ファミ通文庫	エシィール黄金記　封剣の王子	葛西伸哉	安曇雪伸	4-7577-0515-8	98	か2 1-1	282	元ISBN4-7572-0685-2
200002	ファミ通文庫	放課後宇宙戦争 4　喪われた秘宝を求めて	秋津透	むっちりむうにぃ	4-7577-1133-6	93	あ1 1-4	218	元ISBN4-7572-0655-0
200002	ファミ通文庫	ファイアーエムブレム　トラキア776 (2)　～誓いの剣～	篠崎砂美	日野慎之助	4-7577-1134-4	101	F1 2-2	254	元ISBN4-7572-0690-9
200002	ファミ通文庫	沈黙と静寂の島　ホルス・マスター [VII]	嬉野秋彦	此路あゆみ	4-7577-1135-2	99	う1 1-7	249	元ISBN4-7572-0686-0
200002	ソノラマ文庫	エイリアン蒼血魔城	菊地秀行	天野喜孝	4-257-76895-9	895	き 1-46	351	
200002	ソノラマ文庫	キマイラ・吼 (15)　キマイラ群狼変	夢枕獏	天野喜孝	4-257-76897-5	897	ゆ 1-16	255	
200002	ソノラマ文庫NEXT	鈎屋敷の夢魔　ヤングヴァンヘルシング 2	井上雅彦		4-257-17350-5	19	い 1- 3	367	
200002	ソノラマ文庫NEXT	妖神グルメ	菊地秀行		4-257-17351-3	20	き 1- 2	291	
200002	スーパーファンタジー文庫	カナリア・ファイル 9　魔来迎	毛利志生子	潮見知佳	4-08-613375-X		も2-11	259	
200002	スーパーファンタジー文庫	アクア・クライシス　サイケデリック・レスキュー	一条理希	杉崎ゆきる	4-08-613376-8		い2-9	314	
200002	スーパーファンタジー文庫	レディ・ゴースト　ハルマゲドンバスターズ	嬉野秋彦	KIRIN	4-08-613377-6		う1-12	263	
200002	ソノラマノベルス	富江replay	飯野文彦　原作：伊藤潤二		4-257-01052-5			250	
200002	ソノラマノベルス	晴明。 【完全版】	加門七海	末弥純	4-257-01053-3			571	
200002	コバルト文庫	放課後のピノキオ	日向章一郎	穂波ゆきね	4-08-614679-7		ひ2-62	234	
200002	コバルト文庫	猫かぶりの君 3	あさぎり夕	あさぎり夕	4-08-614680-0		あ13-12	283	
200002	コバルト文庫	東京S黄尾探偵団　羊たちの祭壇	響野夏菜	藤馬かおり	4-08-614681-9		ひ5-37	301	
200002	コバルト文庫	姫神さまに願いを　～鏡語りの森～	藤原眞莉	鳴海ゆき	4-08-614682-7		ふ6-21	270	
200002	コバルト文庫	蒼のトッカータ	花衣沙久羅	禾田みちる	4-08-614683-5		か8-12	223	
200002	コバルト文庫	クリスタル・クライシス 2　幻惑の砂城	牧原朱里	緒田涼歌	4-08-614684-3		ま6-2	251	
200002	コバルト文庫	汝、歌声を望む者たちよ	片山奈保子	小田切ほたる	4-08-614685-1		か10-2	278	
200002	コバルト文庫	1st・フレンド II　「白」の心機	さくまゆうこ	北畠あけの	4-08-614686-X		さ9-2	235	
200002	コバルト文庫	森の祈り　太陽の恋・月の恋	香山暁子	遠藤さつき	4-08-614687-8		か7-6	270	
200002	コバルト文庫	月の系譜　凍てゆるむ月の鏡　三	金蓮花	鷺沢しほ	4-08-614688-6		き6-29	187	
200002	コバルト文庫	逃げちまえ！　新装版	野梨原花南	木下さくら	4-08-614689-4		の3-12	242	
200002	X文庫ホワイトハート	睡姫の翳　東都幻沫録	高瀬美恵	RURU	4-06-255441-0		たA-26	265	
200002	X文庫ホワイトハート	カルタゴの儚き花嫁　アレクサンドロス伝奇 (6)	榛名しおり	池上沙京	4-06-255453-4		はD-09	380	
200002	X文庫ホワイトハート	キスの欠片	和泉桂	あじみね朔生	4-06-255454-2		いD-10	303	
200002	X文庫ホワイトハート	諒闇無明　斎姫異聞	宮乃崎桜子	浅見侑	4-06-255455-0		みF-08	235	
200002	X文庫ホワイトハート	豊穣の角　足のない獅子	駒崎優	岩崎美奈子	4-06-255456-9		こB-06	221	
200002	X文庫ティーンズハート	タイムトリッパー　1866年ちひろ龍馬を救う	中原涼	祥寺はるか	4-06-199849-8		な1-14	233	
200002	X文庫ティーンズハート	月光小夜曲でつかまえて	秋野ひとみ	赤羽みちえ	4-06-199859-5		あ1-30	267	
200002	X文庫ティーンズハート	翼をください	橘もも	新井葉月	4-06-199860-9		た8-1	209	[第7回ティーンズハート大賞＜佳作＞]
200002	パレット文庫	新版・還ってきた娘 (5)	篠原千絵	篠原千絵	4-09-420040-1		し1-10	197	
200002	パレット文庫	ふしぎ遊戯 外伝 (7)　永光伝 上巻	西崎めぐみ　原作：渡瀬悠宇	渡瀬悠宇	4-09-420779-1		に1-19	186	
200002	パレット文庫	秀麗学院高校物語 (13)　砂時計の少年たち	七海花音	おおや和美	4-09-421173-X		な3-33	203	
200002	パレット文庫	夢色十夜	かわいゆみこ	今市子	4-09-421231-0		か5-1	201	
200002	角川ティーンズルビー文庫	オニは檻のそとにいる!?	相坂きいろ	天野カオル	4-04-439501-2		TR14-1	188	
200002	角川ティーンズルビー文庫	龍神さまの野望、その一歩。	斉木晴子	ひたきかなこ	4-04-439601-9		TR15-1	183	
200002	角川ティーンズルビー文庫	T.Kコネクション	灰原桐生	桜川園子	4-04-439901-8		TR16-1	222	
200003	電撃文庫	ハッピィサルベージ (2)　～乙女心と夏の空～	大倉らいた	緒方剛志、大貫健一	4-8402-1395-X	0411	お-2-4	265	
200003	電撃文庫	TRAIN+TRAIN (2)	倉田英之	たくま朋正	4-8402-1476-X	0429	く-2-8	219	
200003	電撃文庫	リムーバー・ソウル (1)　人のこころをやどしもの	篠崎砂美　原案：木村明広	木村明広	4-8402-1477-8	0431	し-3-7	223	
200003	電撃文庫	DADDYFACE	伊達将範	西E田	4-8402-1478-6	0428	た-9-4	338	
200003	電撃文庫	デュアン・サーク (6)　銀ねず城の黒騎士団 <下>	深沢美潮	おときたたかお	4-8402-1479-4	0430	ふ-1-17	266	
200003	電撃ゲーム文庫	ククロセアトロ　悠久の瞳	工藤治	桜瀬琥姫	4-8402-1419-0	0425	J06-01	274	
200003	電撃ゲーム文庫	幻想水滸伝　ソウルイーター <中>	堀慎二郎	河野純子	4-8402-1420-4	0426	J01-02	234	
200003	電撃ゲーム文庫	リバイヴ　～蘇生～	松山みずき	うめつゆきのり	4-8402-1421-2	0427	J05-01	226	
200003	富士見ファンタジア文庫	メルヴィ＆カシム (6)　六花の舞う頃に	冴木忍	竹井正樹	4-8291-2942-5	639	32-29	260	
200003	富士見ファンタジア文庫	仮面武闘会　仮面を継ぐ者	紙谷龍生	片倉真二	4-8291-2948-4	645	106-1	283	
200003	富士見ファンタジア文庫	進め！双角小隊　隊長は倒れてる	川崎康宏	るりあ046	4-8291-2954-9	651	52-3	253	
200003	富士見ファンタジア文庫	火魅子伝 3	舞阪洸	大暮維人	4-8291-2955-7	652	98-3	330	
200003	富士見ファンタジア文庫	ザ・サード IV　天翔ける螺旋の乙女	星野亮	後藤なお	4-8291-2956-5	653	94-4	317	
200003	富士見ファンタジア文庫	はみだしバスターズ 6　幸運なんてひとりじめっ！	神代創	桐嶋たける	4-8291-2957-3	654	74-6	233	
200003	富士見ファンタジア文庫	サクラ大戦・巻の二	あかほりさとる	奥田万つ里	4-8291-2958-1	655	102-2	227	
200003	角川スニーカー文庫	鋼鉄天使くるみ	とまとあき	介錯	4-04-412113-3	11390	21-15	232	
200003	角川スニーカー文庫	妖怪寺縁起　3 君の還る場所	冴木忍	田口順子	4-04-413821-4	11391	38-21	234	
200003	角川スニーカー文庫	シェアード・ワールド・ノベルズ　妖魔夜行　迷宮の化身	高井信	青木邦夫	4-04-415214-4	11392	52-14	217	
200003	角川スニーカー文庫	超☆魔導物語 3　ばとる・おぶ・ぷよぷよダンジョン!!	山本剛	壱	4-04-415612-3	11393	56-12	203	
200003	角川スニーカー文庫	ブレイズ・ランナウェイ　混戦次元 1	神代創	あるまじろう	4-04-417706-6	11399	77-6	250	
200003	角川スニーカー文庫	天魔業　神咒鏖殺行 巻之参	嬉野秋彦	日野慎之助	4-04-417813-5	11394	78-13	291	
200003	角川スニーカー文庫	Beat Gunner 2　戦空の撃墜王	浜崎達也	洋武	4-04-422203-7	11396	102-3	270	
200003	角川スニーカー文庫	精霊使い (3)　Vita nova	檜村美月	岡崎武士	4-04-422503-6	11364	106-3	248	
200003	角川スニーカー文庫	ゲートキーパーズ Act.2	あらいりゅうじ　原作・監修：GONZO	後藤圭二	4-04-423002-1	11397	112-2	201	
200003	角川スニーカー文庫	GIRLS　ゲートキーパーズ文庫写真集	編集：ニュータイプ　原作・監修：GONZO		4-04-423003-X	11398	112-10	94	
200003	角川スニーカー文庫	琥珀のティトラ　聖女さま、参る！	霜島ケイ	中村龍徳	4-04-439301-X	11401	114-1	334	
200003	ファミ通文庫	魔剣X　アフターストレンジデイズ AFTER STRANGE DAYS	蕪木統文	河崎淳	4-7572-0531-7	107	M6 1-1	253	
200003	ファミ通文庫	グローランサー　真夜中の虹	海法紀光	よしもときんじ	4-7572-0591-0	106	G2 1-1	252	
200003	ファミ通文庫	メタリックエンジェル [IV]　生命ある者たちへ	中里融司	宮越和草	4-7572-0684-4	102	な1 1-4	315	
200003	ファミ通文庫	タロット探偵MIKU　人体模型殺人事件	夏緑	さいとうつかさ	4-7572-0735-2	104	な2 1-2	222	
200003	ファミ通文庫	無責任黙示録 (5)　恩讐の彼方に	吉岡平	吉崎観音	4-7577-0359-7	103	よ1 2-5	255	元ISBN4-7572-0733-6
200003	ソノラマ文庫	ARIEL (15)	笹本祐一	鈴木雅久	4-257-76896-7	896	さ 2-31	234	
200003	ソノラマ文庫	クールフェイス 3　ロイヤルブルー	藤原征矢	上野かおり	4-257-76898-3	898	ふ 4-13	325	
200003	スーパーファンタジー文庫	PAINKILLER 2	丘野ゆうじ	箱田真紀	4-08-613378-4		お1-37	283	
200003	スーパーファンタジー文庫	冥界武侠譚　永遠楽土	立原とうや	紗月輪	4-08-613379-2		た5-12	235	
200003	C★NOVELS ファンタジア	ウィーン薔薇の騎士物語 (1)　仮面の暗殺者	高野史緒	瀬口恵子	4-12-500641-5		た2-1	208	
200003	C★NOVELS ファンタジア	女王陛下の薔薇 3　棘の痛み	三浦真奈美	相沢美良	4-12-500642-3		み1-8	221	
200003	C★NOVELS ファンタジア	帝都探偵物語　夏薔薇が静かに散るとき	赤城毅	鈴木雅久	4-12-500643-1		あ2-11	233	
200003	コバルト文庫	破妖の剣　外伝 5　魂が、引きよせる	前田珠子	厦門潤	4-08-614690-8		ま2-47	251	
200003	コバルト文庫	東京S黄尾探偵団　竹林温泉殺人事件	響野夏菜	藤馬かおり	4-08-614691-6		ひ5-38	294	
200003	コバルト文庫	流血女神伝　砂の覇王 1	須賀しのぶ	船戸明星	4-08-614692-4		す5-28	196	
200003	コバルト文庫	東京ANGEL　三人目の暗殺者	本沢みなみ	宏橋昌水	4-08-614693-2		ほ3-15	215	
200003	コバルト文庫	HS龍宮リターンズ 3　オール or ナッシング！	秋月こお	東谷珪	4-08-614694-0		あ12-6	222	
200003	コバルト文庫	マリア様がみてる　ウァレンティーヌスの贈り物　前編	今野緒雪	ひびき玲音	4-08-614695-9		こ7-23	247	
200003	コバルト文庫	Dシグナル	さいきなおこ	さいきなおこ	4-08-614696-7		さ6-26	315	
200003	コバルト文庫	有閑探偵コラリーとフェリックスの冒険　ふたりで泥棒を	橘香いくの	四位広猫	4-08-614697-5		た14-12	294	
200003	コバルト文庫	夜光街 (6)　闇天使	石堂まゆ	石堂まゆ	4-08-614698-3		い4-6	220	
200003	コバルト文庫	きっとあきらめない　～吉乃夢紀行～	倉本由布	本田恵子	4-08-614699-1		く2-54	249	
200003	コバルト文庫	摩天楼ドール	谷瑞恵	央己あゆり	4-08-614700-9		た16-1	263	
200003	X文庫ホワイトハート	ロマンスの震源地 2 (上)	新堂奈槻	麻々原絵里依	4-06-255405-4		しA-05	255	
200003	X文庫ホワイトハート	ベッド・サバイバル　終わらない週末	有馬さつき	藤崎理子	4-06-255457-7		あD-13	308	
200003	X文庫ホワイトハート	ロマンスの震源地 2 (下)	新堂奈槻	麻々原絵里依	4-06-255459-3		しA-06	305	
200003	X文庫ホワイトハート	ルナティック・コンチェルト	仙道はるか	沢路きえ	4-06-255460-7		せB-16	266	
200003	X文庫ホワイトハート	スーパー・モンキー　天竺漫遊記 (2)　蓮花洞の金角銀角	流星香	北山真理	4-06-255461-5		なB-33	357	
200003	X文庫ホワイトハート	天使昇天	星野ケイ	二越としみ	4-06-255462-3		ほA-15	279	
200003	X文庫ホワイトハート	優しい夜のすごし方　魅惑のトラブルメーカー	牧口杏	日下孝秋	4-06-255463-1		まA-06	227	
200003	ウィングス文庫	三千世界の鴉を殺し (2)	津守時生	古張乃莉	4-403-54022-8	22		223	
200003	ウィングス文庫	Cotton 2	くりこ姫	えみこ山	4-403-54023-6	23		285	
200003	ウィングス文庫	シャーロキアン・クロニクル 4　スリーピング・ビューティ	真瀬もと	山田睦月	4-403-54024-4	24		364	
200003	X文庫ティーンズハート	14 恋愛白書　春物語	小林深雪	牧村久実	4-06-199862-5		こ2-65	207	
200003	X文庫ティーンズハート	あぶない！生徒会探偵団	立花薫	藤枝とおる	4-06-199863-3		た6-8	212	
200003	パレット文庫	君と僕の間に…	水星さつき	緋色れーいち	4-09-420753-8		み1-7	203	
200003	パレット文庫	ふしぎ遊戯 外伝 (8)　永光伝 下巻	西崎めぐみ　原作：渡瀬悠宇	渡瀬悠宇	4-09-420780-5		に1-20	203	
200003	パレット文庫	アイドル・ブライド　恋がしたくて	池戸裕子	蔵王大志	4-09-420877-1		い2-7	201	
200003	パレット文庫	僕達の宝石箱　泉君シリーズ (9)	あさぎり夕	あさぎり夕	4-09-421049-0		あ6-49	202	
200003	キャンバス文庫	月の帝の物語　平安京、万年春	藤川桂介	田村由美	4-09-430563-7		ふ1-3	285	
200003	角川ティーンズルビー文庫	ネズミとオオカミの友情問題	秋月こお	麻々原絵里依	4-04-434629-1		TR3-2	220	
200003	角川ティーンズルビー文庫	D・N・Angel　雪の女王	岡崎純子　原作：杉崎ゆきる	杉崎ゆきる	4-04-438402-9		TR7-2	219	
200003	角川ティーンズルビー文庫	水魔の誘惑　みき＆リョウ見鬼ファイル	後藤文月	高星麻子	4-04-439701-5		TR18-1	190	
200003	角川ティーンズルビー文庫	ミラクル・トライアングル	夜月桔梗	南天祐	4-04-440101-2		TR19-1	191	
200003	角川ティーンズルビー文庫	参上！まじかる☆じゃっく	上原菜乃子	起家一子	4-04-440201-9		TR17-1	223	
200004	電撃文庫	九官鳥刑事　明日は我が身の九官鳥	阿智太郎	スズキユカ	4-8402-1486-7	0439	あ-7-9	279	
200004	電撃文庫	猫の地球儀 その2　幽の章	秋山瑞人	椎名優	4-8402-1487-5	0442	あ-8-5	259	
200004	電撃文庫	創星の樹 (1)　ダーク・ドリーム・プリンセス	栗府二郎	しろー大野	4-8402-1488-3	0441	く-1-4	331	
200004	電撃文庫	央華封神　武争篇 (4)　白妖の奏でる凱歌	友野詳	田辺雄一郎	4-8402-1489-1	0438	と-5-13	290	
200004	電撃文庫	TVシリーズシナリオ集　ブギーポップは笑わない　Boogiepop Phantom 1	村井さだゆき、野尻靖之、水上清資	緒方剛志	4-8402-1491-3	0437	む-1-1	255	
200004	電撃ゲーム文庫	幻想のアルテミス　迷宮の少女	岳峰生	猫有馬	4-8402-1483-2	0433	J07-01	220	
200004	電撃ゲーム文庫	幻想水滸伝　ソウルイーター <下>	堀慎二郎	河野純子、八至丘翔	4-8402-1493-X	0443	J01-03	330	
200004	電撃G's文庫	ハイスクール・オブ・ブリッツ 3　ドッキン! 乙女の課外授業	あおしまたかし	Maruto!	4-8402-1481-6	0434	A22-03	238	
200004	富士見ファンタジア文庫	魔法戦士リウイ 5	水野良	横田守	4-8291-2959-X	656	100-5	217	
