発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
201301	富士見ファンタジア文庫	勇者リンの伝説　Lv.1 この夏休みの宿題が終わったら、俺も、勇者になるんだ。	琴平稜	karory	978-4-8291-3847-2	1981	こ-3 1-1	298	[第24回前期ファンタジア大賞＜金賞＞]
201301	富士見ファンタジア文庫	棺姫のチャイカ VI	榊一郎	なまにくATK	978-4-8291-3848-9	1982	さ-1 3-6	363	
201301	富士見ファンタジア文庫	勇者になれなかった俺はしぶしぶ就職を決意しました。 5	左京潤	戌角柾	978-4-8291-3849-6	1983	さ-4 1-5	286	
201301	富士見ファンタジア文庫	再生のパラダイムシフト　リ・ユニオン	武葉コウ	ntny	978-4-8291-3851-9	1985	た-10 1-1	317	[第24回前期ファンタジア大賞＜大賞＞]
201301	富士見ファンタジア文庫	対魔導学園35試験小隊　3. 錬金術師二人	柳実冬貴	切符	978-4-8291-3852-6	1986	や-3 3-3	316	
201301	富士見ファンタジア文庫	RPG W(・∀・)RLD 13　―ろーぷれ・わーるど―	吉村夜	てんまそ	978-4-8291-3853-3	1987	よ-1 1-13	341	
201301	角川スニーカー文庫	ここから脱出たければ恋しあえっ 3	竹井10日	かれい	978-4-04-100631-3	17748	183-23	295	
201301	角川スニーカー文庫	それがるうるの支配魔術　Game6:リライト・ニュー・ワールド	土屋つかさ	さくらねこ	978-4-04-100632-0	17749	208-16	235	
201301	角川スニーカー文庫	煌帝のバトルスローネ！	井上悠宇	ぎん太郎	978-4-04-100633-7	17752	250-1	255	
201301	角川スニーカー文庫	クロス×レガリア　死神の花嫁	三田誠	ゆーげん	978-4-04-100668-9	17747	177-34	315	
201301	角川スニーカー文庫	彼女たちのメシがマズい100の理由 2	高野小鹿	たいしょう田中	978-4-04-100669-6	17751	245-2	286	
201301	ファミ通文庫	四百二十連敗ガール	桐山なると	七桃りお	978-4-04-728654-2	1196	き6 1-1	316	[第14回えんため大賞小説部門＜大賞＞]
201301	ファミ通文庫	《名称未設定》　Struggle1：パンドラの箱	津田夕也	鵜飼沙樹	978-4-04-728655-9	1197	つ4 1-1	349	[第14回えんため大賞小説部門＜特別賞＞]
201301	ファミ通文庫	犬とハサミは使いよう 6	更伊俊介	鍋島テツヒロ	978-4-04-728656-6	1198	さ6 1-6	317	
201301	ファミ通文庫	B.A.D. 10　繭墨は夢と現の境にたたずむ	綾里けいし	kona	978-4-04-728657-3	1199	あ11 1-10	335	
201301	ファミ通文庫	ガブリエラ戦記 VI　白兎騎士団の切り札	舞阪洸	優木きら	978-4-04-728658-0	1200	ま1 3-6	381	
201301	ファミ通文庫	大図書館の羊飼い 1	田尾典丈	べっかんこう	978-4-04-728659-7	1201	D11 2-1	318	
201301	ファミ通文庫	モンスターハンター　蒼天の証 (7)	柄本和昭	凱	978-4-04-728660-3	1202	M12 7-7	286	
201301	MF文庫J	フレースヴェルグ・イクシード　月誓の気高き剣	七烏未奏	むつみまさと	978-4-8401-4943-3		な-06-01	263	
201301	MF文庫J	僕と彼女がいちゃいちゃいちゃいちゃ	風見周	高品有桂	978-4-8401-4946-4		か-14-01	292	
201301	MF文庫J	ノーゲーム・ノーライフ 3　ゲーマー兄妹の片割れが消えたようですが……？	榎宮祐	榎宮祐	978-4-8401-4958-7		か-12-03	293	
201301	MF文庫J	機巧少女は傷つかない 10　Facing "Target Gold"	海冬レイジ	るろお	978-4-8401-4959-4		か-08-10	294	
201301	MF文庫J	星刻の竜騎士 XI	瑞智士記	〆鯖コハダ	978-4-8401-4960-0		み-04-11	260	
201301	MF文庫J	失敗禁止！彼女のヒミツはもらさない！ 2	真崎まさむね	さより	978-4-8401-4961-7		ま-03-02	263	
201301	MF文庫J	魔弾の王と戦姫 6	川口士	よし☆ヲ	978-4-8401-4962-4		か-11-06	323	
201301	MF文庫J	学戦都市アスタリスク　02. 銀綺覚醒	三屋咲ゆう	okiura	978-4-8401-4963-1		み-06-02	263	
201301	MF文庫J	蒼柩のラピスラズリ 2	あさのハジメ	菊池政治	978-4-8401-4964-8		あ-07-19	257	
201301	MF文庫J	妹が魔女で困ってます。 2　妹の嫉妬と魔女の毒	星家なこ	なちゅらるとん	978-4-8401-4966-2		ほ-02-11	261	
201301	MF文庫J	オーバーイメージ 3　人間失核	遊佐真弘	さんた茉莉	978-4-8401-4972-3		ゆ-02-03	259	
201301	スーパーダッシュ文庫	始皇帝、日本に起つ！	田辺わさび	相音うしお	978-4-08-630721-5		た13-1	264	
201301	スーパーダッシュ文庫	ドッグライヴ　路地裏の犬たちは、絶望の果てに	藤原健市	夕薙	978-4-08-630722-2		ふ4-1	324	
201301	スーパーダッシュ文庫	フールズフィスト 2	阿羅本景	QUZ竜	978-4-08-630723-9		あ14-7	276	
201301	スーパーダッシュ文庫	飛火夏虫―HIKAGEMUSHI― 2	皆藤黒助	ヤッ	978-4-08-630724-6		か18-2	292	
201301	スーパーダッシュ文庫	覇道鋼鉄テッカイオー 3	八針来夏	Bou	978-4-08-630725-3		は6-3	340	
201301	GA文庫	あやかしマニアックス！ 5	夏希のたね	犬洞あん	978-4-7973-7232-8	504	か-09-05	232	
201301	GA文庫	あるいは現在進行形の黒歴史 9　―覇権を賭けた大運動会―	あわむら赤光	refeia	978-4-7973-7253-3	505	あ-06-15	320	
201301	GA文庫	おまえは私の聖剣です。 3	大樹連司	飯沼俊規	978-4-7973-7266-3	506	お-07-03	272	
201301	GA文庫	ダンジョンに出会いを求めるのは間違っているだろうか	大森藤ノ	ヤスダスズヒト	978-4-7973-7280-9	507	お-08-01	336	[第4回GA文庫大賞＜大賞＞]
201301	GA文庫	男子高校生のハレルヤ！ 2	一之瀬六樹	ありえこ	978-4-7973-7282-3	508	い-02-02	280	
201301	GA文庫	俺の彼女と幼なじみが修羅場すぎる 6	裕時悠示	るろお	978-4-7973-7284-7	509	ゆ-02-10	248	
201301	GA文庫	双子と幼なじみの四人殺し 4	森田陽一	saitom	978-4-7973-7286-1	510	も-02-04	256	
201301	GA文庫	彼女の恋が放してくれない！ 3　手錠が外れてもずっと一緒です。	海空りく	有河サトル	978-4-7973-7297-7	511	み-02-08	272	
201301	GA文庫	優等生以上、フリョー未満な俺ら。 5	初美陽一	さくらねこ	978-4-7973-7298-4	512	は-08-05	264	
201301	HJ文庫	吼える魔竜の捕喰作法 4	内堀優一	真琉樹	978-4-7986-0513-5	418	う02 02-04	280	
201301	HJ文庫	紅鋼の精霊操者 2	ハヤケン	凱	978-4-7986-0515-9	420	は04 01-02	253	
201301	HJ文庫	シンマと世界と嫁フラグ 4　～ついにあの子とお泊まりです！～	空埜一樹	にろ	978-4-7986-0525-8	425	そ01 03-04	282	
201301	HJ文庫	百花繚乱 巻ノ拾参	すずきあきら	Niθ	978-4-7986-0526-5	426	す01 02-13	312	
201301	HJ文庫	うちのクラスの頼りないラスボス	望公太	鈍色玄	978-4-7986-0527-2	427	の02 02-01	325	
201301	ガガガ文庫	寄生彼女サナ (4)	砂義出雲	瑠奈璃亜	978-4-09-451387-5		ガす4-4	262	
201301	ガガガ文庫	GJ部中等部 (4)	新木伸	あるや	978-4-09-451388-2		ガあ7-13	229	
201301	ガガガ文庫	飛べない蝶と空の鯱　～たゆたう島の郵便箱～ 3	手島史詞	鵜飼沙樹	978-4-09-451389-9		ガて1-3	310	
201301	ガガガ文庫	魔王が家賃を払ってくれない 5	伊藤ヒロ	魚	978-4-09-451390-5		ガい5-5	247	
201301	ガガガ文庫	魔王っぽいの！ (4)	原田源五郎	nyanya	978-4-09-451391-2		ガは4-7	270	
201301	一迅社文庫	恋愛恐怖症の僕のまわりに、恋人候補しかいないんですけど！	天草白	テンモク	978-4-7580-4380-9		あ-03-04	286	
201301	一迅社文庫	辻堂さんの純愛ロード	御門智　原作：みなとカーニバル		978-4-7580-4396-0		み-05-03	285	
201301	一迅社文庫	チューするだけの簡単なお仕事です【支配者】	新木伸	しゅがすく	978-4-7580-4397-7		あ-06-01	254	
201301	一迅社文庫	千の魔剣と盾の乙女 9	川口士	アシオ	978-4-7580-4398-4		か-03-17	317	
201301	一迅社文庫	恋人にしようと生徒会長そっくりの女の子を錬成してみたら、オレが下僕になっていました 2	月見草平	さくらねこ	978-4-7580-4399-1		つ-01-03	254	
201301	一迅社文庫	可愛い女子が勉強を教えてくれると思った俺がバカでした	熊谷雅人	うらび	978-4-7580-4403-5		く-05-01	254	
201301	スマッシュ文庫	妹戦記デバイシス	日下一郎	がおう	978-4-569-67943-3		く-3 1-1	273	
201301	スマッシュ文庫	未完少女ラヴクラフト	黒史郎	コバシコ	978-4-569-67944-0		く-2 1-1	339	
201301	このライトノベルがすごい！文庫	星とハチミツの存在証明	藤八景	よー	978-4-8002-0436-3		ふ-2-1	284	[第3回このライトノベルがすごい！大賞＜3次選考作＞]
201301	このライトノベルがすごい！文庫	オレを二つ名で呼ばないで！ 2	逢上央士	COMTA	978-4-8002-0645-9		あ-2-2	300	
201301	このライトノベルがすごい！文庫	モテモテな僕は世界まで救っちゃうんだぜ（妄想）	谷春慶	奈月ここ	978-4-8002-0647-3		た-1-6	284	
201301	星海社文庫	あなたは虚人と星に舞う	上遠野浩平	serori	978-4-06-138942-7		カ2-03	264	
201301	講談社ラノベ文庫	百億の魔女	小川淳次郎	ささきむつみ	978-4-06-375276-2		お-1 1-1	296	
201301	講談社ラノベ文庫	終わりのセラフ　一瀬グレン、16歳の破滅	鏡貴也	山本ヤマト	978-4-06-375279-3		か-3 1-1	292	
201301	講談社ラノベ文庫	小夜音はあくまで小悪魔です!? 3	東出祐一郎	吉田音	978-4-06-375280-9		ひ-1 1-3	292	
201301	講談社ラノベ文庫	まお×にん！ 3	やますゆきたか	かのえゆうし	978-4-06-375281-6		や-1 1-3	292	
201301	ヒーロー文庫	竜殺しの過ごす日々 4	赤雪トナ	碧風羽	978-4-07-287728-9			296	
201301	ヒーロー文庫	ナイツ＆マジック 1	天酒之瓢	黒銀	978-4-07-288159-0			344	
201301	桜ノ杜ぶんこ	恋愛0キロメートル　～もしものおはなし～	天草白	夕凪セシナ、ぱん太、のりたま	978-4-89199-103-6			367	
201301	桜ノ杜ぶんこ	マテリアルブレイブ　～アナザー・エレメンツ～	くしまちみなと	ジェット世渡り	978-4-89199-134-0			283	
201301	桜ノ杜ぶんこ	風とリュートの調べにのせて	健速	アカバネ	978-4-89199-139-5			453	
201301	創芸社クリア文庫	鳥籠姫と三つの謎の物語	柿原巽	T-おかだ	978-4-88144-172-5			321	
201301	C★NOVELS ファンタジア	受難の三兄弟 1　三男レクスと魂の双子	岡野めぐみ	高山しのぶ	978-4-12-501234-6		お4-2	234	
201301	星海社FICTIONS	大坂将星伝 (上)	仁木英之	山田章博	978-4-06-138849-9		ニ3-01	352	
201301	星海社FICTIONS	フィラメントスター	イオン　朗読：イオン	イオン	978-4-06-138851-2		イ3-01	32	
201301	星海社FICTIONS	大日本サムライガール 4	至道流星	まごまご	978-4-06-138852-9		シ2-04	384	
201301	エンターブレイン	ニンジャスレイヤー　ネオサイタマ炎上 3	ブラッドレー・ボンド、フィリップ・N・モーゼズ　訳：本兌有、杉ライカ	わらいなく	978-4-04-728481-4			529	
201301	アルファポリス	レジナレス・ワールド II	式村比呂	POKImari	978-4-434-17522-0			295	
201301	アルファポリス	ワールド・カスタマイズ・クリエーター 3	ヘロー天気	匈歌ハトリ	978-4-434-17580-0			281	
201301	アルファポリス	Bグループの少年 2	櫻井春輝	霜月えいと	978-4-434-17596-1			310	
201301	アルファポリス	白の皇国物語 7	白沢戌亥	マグチモ	978-4-434-17598-5			296	
201301	TOブックス	ヘイロー 6　ザ・コール・プロトコル	トビアス・S・バッケル　訳：富永和子	ガブリエル・ガルザ	978-4-86472-068-7			554	
201301	TOブックス	魔術士オーフェンはぐれ旅　鋏の託宣【初回限定版】	秋田禎信	草河遊也	978-4-86472-097-7				
201301	TOブックス	ブラックジャックによろしく　～Dystopia311～	春日康徳　原作：佐藤秀峰	佐藤秀峰	978-4-86472-108-0			227	
201301	コバルト文庫	伯爵と妖精　祈りよアルビオンの高みに届け	谷瑞恵	高星麻子	978-4-08-601691-9		た16-54	288	
201301	コバルト文庫	悪魔のような花婿　薔薇の祭典	松田志乃ぶ	Ciel	978-4-08-601692-6		ま10-23	288	
201301	コバルト文庫	少年舞妓・千代菊がゆく！　「秘密」の告白	奈波はるか	ほり恵利織	978-4-08-601693-3		な9-50	240	
201301	コバルト文庫	風の王国　抱玉の臣	毛利志生子	増田メグミ	978-4-08-601694-0		も2-45	304	
201301	コバルト文庫	ゴシック・ローズ　魔女の代償	小糸なな	明咲トウル	978-4-08-601695-7		こ16-2	240	
201301	コバルト文庫	白と黒の封魔師	みなづき志生	カスカベアキラ	978-4-08-601696-4		み10-8	272	
201301	コバルト文庫	嘘つきなレディ　～五月祭の求婚～	白川紺子	友風子	978-4-08-601697-1		し17-1	288	[2012年度ロマン大賞＜大賞＞]
201301	角川ビーンズ文庫	とらわれ舞姫の受難　君に捧げる最後の告白	雨川恵	まち	978-4-04-100636-8		BB52-21	254	
201301	角川ビーンズ文庫	シュガーアップル・フェアリーテイル　銀砂糖師と金の繭	三川みり	あき	978-4-04-100637-5		BB73-11	251	
201301	角川ビーンズ文庫	秘薬の恋を月に誓う　運命のいたずら	槇ありさ	凪かすみ	978-4-04-100639-9		BB50-16	254	
201301	角川ビーンズ文庫	臨床犯罪学者・火村英生の推理 II　ロシア紅茶の謎	有栖川有栖	麻々原絵里依	978-4-04-100640-5		BB85-2	315	
201301	角川ビーンズ文庫	身代わり伯爵の婚前旅行　IV 絡み合う恋の糸	清家未森	ねぎしきょうこ	978-4-04-100682-5		BB64-22	254	
201301	X文庫ホワイトハート	百鬼夜行　～怪談ロマンス～	橘もも　原作：Quin Rose	Quin Rose	978-4-06-286747-4		たJ-04	224	
201301	X文庫ホワイトハート	ダイヤの国のアリス　～Black or Sweets～	魚住ユキコ　原作：Quin Rose	Quin Rose	978-4-06-286749-8		うA-12	224	
201301	X文庫ホワイトハート	黒衣の竜王子と光の王女	水島忍	周防佑未	978-4-06-286753-5		みJ-04	272	
201301	ビーズログ文庫	薄桜鬼 黎明録　弐	矢島さら　原作・監修：オトメイト、TVアニメ「薄桜鬼」製作委員会	冨士原良	978-4-04-728590-3		や-2-10	245	
201301	ビーズログ文庫	おこぼれ姫と円卓の騎士　皇子の決意	石田リンネ	起家一子	978-4-04-728642-9		い-2-05	255	
201301	ビーズログ文庫	兎月恋絵巻　～悪縁は円満な刻にやってくる～	甲斐田紫乃	梶山ミカ	978-4-04-728643-6		か-6-08	254	
201301	ビーズログ文庫	双界幻幽伝　三人で相思相愛？	木村千世	くまの柚子	978-4-04-728644-3		き-2-15	212	
201301	ビーズログ文庫	出戻り魔女の婚活　～領主のイケメン息子～	山咲黒	ミユキルリア	978-4-04-728645-0		や-1-14	217	
201301	ビーズログ文庫	帝国の王の魔術師　善き皇女につながる歴史事情	山咲黒	中川わか	978-4-04-728653-5		や-1-13	250	
201301	ルルル文庫	八百万の恋わずらい	みどうちん	くまの柚子	978-4-09-452246-4		ルみ2-6	253	
201301	ルルル文庫	恋染変化花絵巻	深山くのえ	サカノ景子	978-4-09-452247-1		ルみ1-19	251	
201301	一迅社文庫アイリス	幻獣の奏楽騎士団　死にたがり花嫁の誓約	木村千世	まち	978-4-7580-4376-2		き-01-01	280	
201301	一迅社文庫アイリス	仮面の姫君　契約ウェディングは運命の王子様と	斎王ことり	成瀬山吹	978-4-7580-4378-6		さ-02-02	286	
201301	一迅社文庫アイリス	月と羊と吸血鬼　ねじれた世界の聖乙女	尾久山ゆうか	山下ナナオ	978-4-7580-4401-1		お-01-06	286	
201301	一迅社文庫アイリス	ダイヤの国のアリス　～ベット・オン・マイ・ハート～	白川紗奈　原作：Quin Rose	Quin Rose、文月ナナ	978-4-7580-4402-8		し-02-08	287	
201301	一迅社文庫アイリス	不死者と踊れ　それは由緒正しきご職業	かいとーこ	おかざきおか	978-4-7580-4406-6		か-03-05	286	
201301	ウィングス文庫	仮面教師SJ (4)	麻城ゆう	道原かつみ	978-4-403-54187-2	187		265	
201301	ウィングス文庫	ミレニアムの翼　～320階の守護者と三人の家出人～ (1)	縞田理理	THORES柴本	978-4-403-54188-9	188		282	
201301	レジーナブックス	王妃様は逃亡中	遊森謡子	仁藤あかね	978-4-434-17583-1				
201301	レジーナブックス	リセット 5	如月ゆすら	アズ	978-4-434-17584-8				
201301	レジーナブックス	今度こそ幸せになります！	斎木リコ	りす	978-4-434-17586-2				
201301	メディアワークス文庫	不思議絵師 蓮十 <ニ>　江戸異聞譚	かたやま和華		978-4-04-891333-1	0178	か-4-2	278	
201301	メディアワークス文庫	紳堂助教授の帝都怪異考	エドワード・スミス		978-4-04-891402-4	0179	す-2-3	338	
201301	メディアワークス文庫	謎、買い取ります。　質屋「六文屋」の訳アリな訪問客	吉川美樹		978-4-04-891405-5	0181	よ-1-1	317	
201301	メディアワークス文庫	好きと嫌いのあいだにシャンプーを置く	瀬那和章		978-4-04-891410-9	0180	せ-1-1	271	
201302	電撃文庫	明日、ボクは死ぬ。キミは生き返る。	藤まる	H2SO4	978-4-04-891329-4	2484	ふ-10-1	328	[第19回電撃小説大賞＜金賞＞]
201302	電撃文庫	アクセル・ワールド 13　―水際の号火―	川原礫	HIMA	978-4-04-891330-0	2487	か-16-25	328	
201302	電撃文庫	塔京ソウルウィザーズ	愛染猫太郎	小幡怜央	978-4-04-891331-7	2486	あ-38-1	360	[第19回電撃小説大賞＜銀賞＞]
201302	電撃文庫	アリス・リローデッド　ハロー、ミスターマグナム	茜屋まつり	蒲焼鰻	978-4-04-891332-4	2483	あ-37-1	344	[第19回電撃小説大賞＜大賞＞]
201302	電撃文庫	エーコと【トオル】と部活の時間。	柳田狐狗狸	MACCO	978-4-04-891340-9	2485	や-7-1	328	[第19回電撃小説大賞＜金賞＞]
201302	電撃文庫	青春ラリアット!! (5)	蝉川タカマル	すみ兵	978-4-04-891341-6	2493	せ-3-5	280	
201302	電撃文庫	楽聖少女 3	杉井光	岸田メル	978-4-04-891375-1	2491	す-9-19	360	
201302	電撃文庫	ラストセイバー II　恋殺の剣誓	兎月山羊	荻pote	978-4-04-891376-8	2496	う-5-7	376	
201302	電撃文庫	シロクロネクロ IV	多宇部貞人	木村樹祟	978-4-04-891403-1	2497	た-26-4	360	
201302	電撃文庫	ミニッツ 4　～スマイルリンクの歌姫～	乙野四方字	ゆーげん	978-4-04-891404-8	2488	お-14-4	280	
201302	電撃文庫	はたらく魔王さま！ 7	和ヶ原聡司	029	978-4-04-891406-2	2490	わ-6-7	360	
201302	電撃文庫	ストライク・ザ・ブラッド 6　錬金術師の帰還	三雲岳斗	マニャ子	978-4-04-891407-9	2494	み-3-37	328	
201302	電撃文庫	ウィザード＆ウォーリアー・ウィズ・マネー 3	三河ごーすと	切符	978-4-04-891408-6	2495	み-19-3	280	
201302	電撃文庫	ロウきゅーぶ！ (12)	蒼山サグ	てぃんくる	978-4-04-891411-6	2489	あ-28-13	344	
201302	電撃文庫	FORTHシリーズ　連射王 <上>	川上稔		978-4-04-891412-3	2492	か-5-42	530	
201302	富士見ファンタジア文庫	甘城ブリリアントパーク 1	賀東招二	なかじまゆか	978-4-8291-3828-1	1969	か-3 5-1	324	
201302	富士見ファンタジア文庫	フルメタル・パニック！Σ 5　つどうメイク・マイ・デイ	原作：賀東招二	上田宏	978-4-8291-3842-7	2505	か-3 9-5	377	
201302	富士見ファンタジア文庫	落ちこぼれの竜殺し 2	橘ぱん	呉マサヒロ	978-4-8291-3850-2	1984	た-7 2-2	302	
201302	富士見ファンタジア文庫	鋼殻のレギオス 23　ライク・ア・ストーム	雨木シュウスケ	深遊	978-4-8291-3854-0	1988	あ-1 1-23	237	
201302	富士見ファンタジア文庫	フロムエース 2　可憐すぎる幼馴染みとホテルに行くんだけど、何か質問ある？	尼野ゆたか	瑠奈璃亜	978-4-8291-3855-7	1989	あ-6 3-2	292	
201302	富士見ファンタジア文庫	フルメタル・パニック！ アナザー 5	大黒尚人　原案・監修：賀東招二	四季童子、海老川兼武	978-4-8291-3856-4	1990	か-3 4-5	303	
201302	富士見ファンタジア文庫	大伝説の勇者の伝説 13　昼寝と団子と王様と	鏡貴也	とよた瑣織	978-4-8291-3857-1	1991	か-4 3-13	263	
201302	富士見ファンタジア文庫	これはゾンビですか？ 12　そう、私は愛を叫ぶ者	木村心一	こぶいち、むりりん	978-4-8291-3858-8	1992	き-3 1-12	265	
201302	富士見ファンタジア文庫	デーゲンメイデン　3. 後楽園、破砕	田口仙年堂	柴乃櫂人	978-4-8291-3859-5	1993	た-5 2-3	280	
201302	富士見ファンタジア文庫	司令官レオンの覇道 2	築地俊彦	風瑛なづき	978-4-8291-3860-1	1994	つ-1 6-2	250	
201302	富士見ファンタジア文庫	英知学園のアンダーハート　1. キスとバトルと下心	根岸和哉	Hisasi	978-4-8291-3861-8	1995	ね-1 1-1	285	
201302	富士見ファンタジア文庫	GENEZ-8 ジーンズ	深見真	mebae	978-4-8291-3862-5	1996	ふ-1 1-8	279	
201302	富士見ファンタジア文庫	冠絶の姫王と召喚騎士 II	宮沢周	Current Storage	978-4-8291-3863-2	1997	み-5 1-2	286	
201302	富士見ファンタジア文庫	おまえをオタクにしてやるから、俺をリア充にしてくれ！ 6	村上凛	あなぽん	978-4-8291-3864-9	1998	む-1 1-6	251	
201302	富士見ファンタジア文庫	フルメタル・パニック！ アナザー 5　ブレイズ・レイヴン二号機（ROBOT魂）付き限定版	大黒尚人　原案・監修：賀東招二	四季童子、海老川兼武	978-4-8291-7714-3				
201302	角川スニーカー文庫	サイハテの救世主　PAPER II:黄金火山と幸福の少女	岩井恭平	Bou	978-4-04-100582-8	17794	163-61	383	
201302	角川スニーカー文庫	ストライクウィッチーズ アフリカの魔女　ケイズ・リポート 2	鈴木貴昭　原作：島田フミカネ、Projekt Kagonish	島田フミカネ	978-4-04-100634-4	17694	129-32	267	
201302	角川スニーカー文庫	僕の欲望は手に負えない	天音マサキ	〆鯖コハダ	978-4-04-100667-2	17798	251-1	269	[第17回スニーカー大賞＜特別賞＞]
201302	角川スニーカー文庫	新妹魔王の契約者 II	上栖綴人	大熊猫介	978-4-04-100670-2	17796	246-2	299	
201302	角川スニーカー文庫	裏ギリ少女	川崎中	TEL-O	978-4-04-100672-6	17799	252-1	277	[第17回スニーカー大賞＜優秀賞＞]
201302	角川スニーカー文庫	RDG レッドデータガール　はじめてのお使い	荻原規子	岸田メル	978-4-04-100674-0	17800	253-1	278	
201302	角川スニーカー文庫	ROBOTICS;NOTES 2　キルバラッド・ファントム	岩佐まもる　原作：5pb.	bun150	978-4-04-100716-7	17797	249-2	299	
201302	角川スニーカー文庫	七星降霊学園のアクマ　03 ラース・フィンガー	田口仙年堂	夕仁	978-4-04-100717-4	17795	242-3	285	
201302	ファミ通文庫	サイコメ　1 殺人鬼と死春期を	水城水城	生煮え	978-4-04-728729-7	1203	み2 1-1	318	[第14回えんため大賞＜優秀賞＞]
201302	ファミ通文庫	ルクス・ソリスの探偵軍師	是鐘リュウジ	八重樫南	978-4-04-728730-3	1204	こ2 1-1	316	[第14回えんため大賞＜特別賞＞]
201302	ファミ通文庫	黒鋼の魔紋修復士 5	嬉野秋彦	ミユキルリア	978-4-04-728731-0	1205	う1 8-5	316	
201302	ファミ通文庫	ガブリエラ戦記 終劇　白兎騎士団の大団円	舞阪洸	優木きら	978-4-04-728732-7	1206	ま1 3-7	281	
201302	ファミ通文庫	ぜんぶ彼女に「視」られてる？ 3	淺沼広太	すぶり	978-4-04-728733-4	1207	あ9 5-3	247	
201302	ファミ通文庫	覇剣の皇姫アルティーナ II	むらさきゆきや	himesuz	978-4-04-728734-1	1208	む1 1-2	280	
201302	ファミ通文庫	アルシャードセイヴァーRPG リプレイ　月明かりのキヲク	田中信二、F.E.A.R.	猫猫猫	978-4-04-728735-8	1209	A10 3-1	381	
201302	MF文庫J	終焉ノ栞	スズム　主犯：150P	さいね、こみね	978-4-8401-4957-0		す-07-01	259	
201302	MF文庫J	カレントテイル　本と幻想と少女の騎士	弥生志郎	基井あゆむ	978-4-8401-4979-2		や-03-02	262	
201302	MF文庫J	僕は友達が少ない　ゆにばーす 2	平坂読、アサウラ、あさのハジメ、岩波零、鏡貴也、白鳥士郎	みやま零、榎宮祐、狐印、トモセシュンサク、他	978-4-8401-4982-2		ひ-02-29	255	
201302	MF文庫J	精霊使いの剣舞 10　魔王覚醒	志瑞祐	桜はんぺん	978-4-8401-4983-9		し-04-16	257	
201302	MF文庫J	初体験にオススメな彼女 6	あさのハジメ	高苗京鈴	978-4-8401-4984-6		あ-07-20	259	
201302	MF文庫J	ガールズ＆パンツァー 2	ひびき遊　原作：ガールズ＆パンツァー製作委員会	島田フミカネ、京極しん	978-4-8401-4985-3		ひ-06-02	230	
