発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
198603	ソノラマ文庫	ビスマーク基地を探せ　ハイスピード・ジェシー (4)	斉藤英一朗	美樹本晴彦	4-257-76326-4	326	さ 1- 8	250	
198603	ソノラマ文庫	異西部の剣士　ウエスタン武芸帳 1	菊地秀行	山田章博	4-257-76328-0	328	き 1-16	251	
198603	ソノラマ文庫	大迷宮の邪王　ランドルフィ物語 (4)	清水義範	佐竹美保	4-257-76329-9	329	し 1-22	215	
198603	コバルト文庫	歴史ファンタジー　ヤマトタケル	氷室冴子	森田じみい	4-08-610820-8		052-U	189	
198603	コバルト文庫	恋するペリカン・ナイト	正本ノン	久保恵子	4-08-610821-6		063-S	241	
198603	コバルト文庫	海の回転木馬	小林弘利	大嶋繁	4-08-610822-4		162-E	323	
198603	コバルト文庫	聖痕者ユウ II　黄金のプリンセス	鳴海丈	高田明美	4-08-610823-2		118-D	253	
198603	コバルト文庫	哀愁のメンタイコ・ガール	那須真知子	石井房恵	4-08-610824-0		147-B	254	
198603	コバルト文庫	午後のフェアリィ	中岡京平		4-08-610825-9		124-C	256	
198603	コバルト文庫	ハッピーエンドゲーム・ストーリー　ドリーム・デイト	アマンダ・マクニコル　訳：前川梓		4-08-610826-7		163-B	206	
198603	コバルト文庫	ハッピーエンドゲーム・ストーリー　恋にＶサイン	アマンダ・マクニコル　訳：矢沢聖子		4-08-610827-5		130-B	237	
198604	ソノラマ文庫	プリンセスの結禁糸　魔聖界ロード 2	渡邉由自	加藤洋之＆後藤啓介	4-257-76330-2	330	わ 1- 5	249	
198604	コバルト文庫	丘の家のミッキー (5)	久美沙織	めるへんめーかー	4-08-610828-3		088-R	274	
198604	コバルト文庫	真夜中のアリス	田中雅美	赤星たみこ	4-08-610829-1		081-R	209	
198604	コバルト文庫	ちょっとの雨ならがまんボーイ！	正本ノン	久保恵子	4-08-610830-5		063-T	243	
198604	コバルト文庫	はれるや！タマ	杉本りえ	白鳥瑞江	4-08-610831-3		158-E	276	
198604	コバルト文庫	少しだけラブストーリー	唯川恵	安藤由紀	4-08-610832-1		169-D	218	
198604	コバルト文庫	まんが家マリナ恋愛事件　愛の迷宮でだきしめて！	藤本ひとみ	谷口亜夢	4-08-610833-X		183-D	266	
198604	コバルト文庫	トライアゲイン	波多野鷹	星野かずみ	4-08-610834-8		186-C	255	
198604	コバルト文庫	お化粧伝説	島村洋子	峯村良子	4-08-610835-6		190-A	267	
198604	コバルト文庫	久里子シリーズ 2　スノウ・ホワイトが危ない	小室みつ子	小室みつ子	4-08-610836-4		159-D	243	
198604	コバルト文庫	夕やけ色のラブレター	下川香苗	松原理恵	4-08-610837-2		191-A	231	
198605	ソノラマ文庫	青の騎士ベルゼルガ物語『K'』	はままさのり	幡池裕行	4-257-76331-0	331	は 1- 3	254	
198605	ソノラマ文庫	暗黒神殿の王子　アドナ妖戦記 (2)	嵩峰龍二	三好道夫	4-257-76332-9	332	た 2- 3	286	
198605	ソノラマ文庫	踊るエレベーターの謎	加納一朗	祐天寺三郎	4-257-76333-7	333	か 1-26	254	
198605	ソノラマ文庫	戦国少年隊・本能寺	夏文彦	黒田征太郎	4-257-76334-5	334	38-H	250	
198605	コバルト文庫	吸血鬼はよき隣人	赤川次郎	長尾治	4-08-610838-0		068-H	227	
198605	コバルト文庫	黄昏時は夢を見る	大和真也	逆井鋭二	4-08-610839-9		121-F	251	
198605	コバルト文庫	スターライト☆ぱにっく！	火浦功	ゆうきまさみ	4-08-610840-2		165-C	237	
198605	コバルト文庫	ほうき星に流されて	小林弘利	大嶋繁	4-08-610841-0		162-F	293	
198605	コバルト文庫	池猫中学探偵同好会　乙女心はハードボイルド	岬兄悟	さえぐさじゅん	4-08-610842-9		139-C	265	
198605	コバルト文庫	あのコとスペクタクル	窪田僚	内田春菊	4-08-610843-7		085-H	231	
198605	コバルト文庫	虹の鯨とアップルパイ	鳴海丈	ふくやまけいこ	4-08-610844-5		118-E	322	
198605	コバルト文庫	あこがれてスキャンダル	水城昭彦		4-08-610845-3		102-D	232	
198605	コバルト文庫	シリアスタッチで口説かせて	日向章一郎	吉田紀子	4-08-610846-1		192-A	218	
198605	コバルト文庫	ムーンライト・エクスプレス	名木田恵子		4-08-610847-X		054-H	276	
198606	角川スニーカー文庫	プロジェクトA子	越沼初美		4-04-431001-7		310-1	227	旧ISBN：4-04-165701-6
198606	ソノラマ文庫	スターダスト・シティ (2)	笹本祐一	平野俊弘	4-257-76335-3	335	さ 2- 6	284	
198606	ソノラマ文庫	月のダーク・サイド	竹河聖	佐竹美保	4-257-76336-1	336	た 5- 3	286	
198606	ソノラマ文庫	リトル・プロジェクト　統合ファイル (2)	在沢伸	横山宏	4-257-76337-X	337	2-F	286	
198606	コバルト文庫	続ジャパネスク・アンコール！	氷室冴子	峯村良子	4-08-610848-8		052-V	266	
198606	コバルト文庫	ああ親をケトばす日	青島美幸	つるとみ子	4-08-610849-6		143-D	219	
198606	コバルト文庫	夢の咲く街	森下一仁		4-08-610850-X		092-C	282	
198606	コバルト文庫	デザ－トにはらぶ・みすてりぃ	吉野一穂		4-08-610851-8		040-G	240	
198606	コバルト文庫	チャンネル２のラブ・ゲーム	高山芳恒	制野秀一	4-08-610852-6		164-C	233	
198606	コバルト文庫	すごくかんたんシンデレラ	峯村良子	峯村良子	4-08-610853-4		196-A	190	
198606	コバルト文庫	これはジョークのご本です	デーブ・スペクター		4-08-610854-2		193-A	218	
198606	コバルト文庫	くどき上手なピーターパン	一藤木杳子	藤臣柊子	4-08-610855-0		194-A	240	
198607	ソノラマ文庫	異境の聖戦士　ランドルフィ物語 (5)	清水義範	佐竹美保	4-257-76338-8	338	し 1-23	222	
198607	ソノラマ文庫	東京バッド・ボーイズ	岬兄悟	とり・みき	4-257-76339-6	339	み 1- 2	286	
198607	ソノラマ文庫	エイリアン邪海伝	菊地秀行	天野喜孝	4-257-76340-X	340	き 1-17	254	
198607	コバルト文庫	丘の家のミッキー (6)	久美沙織	めるへんめーかー	4-08-610856-9		088-S	305	
198607	コバルト文庫	ジュリエット・メモリー	田中雅美	堀江裕子	4-08-610857-7		081-S	201	
198607	コバルト文庫	雨よりやさしく	正本ノン	久保恵子	4-08-610858-5		063-U	217	
198607	コバルト文庫	恋バルーン、飛んだ	杉本りえ	石井房恵	4-08-610859-3		158-F	250	
198607	コバルト文庫	少しだけラブストーリー PART2	唯川恵	安藤由紀	4-08-610860-7		169-E	229	
198607	コバルト文庫	花織高校恋愛スキャンダル　あっぷる神話	藤本ひとみ	鈴木奈つき	4-08-610861-5		183-E	282	
198607	コバルト文庫	昨日より元気	小室みつ子	小室みつ子	4-08-610862-3		159-E	247	
198607	コバルト文庫	雨のお嬢さまストリート	島村洋子	三原紫野	4-08-610863-1		190-B	273	
198607	コバルト文庫	スペース・キャンプ	パトリック・ベイリー、ラリー・B・ウィリアムズ　訳：田中一江		4-08-610864-X		135-D	205	
198607	コバルト文庫	小説 光の伝説	園田英樹	麻生いずみ	4-08-610865-8		195-B	199	
198608	角川スニーカー文庫	ファウファウ物語 (上)	富野由悠季	大森英敏	4-04-410110-8	6492	1-10	250	旧整理番号：緑 663-1　旧ISBN：4-04-166301-6
198608	角川スニーカー文庫	ガル・フォース　赤い悪魔のサンバ	富田祐弘	園田健一	4-04-410301-1		3-1	317	旧ISBN：4-04-166601-5
198608	角川スニーカー文庫	放課後、アイスティ	窪田僚	高田明美	4-04-430801-2		308-1	297	旧整理番号：緑 661-1　旧ISBN：4-04-166101-3
198608	ソノラマ文庫	プリンセスの妖魔王　魔聖界ロード 3	渡邉由自	加藤洋之＆後藤啓介	4-257-76341-8	341	わ 1- 6	250	
198608	ソノラマ文庫	逆宇宙ハンターズ 1　魔教の幻影	朝松健	末弥純	4-257-76342-6	342	あ 1- 1	282	
198608	コバルト文庫	最愛のダーク・ブルー	片岡義男		4-08-610866-6		050-F	233	
198608	コバルト文庫	風と天使がおどる夏	小林弘利	大嶋繁	4-08-610867-4		162-G	321	
198608	コバルト文庫	恋の危険信号は［ダイヤ］色	山浦弘靖	服部あゆみ	4-08-610868-2		105-H	257	
198608	コバルト文庫	ファイナル・シュート	波多野鷹	まり村花織	4-08-610869-0		186-D	215	
198608	コバルト文庫	こちら幽霊探偵局 II	団龍彦	神野佳子	4-08-610870-4		189-B	227	
198608	コバルト文庫	シナモンハウスの午後	倉本由布	槇夢民	4-08-610871-2		187-B	228	
198608	コバルト文庫	月曜日が怖い　ドキュメント・ノベル　『いじめ』事件簿	南英男		4-08-610872-0		043-V	277	
198608	コバルト文庫	ときめいて恋ごころ　―美形と出会う法―	マージョリー・シャーマット　訳：田中一江		4-08-610873-9		135-E	244	
198609	角川スニーカー文庫	リーンの翼 (1)　バイストン・ウェル物語より	富野由悠季	大森英敏、池田繁美	4-04-410112-4	6508	1-12	335	旧ISBN：4-04-166303-2
198609	角川スニーカー文庫	リーンの翼 (2)　バイストン・ウェル物語より	富野由悠季	大森英敏、池田繁美	4-04-410113-2	6509	1-13	311	旧ISBN：4-04-166304-0
198609	ソノラマ文庫	プリンセス・ララバイ　魔聖界ロード 4	渡邉由自	加藤洋之＆後藤啓介	4-257-76344-2	344	わ 1- 7	250	
198609	ソノラマ文庫	キマイラ・吼 (7)　キマイラ涅槃変	夢枕獏	天野喜孝	4-257-76345-0	345	ゆ 1- 7	250	
198609	コバルト文庫	逆恨みのネメシス	新井素子	竹宮恵子、長尾治	4-08-610874-7		075-I	235	
198609	コバルト文庫	カモメ物語 1　くたばれ！ベートーベン	喜多嶋隆	久保恵子	4-08-610875-5		197-A	276	
198609	コバルト文庫	ほほにかかる涙	鳴海丈		4-08-610876-3		118-F	220	
198609	コバルト文庫	イルカぴあの	名木田恵子		4-08-610877-1		054-I	260	
198609	コバルト文庫	街は夢でいっぱい	片桐里香		4-08-610878-X		198-A	265	
198609	コバルト文庫	扉のむこうでハッピー・エンド	日向章一郎	みはしまり	4-08-610879-8		192-B	237	
198609	コバルト文庫	愛しのハーフ・ムーン	原田美枝子		4-08-610880-1		199-A	289	
198609	コバルト文庫	ベスト・キッド 2	B・B・ヒラー　訳：橘高弓枝		4-08-610881-X		116-E	229	
198609	コバルト文庫	これがオシュートメさんだ	久美沙織	童夢梨乃	4-08-610882-8		088-T	249	
198610	角川スニーカー文庫	リーンの翼 (3)　バイストン・ウェル物語より	富野由悠季	大森英敏、池田繁美	4-04-410114-0	6548	1-14	295	旧ISBN：4-04-166305-9
198610	角川スニーカー文庫	リーンの翼 (4)　バイストン・ウェル物語より	富野由悠季	大森英敏、池田繁美	4-04-410115-9	6549	1-15	317	旧ISBN：4-04-166306-7
198610	角川スニーカー文庫	リーンの翼 (5)　バイストン・ウェル物語より	富野由悠季	大森英敏、池田繁美	4-04-410116-7	6562	1-16	330	旧ISBN：4-04-166307-5
198610	角川スニーカー文庫	リーンの翼 (6)　バイストン・ウェル物語より	富野由悠季	大森英敏、池田繁美	4-04-410117-5	6563	1-17	342	旧ISBN：4-04-166308-3
198610	ソノラマ文庫	ジェシー暗殺指令　ハイスピード・ジェシー (5)	斉藤英一朗	美樹本晴彦	4-257-76343-4	343	さ 1- 9	254	
198610	ソノラマ文庫	機械獣ヴァイブ (2)　獣地底篇	山田正紀	加藤直之	4-257-76346-9	346	や 1- 2	222	
198610	ソノラマ文庫	七番目のブガッティ	小寺真理	浅里道晴	4-257-76347-7	347	こ 2- 1	250	
198610	コバルト文庫	三人目のアリス	田中雅美	赤星たみこ	4-08-610883-6		081-T	219	
198610	コバルト文庫	15クラブへようこそ	正本ノン	久保恵子	4-08-610884-4		063-V	224	
198610	コバルト文庫	Wのクロネコ　タマのまゆみリポート	杉本りえ	白鳥瑞江	4-08-610885-2		158-G	268	
198610	コバルト文庫	そんなあなたにリフレイン	唯川恵	さえぐさじゅん	4-08-610886-0		169-F	225	
198610	コバルト文庫	まんが家マリナお嬢さま事件　愛はきらめく星になっても	藤本ひとみ	谷口亜夢	4-08-610887-9		183-F	296	
198610	コバルト文庫	オール・マイ・ラヴィング	島村洋子	阿部ゆたか	4-08-610888-7		190-C	249	
198610	コバルト文庫	久里子シリーズ 3　ピノキオはあきらめない	小室みつ子	小室みつ子	4-08-610889-5		159-F	250	
198610	コバルト文庫	プリティ イン ピンク　―恋人たちの街角―	H・B・ギルモア　訳：羽田詩津子		4-08-610890-9		144-F	269	
198611	ソノラマ文庫	黄金の一角獣	児島冬樹	若菜等	4-257-76348-5	348	44-C	280	
198611	ソノラマ文庫	妖気の森の物語	加納一朗	祐天寺三郎	4-257-76349-3	349	か 1-27	254	
198611	ソノラマ文庫	夢はパノラマ	辻真先	高橋葉介	4-257-76350-7	350	29-V	218	
198611	コバルト文庫	童話を胸に抱きしめて	小林弘利	大嶋繁	4-08-610891-7		162-H	279	
198611	コバルト文庫	夢、輝いて	波多野鷹		4-08-610892-5		186-E	246	
198611	コバルト文庫	京都迷路地図は［クローバー］色	山浦弘靖	服部あゆみ	4-08-610893-3		105-I	261	
198611	コバルト文庫	センチメンタルは似合わない	南英男		4-08-610894-1		043-W	296	
198611	コバルト文庫	恋するラグビー・ガール	水城昭彦	星野かずみ	4-08-610895-X		102-E	241	
198611	コバルト文庫	ガラスの靴に約束	倉本由布	槇夢民	4-08-610896-8		187-C	235	
198611	コバルト文庫	虹いろのイヤリング	下川香苗	たかのちはる	4-08-610897-6		191-B	251	
198611	コバルト文庫	夢見るうさぎとポリスボーイ	竹内志麻子	斎藤佐百合	4-08-610898-4		200-A	218	
198612	ソノラマ文庫	吸血鬼ハンター 5　夢なりし“Ｄ”	菊地秀行	天野喜孝	4-257-76361-2	361	き 1-18	270	
198612	ソノラマ文庫	逆宇宙ハンターズ 2　魔霊の剣	朝松健	末弥純	4-257-76362-0	362	あ 1- 2	249	
198612	ソノラマ文庫	ドルロイの嵐　クラッシャージョウ外伝 1	高千穂遙	安彦良和	4-257-76363-9	363	た 1- 9	383	
198612	ソノラマ文庫	オネアミスの翼　王立宇宙軍 1	飯野文彦	窪岡俊之	4-257-76364-7	364	い- 1- 1	251	
198612	コバルト文庫	ステキな女の子図鑑	西村玲子		4-08-610899-2		201-A	181	
198612	コバルト文庫	少女ざかり	立原あゆみ		4-08-611001-6		078-P		
198612	コバルト文庫	進入を阻止せよ	眉村卓	若菜等	4-08-611002-4		117-D	265	
198612	コバルト文庫	聖痕者ユウ III　純白のラビリンス	鳴海丈	高田明美	4-08-611003-2		118-G	261	
198612	コバルト文庫	ザ・学園超女隊	団龍彦	田中成治	4-08-611004-0		189-C	242	
198612	コバルト文庫	わたしの逆風野郎たち　マイ・アゲインスト・ナイン	園田英樹	星野かずみ	4-08-611005-9		195-C	203	
198612	コバルト文庫	ベイシティ恋急行	佐々木譲		4-08-611006-7		146-C	270	
198612	コバルト文庫	なんじゃもんじゃ物語	城島明彦	てらおかみちお	4-08-611007-5		179-C	257	
198612	コバルト文庫	トライアングル・ウォーズ　～三角関係大戦争～	名木田恵子		4-08-611008-3		054-J	260	
