発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
199501	X文庫ティーンズハート	ファーストキスを夢見てる	西条せつな		4-06-199349-6		X171-13	195	
199501	X文庫ティーンズハート	「よおし」	花井愛子	三浦実子	4-06-199350-X		X67-52	219	
199501	パレット文庫	小説 思春期未満お断り 氷雪編　St.クリスタルボーイズ	西崎めぐみ　原作：渡瀬悠宇	渡瀬悠宇	4-09-420188-2		に1-8	205	
199501	パレット文庫	僕達の長い夜　泉＆由鷹シリーズ (4)	あさぎり夕	あさぎり夕	4-09-420474-1		あ6-4	204	
199501	MIT文庫	てのひらの初恋	花井愛子		4-591-04648-6		A10-5	220	
199502	電撃文庫	東京SHADOW (2)　黒い蝶	西谷史	若菜等+Ki	4-07-302592-9	0057	に-1-2	232	
199502	電撃文庫	ダークウィザード (3)　流砂の宇宙の果て	寺田憲史	豊増隆寛	4-07-302623-2	0058	て-1-3	213	
199502	電撃ゲーム文庫	央華封神を遊ぶ本　シナリオ＆拡張データ	清松みゆき、友野詳、グループSNE		4-07-302617-8	0059	G-7-3	409	
199502	富士見ファンタジア文庫	〈卵王子〉カイルロッドの苦難 (9)　思い出はいつまでも	冴木忍	田中久仁彦	4-8291-2606-X	306	32-16	255	
199502	富士見ファンタジア文庫	ザンヤルマの剣士　フェニックスの微笑	麻生俊平	弘司	4-8291-2611-6	311	31-5	347	
199502	富士見ファンタジア文庫	無責任キッズ (3)　燃えてキサラ	吉岡平	平田智浩	4-8291-2612-4	312	11-28	249	
199502	富士見ファンタジア文庫	大地をわたる声を聞け (下)	小林めぐみ	ひさいちよしき	4-8291-2613-2	313	30-9	295	
199502	富士見ファンタジア文庫	鋼鉄の虹　彗星城に亡霊は哭く	甲斐甲賀	伊藤明弘	4-8291-2615-9	315	58-2	227	
199502	角川スニーカー文庫	あなたに逢いたい　風の歌 星の道 外伝	冴木忍	弘司	4-04-413809-5	9573	38-8	221	
199502	ログアウト冒険文庫	ウィザードリィ・ベイン・オブ・ザ・コズミック・フォージ　呪われし聖筆	竹内誠	末弥純	4-89366-322-4	LB-69		253	
199502	ログアウト冒険文庫	真・聖刻　熱き疾風 猛き思慕	神代創　原作：伸童舎、ワース・プロジェクト	只野和子、新藤踊司	4-89366-323-2	LB-70		319	
199502	ログアウト冒険文庫	六覇国伝　エンジュのお嬢	南原順　原作：人魚蛟司	夏元雅人	4-89366-324-0	LB-71		254	
199502	ログアウト冒険文庫	SAMURAIブレード　しゃべくり妖刀道中記	いさき玲衣	石田走	4-89366-325-9	LB-72		283	
199502	ログアウト冒険文庫	アドバンスト・ウィザードリィRPG　モンスタ－マニュアル 2	伏見健二、F.E.A.R.		4-89366-326-7	LB-73		219	
199502	ソノラマ文庫	聖刻1092　東方編 (4)　朔風の聖騎士	千葉暁	神宮寺一	4-257-76711-1	711	ち 1-12	259	
199502	ソノラマ文庫	プリンセス奪還　トウキョウ・バトル・フリークス	牧野修	米田仁士	4-257-76714-6	714	ま 3- 1	261	
199502	ソノラマ文庫	マルスの頭脳	斉藤英一朗	美樹本晴彦	4-257-76716-2	716	さ 1-18	251	
199502	ソノラマ文庫	ディアスの戦士　銀河聖船記 (2)	岡本賢一	鈴木雅久	4-257-76717-0	717	お 3- 2	254	
199502	スーパーファンタジー文庫	ネオ・エンジェルズ 4　闇の狩歌	丘野ゆうじ	四位広猫	4-08-613166-8		お1-16	308	
199502	スーパーファンタジー文庫	十兵衛錆刃剣　SHADOWS in the SHADOW　陰に棲む影たち	田中啓文	沖麻実也	4-08-613167-6		た4-3	270	
199502	スーパーファンタジー文庫	絆　～チャイナタウン・ブルース～	立原とうや	氷栗優	4-08-613168-4		た5-1	281	
199502	C★NOVELS ファンタジア	黒狼秘譚　3 神狼記昔語り 天の狼煙火	斉城昌美		4-12-500336-X		さ1-6	374	
199502	コバルト文庫	龍と魔法使い (3)	榎木洋子	後藤星	4-08-614035-7		え1-14	233	
199502	コバルト文庫	サイコ・ラビリンス　羽硝子の森	響野夏菜	水星茗	4-08-614036-5		ひ5-12	269	
199502	コバルト文庫	レィティアの涙　氷の柩	高遠砂夜	赤坂RAM	4-08-614037-3		た13-4	233	
199502	コバルト文庫	浪速KIDS　東京ナイトミステリー	カトリーヌあやこ、落合ゆかり	カトリーヌあやこ	4-08-614038-1		か3-12	201	
199502	コバルト文庫	惑星童話	須賀しのぶ	梶原にき	4-08-614039-X		す5-1	198	[第23回コバルト・ノベル大賞＜読者大賞＞]
199502	コバルト文庫	エクサール騎士団 3　叛罪の空域	若木未生	羽音こうき	4-08-614040-3		わ1-17	233	
199502	コバルト文庫	時の竜と水の指環 (後編)	樹川さとみ	桃栗みかん	4-08-614041-1		き5-4	325	
199502	コバルト文庫ピンキー	怪物にキスをして	浦川まさる	浦川まさる	4-08-614042-X		ウ1-1	237	
199502	コバルト文庫ピンキー	ラブ・スウィート・ミステリー　春色のラビリンス	武内昌美	武内昌美	4-08-614043-8		タ4-1	235	
199502	X文庫ホワイトハート	砂の月光	北村秋	辰巳四郎	4-06-255193-4		きB-02	206	
199502	X文庫ホワイトハート	凍えた闇　霊感探偵倶楽部	新田一実	笠井あゆみ	4-06-255194-2		にA-09	246	
199502	X文庫ホワイトハート	崔風華伝	長谷川朋呼	道下有希子	4-06-255195-0		はC-01	229	[第1回ホワイトハート大賞エンタテイメント部門＜佳作＞]
199502	X文庫ティーンズハート	時の輝き・映画編	折原みと	折原みと	4-06-199352-6		お1-20	245	旧整理番号：X90-20
199502	X文庫ティーンズハート	好きな人のためにダイエットします！	小泉まりえ	小椋真空	4-06-199353-4		こ1-15	209	旧整理番号：X137-30
199502	X文庫ティーンズハート	バレンタインに告白します　イチゴの恋愛相談室	青山えりか	長嶋めぐみ	4-06-199354-2		X114-30	223	
199502	X文庫ティーンズハート	天使のコロン	倉橋燿子	小野弥夢	4-06-199355-0		X91-53	216	
199502	X文庫ティーンズハート	ポケットに星をつめて　あたしのエイリアンEX	津原やすみ	新井葉月	4-06-199356-9		つ1-2	195	旧整理番号：X118-21
199502	X文庫ティーンズハート	恋する女のコのお菓子BOOK	くりた陸	くりた陸	4-06-199357-7		く1-1	245	旧整理番号：X191-1
199502	X文庫ティーンズハート	O型式恋愛	小川夏野	森尾理奈	4-06-199358-5		お3-4	254	旧整理番号：X184-4
199502	X文庫ティーンズハート	恋が突然やってきて	水木マリ	滝野川あすか	4-06-199359-3		X168-11	211	
199502	X文庫ティーンズハート	夏服のころ	森本由紀子	小椋恵里子	4-06-199360-7		X190-1	189	[第2回ティーンズハート大賞＜佳作＞]
199502	X文庫ティーンズハート	告白しようよ!!	西条せつな	日下部拓海	4-06-199361-5		X171-14	201	
199502	レモン文庫	お嬢さま大戦	森奈津子	飯坂友佳子	4-05-400164-5	101	も-17	236	
199502	レモン文庫エンジェルシリーズ	バラエティー名まえうらない	マギー、スーザ		4-05-400341-9	11		158	
199502	パレット文庫	還ってきた娘 (5)	篠原千絵	篠原千絵	4-09-420035-5		し1-5	197	
199502	パレット文庫	ボビーの海 3	喜多嶋隆	北川みゆき	4-09-420458-X		き1-16	204	
199502	パレット文庫	心は天国の3歩前	小林博美	小林博美	4-09-420581-0		こ3-1	181	
199503	電撃文庫	ソーサラー狩り　爆れつハンター (4)　転輪王 後編	あかほりさとる	臣士れい	4-07-302630-5	0060	あ-1-4	248	
199503	電撃文庫	レグナノルティア全史　ヴォルハドの剣	苑崎透	ことぶきつかさ	4-07-302735-2	0063	そ-1-1	295	
199503	富士見ファンタジア文庫	四獣伝説　遥かなる波濤の呼び声 (中)	五代ゆう	箕輪豊	4-8291-2614-0	314	43-5	240	
199503	富士見ファンタジア文庫	ソード・ワールド・ノベル　愛を信じたい！　サーラの冒険 (4)	山本弘	幻超二	4-8291-2616-7	316	21-25	183	
199503	富士見ファンタジア文庫	限外特捜シャッフル 1　かぐわしきかな「皇帝」	庄司卓	沢田翔	4-8291-2617-5	317	35-15	200	
199503	富士見ファンタジア文庫	ロケットガール	野尻抱介	山内則康	4-8291-2618-3	318	38-6	360	
199503	富士見ファンタジア文庫	百星聖戦紀 (4)　ルーンガルドの華	ひかわ玲子	ひさいちよしき	4-8291-2619-1	319	12-9	253	
199503	角川スニーカー文庫	カラワンギ・サーガラ　(3) 犠牲の神	津守時生	小林智美	4-04-411708-X	9599	17-8	189	
199503	角川スニーカー文庫	ゴクドーくん漫遊記 6　チンゲンツァイ国編 下	中村うさぎ	桐嶋たける	4-04-412506-6	9596	25-6	294	原題：極道くん漫遊記 VI　チンゲンツァイ国編 下
199503	角川スニーカー文庫	MAZE☆爆熱時空 外伝　ミルちゃんの奥様な一日	あかほりさとる	菅沼栄治	4-04-412710-7	9597	27-24	195	
199503	角川スニーカー文庫	空みて歩こう 3	冴木忍	伊藤真美	4-04-413808-7	9499	38-9	205	
199503	角川スニーカー文庫	ハイエルフの森　ディードリット物語	水野良	出渕裕	4-04-460411-8	9594	604-8	329	旧整理番号：604-11
199503	角川スニーカー文庫	ルナル・サーガ　5 銀の深淵	友野詳	西村博之	4-04-460812-1	9459	608-15	314	
199503	ログアウト冒険文庫	ひと夏の経験値　ファイナル・セーラー・クエスト	火浦功	竹本泉	4-89366-337-2	LB-74		253	
199503	ログアウト冒険文庫	鉄人伝説　怒濤の巨乳編	大野木寛	勇夢	4-89366-338-0	LB-75		265	
199503	ログアウト冒険文庫	イメージング・カイン　英雄志願～電脳バトル編	石川潤一		4-89366-339-9	LB-76		301	
199503	ログアウト冒険文庫	深沢電機有限会社	深沢美潮、渡辺電機株式会社		4-89366-340-2	LB-77		204	
199503	ソノラマ文庫	倒凶十将伝　巻之壱	庄司卓	結賀さとる	4-257-76718-9	718	し 2- 1	223	
199503	ソノラマ文庫	特Ａ捜査官ジョン＆エリカ　Part III	鴉紋洋	秋恭摩	4-257-76719-7	719	あ 3-16	266	
199503	ソノラマ文庫	ラストリーフの伝説	秋山完	弘司	4-257-76721-9	721	あ 6- 1	269	
199503	ソノラマ文庫	曙の風雲児　天狗童子 1	渡邉由自	神村幸子	4-257-76722-7	722	わ 1-28	259	
199503	ソノラマ文庫	コンビネーション	谷山由紀	まる伝次郎	4-257-76723-5	723	た10- 1	255	
199503	ソノラマ文庫	英雄の消えた宇宙　特殊工作員アンジェラ 2	伊東麻紀	佐々木淳子	4-257-76724-3	724	い 2- 2	269	
199503	スーパーファンタジー文庫	舞―MY―	花衣沙久羅	有那寿実	4-08-613169-2		か2-9	336	
199503	スーパーファンタジー文庫	暗夜鬼譚　夜叉姫恋変化 (前編)	瀬川貴次	華不魅	4-08-613170-6		せ1-11	217	
199503	スーパーファンタジー文庫	サウダード　～蒼い闇の追憶～	近端夏也子	石堂まゆ	4-08-613171-4		お4-1	264	
199503	スーパークエスト文庫	約束の明日	金春智子　原作：高橋留美子	高橋留美子	4-09-440242-X		た1-2	195	
199503	スーパークエスト文庫	八剣伝 VOL.2　俘囚の巻	大野木寛	美樹本晴彦	4-09-440262-4		お1-2	203	
199503	スーパークエスト文庫	ガメラVS不死鳥	高橋二三	柳柊二	4-09-440411-2		た4-1	195	
199503	C★NOVELS ファンタジア	獅子の胎動　デルフィニア戦記 6	茅田砂胡	沖麻実也	4-12-500341-6		か1-6	222	
199503	C★NOVELS ファンタジア	瑠璃の月を撃て ミラクル・アイ 3	六道慧		4-12-500342-4		り1-4	227	
199503	C★NOVELS ファンタジア	流血の都城　華陽国志 2	狩野あざみ		4-12-500343-2		か2-2	230	
199503	コバルト文庫	聖獣覚醒秘譚　第二部　深き闇の檻	前田珠子	おおや和美	4-08-614044-6		ま2-26	258	
199503	コバルト文庫	リインカーネーションの絆	日向章一郎	一条ゆかり、ＴＡＭ	4-08-614045-4		ひ2-39	226	
199503	コバルト文庫	星子＆宙太ふたり旅　愛のメモリーはＪの奇跡	山浦弘靖	浦川佳弥	4-08-614046-2		や1-57	268	
199503	コバルト文庫	ヴィシュバ・ノール変異譚　さすらい人の地図の章	水杜明珠	わかつきめぐみ	4-08-614047-0		み8-8	195	
199503	コバルト文庫	恋人たちの中世　黒衣の領主	小山真弓	久米夏生	4-08-614048-9		こ3-17	235	
199503	コバルト文庫	ロンドン蒸気奇譚　蒸気人形とロンドンの怪	ゆうきりん	秋野こよみ	4-08-614049-7		ゆ4-7	334	
199503	コバルト文庫	夢の宮　～古恋鳥～ (下)	今野緒雪	かわみなみ	4-08-614050-0		こ7-4	268	
199503	コバルト文庫	蕾姫綺譚　銀葉亭茶話	金蓮花	青樹綛	4-08-614051-9		き6-2	286	
199503	コバルト文庫	嘘つきな天使たち	橘香いくの	藤たまき	4-08-614052-7		た14-1	251	[第23回コバルト・ノベル大賞＜佳作＞]
199503	コバルト文庫ピンキー	赤ずきんチャチャ 6	山田隆司　原作：彩花みん		4-08-614053-5		ヤ2-13	229	
199503	コバルト文庫ピンキー	天使なんかじゃない 6	下川香苗　原作：矢沢あい		4-08-614054-3		シ1-7	203	
199503	コバルト文庫ピンキー	あなたとスキャンダル	倉本由布　原作：椎名あゆみ		4-08-614055-1		ク1-1	222	
199503	コバルト文庫ピンキー	ママレード・ボーイ 5	影山由美　原作：吉住渉		4-08-614056-X		カ2-5	213	
199503	X文庫ホワイトハート	熱砂の城壁　プラパ・ゼータ外伝　精龍王 (3)	流星香	片山愁	4-06-255196-9		なB-15	255	
199503	X文庫ホワイトハート	海をわたるトンボ	たけうちりうと	ビリー高橋、いわもと葉月	4-06-255197-7		たB-03	220	
199503	X文庫ティーンズハート	涙の海で眠りましょう　珊瑚物語 (2)	小林深雪	牧村久実	4-06-199362-3		こ2-35	219	旧整理番号：X154-35
199503	X文庫ティーンズハート	情熱の空中ブランコで危機一髪のマラカスが聞こえる	ゆうきみすず	河内実加	4-06-199363-1		X104-35	213	
199503	X文庫ティーンズハート	謎の同窓会でつかまえて	秋野ひとみ	赤羽みちえ	4-06-199364-X		あ1-1	265	旧整理番号：X99-54
199503	X文庫ティーンズハート	卒業までの1000時間	実川朋子	円山みやこ	4-06-199365-8		X185-3	199	
199503	X文庫ティーンズハート	卒業　勇気をだして	津月ひかる	真柴ひろみ	4-06-199366-6		X174-10	232	
199503	X文庫ティーンズハート	恋の行方は天使が決めた	ゆめもと杏奈	橘はな江	4-06-199367-4		X192-1	204	
199503	X文庫ティーンズハート	僕はここにいる	飯田雪子	唐沢野枝	4-06-199368-2		X183-3	215	
199503	X文庫ティーンズハート	告白する勇気をあげるね	石井ゆうみ	岩崎まり子	4-06-199369-0		い2-8	214	旧整理番号：X162-18
199503	レモン文庫	空ゆく風のルカシュ　2 草原の章	七条沙耶	星野正美	4-05-400165-3	102	な-2	220	
199503	パレット文庫	僕達の仮面劇　泉＆由鷹シリーズ (5)	あさぎり夕	あさぎり夕	4-09-420475-X		あ6-5	203	
199503	パレット文庫	レーシングジェネレーション 1	川原つばさ	かんべあきら	4-09-420591-8		か2-1	182	
199503	キャンバス文庫	封殺鬼シリーズ (7)　闇常世	霜島ケイ	西炯子	4-09-430117-8		し1-7	247	
199503	キャンバス文庫	ミルドラの双帝　ヴィアン・マーレの海首 (5)	高瀬美恵	田村由美	4-09-430135-6		た2-5	235	
199503	キャンバス文庫	ク・ホリンの妖精 (3)　チル・ナ・ノグの神話	新田一実	橋本正枝	4-09-430193-3		に1-10	230	
199503	キャンバス文庫	ク・ホリンの妖精 (4)　赤い海の歌姫	新田一実	橋本正枝	4-09-430194-1		に1-11	251	
199503	キャンバス文庫	流砂の果て　魔瞳のラディーナ 3	古代紫	佐々木淳子	4-09-430213-1		ふ1-3	235	
199503	キャンバス文庫	蒼と深緑の彼方へ　エスタ・リルの宝珠 3	菊池早苗	波津彬子	4-09-430233-6		き1-3	251	
199503	キャンバス文庫	闇の王統　妖美竜神伝 巻の一	嶋田純子	夏賀久美子	4-09-430241-7		し2-4	220	
199504	電撃文庫	星の果てまでブッ飛ばす！　げんこつ小僧竹蔵	碧星タケル	藤田和日郎	4-07-302600-3	0066	み-2-1	277	
199504	電撃文庫	アウロスの傭兵　少女レトの戦い	榊涼介	高橋明	4-07-302882-0	0067	さ-1-4	337	
199504	電撃文庫	ヴァルツァーの紋章 <下>	新木伸	佐嶋真実	4-07-302907-X	0065	あ-2-2	197	
199504	富士見ファンタジア文庫	モンスターメーカー　カードの国の大冒険	鈴木銀一郎、大西一久、小沢ゆかり	九月姫	4-8291-2620-5	320	36-6	241	
199504	富士見ファンタジア文庫	風の大陸　第十部　太陽の都	竹河聖	いのまたむつみ	4-8291-2621-3	321	2-15	282	
199504	富士見ファンタジア文庫	SMガールズ　セイバーマリオネットJ　1. これが噂の乙女回路	あかほりさとる	ことぶきつかさ	4-8291-2622-1	322	39-5	266	
199504	角川スニーカー文庫	妖世紀水滸伝 第3部 (4)　魔宮煌煌	吉岡平	やぎさわ梨穂	4-04-411614-8	9525	16-14	238	
199504	角川スニーカー文庫	間違いだらけの仲裁人　日帰りクエスト 4	神坂一	鈴木雅久	4-04-414604-7	9523	46-4	271	
199504	角川スニーカー文庫	復讐の女神　極東少年 II	小林めぐみ	秋山たまよ	4-04-415502-X	9625	55-2	253	
199504	角川スニーカー文庫	魔導物語 2　ぷよぷよ大明神の復活っ！	山本剛	壱	4-04-415602-6	9627	56-2	264	
199504	角川スニーカー文庫	戦－少女イクセリオン (下)　覚醒紀編	早見裕司　原作：平野俊弘　構成・設定監修：中村学	平野俊弘	4-04-416102-X	9601	61-2	233	
199504	角川スニーカー・G文庫	ルナル・サーガ・リプレイ　第2部 銀色の闇篇 (下)	友野詳、グループSNE　監修：安田均	西村博之	4-04-461429-6	9658	881-7	410	
199504	角川スニーカー・G文庫	ガープス・ルナル・コンパニオンズ　7つの月の世界の住人たち	佐脇洋平		4-04-461430-X	9580	881-8	356	
199504	ログアウト冒険文庫	8マン　ニュー・ジェネレーション	ORCA　原作：平井和正、桑田二郎	大貫健一	4-89366-304-6	LB-59		302	
199504	ログアウト冒険文庫	イースIII　友にささげる鎮魂歌	大場惑	池上明子	4-89366-345-3	LB-78		381	
199504	ログアウト冒険文庫	赤い髪の魔女　マジック・マスター	鈴木銀一郎		4-89366-346-1	LB-79		286	
199504	ログアウト冒険文庫	レディストーカー　過去からの挑戦	妹尾ゆふ子	橋本正枝	4-89366-347-X	LB-80		239	
199504	ログアウト冒険文庫	ダービースタリオンIII殺人事件	山本剛、山北篤		4-89366-348-8	LB-76		232	
199504	ログアウト冒険文庫	たたかえっ！ヒーローマン	高城響	厦門潤	4-89366-349-6	LB-82		318	
199504	ソノラマ文庫	ガッチャマン 3　さらば！コンドル	柿沼秀樹	梅津泰臣	4-257-76701-4	701	か 6- 3	221	
199504	ソノラマ文庫	吸血鬼ハンター 9　Ｄ－蒼白き堕天使 2	菊地秀行	天野喜孝	4-257-76710-3	710	き 1-38	230	
199504	ソノラマ文庫	黄金の神　呪殺師ニコス 2	竹河聖	末弥純	4-257-76715-4	715	た 5-11	275	
199504	ソノラマ文庫	わたしのファルコン 2	夏見正隆	中嶋敦子	4-257-76727-8	727	な 4- 2	261	
199504	エニックス文庫	トルネコの大冒険 不思議のダンジョン　第3巻			4-8702-5804-8	EB55		350	
199504	スーパーファンタジー文庫	スターウィザード 3	丘野ゆうじ	四位広猫	4-08-613172-2		お1-17	278	
199504	スーパーファンタジー文庫	残秋記　白瑛高楼に舞う	嬉野秋彦	水上有理	4-08-613173-0		う1-3	250	
199504	スーパークエスト文庫	マジカル・シティ・ナイト VOL.2　旧支配者の足音	朝松健	義仲翔子	4-09-440372-8		あ1-2	195	
199504	スーパークエスト文庫	ガメラ　大怪獣空中決戦	伊藤和典	開田裕治、樋口真嗣	4-09-440412-0		い4-1	183	
199504	コバルト文庫	炎の蜃気楼 (16)　火輪の王国 (中編)	桑原水菜	浜田翔子	4-08-614057-8		く5-22	276	
199504	コバルト文庫	龍と魔法使い (4)	榎木洋子	後藤星	4-08-614058-6		え1-15	203	
199504	コバルト文庫	禁断のウィスパー (5)	さいきなおこ	さいきなおこ	4-08-614059-4		さ6-6	221	
199504	コバルト文庫	嵐の夜に生まれて	三浦真奈美	竹田やよい	4-08-614060-8		み3-15	236	
199504	コバルト文庫	楽園のイヴ	倉本由布	槇夢民	4-08-614061-6		く2-34	235	
199504	コバルト文庫	月影のソムル (2)　残夢	綾乃なつき	秋篠たつき	4-08-614062-4		あ9-3	237	
199504	コバルト文庫	夢の冠　碧の剣	松本祐子	星崎龍	4-08-614063-2		ま5-2	235	
199504	コバルト文庫	エンゲージリングの冒険	七穂美也子	伊勢子	4-08-614064-0		な6-1	249	
199504	コバルト文庫ピンキー	パッション　ガールズ	竹内志麻子　原作：藤井みほな		4-08-614065-9		タ3-4	240	
199504	X文庫ホワイトハート	薫―KAORU―　鬼の風水 (1)	岡野麻里安	金ひかる	4-06-255198-5		おB-13	292	
199504	X文庫ホワイトハート	白魔の呼び声　破界伝 5	高瀬美恵	麻々原絵里依	4-06-255199-3		たA-17	248	
199504	X文庫ホワイトハート	閉ざされた大地　カリ・カレアの娘 2	飛沢磨利子	四位広猫	4-06-255200-0		ひC-02	240	
199504	X文庫ホワイトハート	過ぎる十七の春	小野不由美	波津彬子	4-06-255201-9		おC-10	321	
199504	X文庫ホワイトハート	紅月の夢　霊感探偵倶楽部	新田一実	笠井あゆみ	4-06-255202-7		にA-10	255	
199504	X文庫ホワイトハート	雪酔い心中	柳田有里	笠井あゆみ	4-06-255203-5		やB-03	182	
199504	X文庫ホワイトハート	至上の恋人　クィーラの花冠	冬杜絵巳子	ちばひさと	4-06-255204-3		ふB-01	216	
