発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
199401	角川スニーカー・G文庫	ガープス・ルナル・モンスター　7つの月の世界の怪物たち	友野詳、佐脇洋平、グループSNE　監修：安田均	Gogh小泉	4-04-461424-5	9254	881-5	423	
199401	角川スニーカー・G文庫	ガープス・妖魔夜行　妖怪アクションRPG	山本弘、友野詳、グループSNE　監修：安田均		4-04-461425-3	9255	882-1	465	
199401	角川スニーカー・G文庫	ドラゴンズ’ヘヴン I　ハイパーT&Tリプレイ	安田均、グループSNE	ふるじゅん	4-04-480501-6	9256	805-1	342	
199401	角川スニーカー・G文庫	ファミコン10年！　ぼくらのTVゲームHistory	GAME PAPA	渡辺てる子	4-04-480601-2	9257	806-1	339	
199401	ログアウト冒険文庫	放課後奇譚RPG	ホビー・データ		4-89366-152-3	LB-14		227	
199401	ログアウト冒険文庫	ウィザードリィ異聞　リルガミン冒険奇譚	竹内誠	結城信輝	4-89366-153-1	LB-11		255	
199401	ログアウト冒険文庫	真・女神転生　エル・セイラム [1]	西谷史	相崎直美	4-89366-154-X	LB-12		284	
199401	ログアウト冒険文庫	アプロス天空の章　巣と風の母	人魚蛟司		4-89366-155-8	LB-13		302	
199401	ソノラマ文庫	吸血鬼ハンター 8　Ｄ－薔薇姫	菊地秀行	天野喜孝	4-257-76641-7	641	き 1-33	277	
199401	ソノラマ文庫	スーパー・スターのかなわぬ夢　情報三課・ミノルとエリカ	並木敏	武半慎吾	4-257-76664-6	664	な 2- 2	267	
199401	ソノラマ文庫	怒りの男ダコタ	斉藤英一朗	美樹本晴彦	4-257-76665-4	665	さ 1-15	246	
199401	スーパーファンタジー文庫	白き恋の帝 <I>　炎雷のレジェンド 3	青木弓高	桃栗みかん	4-08-613127-7		あ4-5	252	
199401	スーパーファンタジー文庫	愛―AI―　[Side X]	花衣沙久羅	有那寿実	4-08-613128-5		か2-3	269	
199401	スーパーファンタジー文庫	一寸法師の悪夢　新釈御伽草紙	藤川桂介	内田一奈	4-08-613129-3		ふ1-6	234	
199401	スーパークエスト文庫	空飛ぶ！竜峰学園 VOL.4　諸君、反撃だ	和智正喜	玉木美孝	4-09-440114-8		わ1-4	193	
199401	スーパークエスト文庫	GS美神極楽大作戦!! VOL.2　水迷宮の少女!! [後編]	松井亜弥　原作：椎名高志	椎名高志	4-09-440152-0		し2-2	194	
199401	コバルト文庫	蠍座の恋愛遊戯	日向章一郎	みずき健	4-08-611807-6		ひ2-35	245	
199401	コバルト文庫	炎の蜃気楼 (12)　わだつみの楊貴妃 (後編)	桑原水菜	東城和美	4-08-611808-4		く5-15	286	
199401	コバルト文庫	グラスハート	若木未生	橋本みつる	4-08-611809-2		わ1-15	283	
199401	コバルト文庫	星子＆宙太ふたり旅　I LOVE YOUは［ハート］色	山浦弘靖	浦川佳弥	4-08-611810-6		や1-52	261	
199401	コバルト文庫	カウス＝ルー大陸史・空の牙　忘我の焔	響野夏菜	石堂まゆ	4-08-611811-4		ひ5-7	250	
199401	コバルト文庫	サキト・シリーズ (1)　青い黄金	榎木洋子	辻本めぐり	4-08-611812-2		え1-10	231	
199401	コバルト文庫	レィティアの涙	高遠砂夜	赤坂RAM	4-08-611813-0		た13-1	236	[第20回コバルト・ノベル大賞＜佳作＞]
199401	コバルト文庫	新　花織高校恋愛サスペンス　めぐり逢いのデュオ	藤本ひとみ	さいとうちほ	4-08-611815-7		ふ1-59	198	
199401	コバルト文庫	東城和美　POSTCARD COLLECTION	東城和美	東城和美	4-08-611816-5		と2-0	44	
199401	コバルト文庫ピンキー	ときめきトゥナイト 3	田中雅美　原作：池野恋		4-08-611814-9		タ2-5	235	
199401	X文庫ホワイトハート	炎の魔法陣　銀の共鳴 (3)	岡野麻里安	碧也ぴんく	4-06-255153-5		おB-09	278	
199401	X文庫ホワイトハート	天使の燭台神の闇　夢の岸辺	妹尾ゆふ子	わかつきめぐみ	4-06-255154-3		せA-02	225	
199401	X文庫ホワイトハート	紫の大陸ザ－ン (下)　女戦士エフェラ＆ジリオラ	ひかわ玲子	米田仁士	4-06-255155-1		ひB-05	263	
199401	X文庫ティーンズハート	20才　ハッピーエンドへようこそ!!	小林深雪	牧村久実	4-06-199231-7		こ2-26	226	旧整理番号：X154-26
199401	X文庫ティーンズハート	あのひとの彼女は…	若林真紀	栗原まもる	4-06-199233-3		X108-33	206	
199401	X文庫ティーンズハート	《節制》こそが身を守る　運命のタロット（6）	皆川ゆか	乱魔猫吉	4-06-199235-X		み1-6	281	旧整理番号：X78-26
199401	X文庫ティーンズハート	満月は恋の魔法	芹沢薫	石松照代	4-06-199236-8		X180-1	220	
199401	X文庫ティーンズハート	羽を広げて	花井愛子	三浦実子	4-06-199238-4		X67-43	224	
199401	レモン文庫	お嬢さまと無礼者	森奈津子	飯坂友佳子	4-05-400158-0	94	も-15	210	
199401	パレット文庫	ラストシーン 8	倉橋燿子	おおや和美	4-09-420368-0		く2-8	216	
199401	パレット文庫	何でもないことだったのに	若林真紀	あいかわももこ	4-09-420383-4		わ1-3	187	
199402	電撃文庫	ソーサラー狩り　爆れつハンター (2)　魔法大工	あかほりさとる	臣士れい	4-07-300558-8	0018	あ-1-2	225	
199402	電撃文庫	瑠璃丸伝　当世しのび草紙 (3)	松枝蔵人	池田恵	4-07-300831-5	0015	ま-1-3	284	
199402	電撃文庫	光の騎士伝説 (2)　青銅の魔剣	鳥海永行	西村博之	4-07-300848-X	0016	と-1-2	267	
199402	電撃文庫	ヴァルツァーの紋章 <上>	新木伸	佐嶋真実	4-07-300860-9	0017	あ-2-1	253	
199402	富士見ファンタジア文庫	百星聖戦紀 (2)　ローゼンの天使	ひかわ玲子	うたたねひろゆき	4-8291-2531-4	231	12-7	262	
199402	富士見ファンタジア文庫	道士リジィオ (2)　夢みる佳人	冴木忍	鶴田謙二	4-8291-2545-4	245	32-12	253	
199402	富士見ファンタジア文庫	蓬莱学園の魔獣！ (下)	新城十馬	中村博文	4-8291-2546-2	246	33-5	268	
199402	富士見ファンタジア文庫	まほろばの門	桑原忍	姫川明	4-8291-2547-0	247	53-1	227	
199402	富士見ファンタジア文庫	ザンヤルマの剣士　ノーブルグレイの幻影	麻生俊平	弘司	4-8291-2548-9	248	31-3	357	
199402	富士見ファンタジア文庫	魔法の勇者ステラーミミィ　活躍編	庄司卓	赤井孝美	4-8291-2549-7	249	35-9	230	
199402	角川スニーカー文庫	キャシャーン　(下) 白い開放者	柿沼秀樹	梅津泰臣	4-04-411013-1	9276	10-13	215	
199402	角川スニーカー文庫	妖世紀水滸伝 第3部 (1)　魔王降誕	吉岡平	やぎさわ梨穂	4-04-411611-3	9199	16-11	220	
199402	角川スニーカー文庫	ネオ・マイス　3 風の閃影	上杉光	神村幸子	4-04-414803-1	9261	48-3	292	
199402	角川スニーカー文庫	絶対無敵ライジンオー　僕たち地球防衛組 (下)	園田英樹	武内啓	4-04-470115-6	9206	701-15	231	
199402	ログアウト冒険文庫	ゴーストハンターシリーズ 2　パラケルススの魔剣 [上]	山本弘　原案：安田均	弘司	4-89366-156-6	LB-15		221	
199402	ログアウト冒険文庫	真ウィザードリィRPGノベル　風雲のズダイ・ツァ [2]　ズダイ・ツァ逃避行	高井信	末弥純	4-89366-157-4	LB-16		237	
199402	ログアウト冒険文庫	小説 悪魔城ドラキュラ　悪魔の血血の悪夢 [1]	手塚一郎	高橋政輝	4-89366-158-2	LB-17		223	
199402	ログアウト冒険文庫	真・女神転生RPG世紀末サバイバル・ガイド	健部伸明		4-89366-159-0	LB-18		457	
199402	ソノラマ文庫	アストラノーズ侵入！　二重人格戦士パラサイコマン (1)	岬兄悟	米田仁士	4-257-76667-0	667	み 1-11	279	
199402	ソノラマ文庫	我が名はシヴァ　破壊王子 1	渡邉由自	木野聖子	4-257-76668-9	668	わ 1-25	252	
199402	スーパーファンタジー文庫	ネオ・エンジェルズ 2　超人戦鬼	丘野ゆうじ	四位広猫	4-08-613130-7		お1-12	296	
199402	スーパーファンタジー文庫	狼たちの黄昏	藤原京	鈴木雅久	4-08-613131-5		ふ4-2	234	
199402	スーパークエスト文庫	バトルファイターズ餓狼伝説 VOL.1	山田隆司	大張正巳、ことぶきつかさ	4-09-440161-X		や1-1	195	
199402	スーパークエスト文庫	魔法千一夜 VOL.1　ミレニアム2051	後藤信二		4-09-440281-0		こ2-1	195	
199402	コバルト文庫	古代転生ファンタジー　銀の海 金の大地 7	氷室冴子	飯田晴子	4-08-611817-3		ひ1-40	239	
199402	コバルト文庫	青幻王のサーガ　ラセット城の秘密	小山真弓	後藤星	4-08-611818-1		こ3-14	229	
199402	コバルト文庫	ひとりでお帰り	谷山浩子	眞部ルミ	4-08-611819-X		た4-5	193	
199402	コバルト文庫	不思議の森の物語 3	めるへんめーかー		4-08-611820-3		め1-4	199	
199402	コバルト文庫	冬の花束　ジュリスタール伝説	島田理聡	久野蒼	4-08-611821-1		し7-3	220	
199402	コバルト文庫	禁断のウィスパー	さいきなおこ	さいきなおこ	4-08-611824-6		さ6-2	221	
199402	コバルト文庫ピンキー	学園おさわがせ隊　アブない恋を止めろ!!	カトリーヌあやこ、落合ゆかり	カトリーヌあやこ	4-08-611822-X		カ1-3	205	
199402	コバルト文庫ピンキー	天使なんかじゃない 3	下川香苗　原作：矢沢あい		4-08-611823-8		シ1-4	198	
199402	X文庫ホワイトハート	彼女のつばさ 2	惣領隆	わたせせいぞう	4-06-255157-8		そA-02	246	
199402	X文庫ホワイトハート	萌芽の奥津城　時空界の聖戦士・現代編　黒い写本 (5)	流星香	大橋薫	4-06-255158-6		なB-11	264	
199402	X文庫ホワイトハート	慈悲深き黄泉の封土　霊感探偵倶楽部	新田一実	笠井あゆみ	4-06-255159-4		にA-06	250	
199402	X文庫ティーンズハート	雪のバレンタインデー幽霊事件	風見潤	かやまゆみ	4-06-199239-2		か2-21	216	旧整理番号：X101-21
199402	X文庫ティーンズハート	好きな人を忘れる方法	小泉まりえ	小椋真空	4-06-199240-6		こ1-13	204	旧整理番号：X137-24
199402	X文庫ティーンズハート	きみはひとりじゃない	青山えりか	長嶋めぐみ	4-06-199241-4		あ2-10	263	旧整理番号：X114-26
199402	X文庫ティーンズハート	呪われた教室　ESP戦記・イオ	秋野ひとみ	美濃みずほ	4-06-199242-2		X99-46	280	
199402	X文庫ティーンズハート	純愛1994	花井愛子	さとう智子	4-06-199243-0		X67-44	245	
199402	X文庫ティーンズハート	すばる 10　夢への旅立ち	ゆうきみすず	中村みき	4-06-199244-9		X104-29	213	
199402	X文庫ティーンズハート	天使にキスして	石井ゆうみ	岩崎まり子	4-06-199245-7		い2-2	216	旧整理番号：X162-12
199402	X文庫ティーンズハート	おまえがほっとけねえんだよ	沢嶋桂子	霧坂奈由	4-06-199246-5		X177-2	215	
199402	パレット文庫	いきなりBOY! 3	新倉智子	香川祐美	4-09-420214-5		に2-4	201	
199402	パレット文庫	ダウンタウン・エンジェル 12	喜多嶋隆	北川みゆき	4-09-420452-0		き1-12	204	
199402	キャンバス文庫	有尾戦士イヴリン (3)　影怪人七変化	岬兄悟	克・亜樹	4-09-430043-0		み1-3	268	
199402	キャンバス文庫	獅子、虎に逢う　プレスタージョン戦記 (2)	皆川ゆか	むらかわみちお	4-09-430102-X		み2-2	250	
199402	キャンバス文庫	黒のヴィナ　バベル 1	日野鏡子	やぎさわ梨穂	4-09-430151-8		ひ2-1	249	
199403	富士見ファンタジア文庫	君が夢、河を上りて (下)	小林めぐみ	神魚	4-8291-2550-0	250	30-7	286	
199403	富士見ファンタジア文庫	機械じかけの神々 (下)	五代ゆう	ゆうくりっど	4-8291-2551-9	251	43-3	287	
199403	富士見ファンタジア文庫	ソード・ワールド・ノベル　混沌の夜明け III	清松みゆき	狭霧光明	4-8291-2553-5	253	21-19	241	
199403	富士見ファンタジア文庫	アルドナの翼 (1)　荒ぶる神の宮	横手美智子	いのまたむつみ	4-8291-2554-3	254	54-1	249	
199403	富士見ファンタジア文庫	ソード・ワールド短編集　戦乙女の槍　SW短編コンテスト優秀作選	内藤渉、水土暁、笠原優介、瀧沢信、光理せらふ、奴賀照康　監修：安田均	米田仁士	4-8291-2555-1	255	21-20	345	
199403	富士見ファンタジア文庫	雷の娘シェクティ 6　皇帝の亡霊	嵩峰龍二	末弥純	4-8291-2557-8	257	13-6	318	
199403	角川スニーカー文庫	魔獣戦記ネオ・ヴァルガー　(1) 発動	秋津透	平野俊弘	4-04-410516-2	9302	5-2	208	
199403	角川スニーカー文庫	カラワンギ・サーガラ　(2) 虜囚の惑星	津守時生	小林智美	4-04-411707-1	9301	17-7	209	
199403	角川スニーカー文庫	卒業 II　春・絶対ブルー	塚本裕美子	こばやしひよこ	4-04-412108-7	9307	21-8	220	
199403	角川スニーカー文庫	三剣物語外伝 マーシリアのぬいぐるみ戦争	ひかわ玲子	出渕裕	4-04-412205-9	9296	22-5	248	
199403	角川スニーカー文庫	NG騎士ラムネ&40EX 外伝3　レスカの愛の物語	あかほりさとる	菅沼栄治	4-04-412708-5	9299	27-6	226	
199403	角川スニーカー文庫	隻腕の神の島　壊落の章	前田珠子	麻々原絵里依	4-04-413005-1	9297	30-5	221	
199403	角川スニーカー文庫	空みて歩こう 1	冴木忍	伊藤真美	4-04-413806-0	9298	38-6	222	
199403	角川スニーカー文庫	小娘オーバードライブ	笹本祐一	むっちりむうにい	4-04-415001-X	9127	50-1	239	
199403	角川スニーカー文庫	ルナル・サーガ　4 緑の迷路	友野詳	西村博之	4-04-460809-1	9303	608-14	314	
199403	角川スニーカー・G文庫	ガープスがよくわかる本	佐脇洋平、グループSNE　監修：安田均	鈴木猛	4-04-461403-2	9304	880-3	293	
199403	角川スニーカー・G文庫	天外魔境　風雲カブキ伝リプレイ	下田淳、REDカンパニー　監修：あだちひろし	辻野寅次郎	4-04-480701-9	9306	807-1	355	
199403	ログアウト冒険文庫	ウィザードリィ外伝 II　砂の王　1	古川日出男	小島文美	4-89366-161-2	LB-19		361	
199403	ログアウト冒険文庫	ガデュリン辺境編　覇王の拳	羅門祐人	米田仁士	4-89366-162-0	LB-20		301	
199403	ログアウト冒険文庫	架空幻想都市 上	斎藤肇、妹尾ゆふ子、岬兄悟、小野不由美、神代創、太田忠司、菅浩江、矢崎麗夜、久美沙織　編：めるへんめーかー	めるへんめーかー	4-89366-163-9	LB-21		235	
199403	ログアウト冒険文庫	イースTRPGリプレイ　真・の～てんき伝説	関根博寿		4-89366-164-7	LB-22		296	
199403	ソノラマ文庫	水の星戦記 2　ビーチカマー・キッズ	安芸一穂	加藤茂	4-257-76663-8	663	あ 2-18	258	
199403	ソノラマ文庫	人丸調伏令　―風恋遷化―	加門七海	鶴田洋久	4-257-76666-2	666	か 5- 4	255	
199403	ソノラマ文庫	とってもヴァンパイア	吉岡平	大橋薫	4-257-76669-7	669	よ 2- 6	223	
199403	ソノラマ文庫	キマイラ・吼 (13)　キマイラ梵天変	夢枕獏	天野喜孝	4-257-76670-0	670	ゆ 1-14	248	
199403	スーパーファンタジー文庫	砂上の旋律　イズミ幻戦記外伝	若木未生	岡崎武士	4-08-613132-3		わ1-4	202	
199403	スーパーファンタジー文庫	愛―AI―　[Side Y]	花衣沙久羅	有那寿実	4-08-613133-1		か2-4	240	
199403	スーパーファンタジー文庫	闇に歌えば 6　死人還り	瀬川貴次	藤川守	4-08-613134-X		せ1-7	223	
199403	スーパークエスト文庫	超時空世紀オーガス02 VOL.1	山口宏、木川明彦	美樹本晴彦	4-09-440193-8		や2-1	195	
199403	スーパークエスト文庫	人魚の森	金春智子　原作：高橋留美子	高橋留美子	4-09-440241-1		た1-1	195	
199403	スーパークエスト文庫	キューティーハニー VOL.1	団龍彦　原作：永井豪	永井豪	4-09-440291-8		な1-1	195	
199403	C★NOVELS ファンタジア	白亜宮の陰影　デルフィニア戦記 3	茅田砂胡	沖麻実也	4-12-500276-2		か1-3	229	
199403	C★NOVELS ファンタジア	夢幻界戦記　3 愛の歌	大野木寛		4-12-500277-0		お1-3	230	
199403	C★NOVELS ファンタジア	キスは殺しの始まり ミラクル・アイ 1	六道慧		4-12-500278-9		り1-1	220	
199403	コバルト文庫	『炎の蜃気楼』紀行　トラベル・エッセイコレクション	桑原水菜	写真：黒崎彰	4-08-611825-4		く5-16	200	
199403	コバルト文庫	竜の血族　魚系図 2	三浦真奈美	定広美香	4-08-611826-2		み3-11	227	
199403	コバルト文庫	ヴィシュバ・ノール変異譚　黒霧海域の章	水杜明珠	わかつきめぐみ	4-08-611827-0		み8-5	197	
199403	コバルト文庫	ダークサイドハンター　宵闇の葬歌	立原とうや	水城準	4-08-611828-9		た12-7	250	
199403	コバルト文庫	夢の宮　～竜のみた夢～	今野緒雪	かわみなみ	4-08-611829-7		こ7-1	248	[第21回コバルト・ノベル大賞＜入選＞、＜読者大賞＞]
199403	コバルト文庫	月影のソムル	綾乃なつき	秋篠たつき	4-08-611833-5		あ9-1	244	[第22回コバルト・ノベル大賞＜入選＞]
199403	コバルト文庫ピンキー	迷宮のロビンソン・クルーソー	日向章一郎	花田祐実	4-08-611830-0		ヒ1-1	235	
199403	コバルト文庫ピンキー	赤ずきんチャチャ　1	山田隆司　原作：彩花みん		4-08-611831-9		ヤ2-5	245	
199403	コバルト文庫ピンキー	花より男子 1	竹内志麻子　原作：神尾葉子		4-08-611832-7		タ3-1	206	
199403	X文庫ホワイトハート	悪夢の棲む家 (上)　ゴースト・ハント	小野不由美	小林瑞代	4-06-255156-X		おC-05	241	
199403	X文庫ホワイトハート	秘宝の守護者　破界伝 1	高瀬美恵	麻々原絵里依	4-06-255160-8		たA-13	228	
199403	X文庫ホワイトハート	少年宮殿　ネフィリム 3	日野鏡子	伊藤結花理	4-06-255161-6		ひA-10	234	
199403	X文庫ティーンズハート	アナトゥール星伝 4　青の月光王	折原みと	折原みと	4-06-199247-3		お1-17	247	旧整理番号：X90-17
199403	X文庫ティーンズハート	わたしに魔法が使えたら	小林深雪	牧村久実	4-06-199248-1		こ2-27	227	旧整理番号：X154-27
199403	X文庫ティーンズハート	キスだけじゃイヤ VII　ナイショで抱きしめて	林葉直子	くりた陸	4-06-199249-X		は2-9	232	旧整理番号：X77-25
199403	X文庫ティーンズハート	葡萄畑でつかまえて	秋野ひとみ	赤羽みちえ	4-06-199250-3		X99-47	241	
199403	X文庫ティーンズハート	激白1994	花井愛子	さとう智子	4-06-199252-X		X67-45	235	
199403	X文庫ティーンズハート	放課後まで待てない	若林真紀	栗原まもる	4-06-199253-8		わ1-2	204	旧整理番号：X108-34
199403	X文庫ティーンズハート	夢を追いかけて　Start 3	津月ひかる	東野花火	4-06-199254-6		X174-6	230	
199403	X文庫ティーンズハート	好きにならずにいられない	芹沢薫	石松照代	4-06-199255-4		X180-2	244	
199403	X文庫ティーンズハート	告白されたい	西条せつな	日下部拓海	4-06-199258-9		X171-11	204	
199403	レモン文庫	あいつなんて大キライ！	日坂亜紀	あさくらみゆき	4-05-400159-9	95	ひ-1	204	
199403	パレット文庫	陽だまりに天使　ウルトラCボーイズ (2)	武内昌美	武内昌美	4-09-420147-5		た2-7	201	
199403	パレット文庫	続 怪盗Jを探せ！	飯坂友佳子	飯坂友佳子	4-09-420224-2		い1-4	179	
199403	パレット文庫	ラストシーン 9	倉橋燿子	おおや和美	4-09-420369-9		く2-9	218	
199403	パレット文庫	ぼくと桜のアブナイ関係 3	小高宏子	高橋留美子	4-09-420413-X		お1-3	199	
199403	MIT文庫	映画はパラダイス	折原みと	折原みと	4-591-04347-9		M10-7	137	
199403	キャンバス文庫	大いなる覇王の夢　竜王譚 5	新田一実	新井理恵	4-09-430015-5		に1-5	249	
199403	キャンバス文庫	沈黙の絆　魔星鬼神伝 3	早瀬みずち	渡瀬悠字	4-09-430073-2		は1-3	252	
199403	キャンバス文庫	宿命の二連星　セリンディア物語 1	嶋田純子	夏賀久美子	4-09-430161-5		し2-1	255	
199404	電撃文庫	血まみれ学園とショートケーキ・プリンセス	真行寺のぞみ	松原あきら	4-07-300481-6	0020	し-1-1	229	
199404	電撃文庫	竜剣物語　第1巻 ペンハリゴンの騎士	D・J・ハインリヒ　訳：安田均、笠井道子	安彦良和	4-07-301003-4	0019	は-1-1	263	
199404	電撃文庫	サーク III	幸田佳子	結城信輝、百鬼丸	4-07-301173-1	0021	こ-1-2	251	
199404	富士見ファンタジア文庫	機動警察パトレイバー　TOKYO WAR〈前編〉	押井守	末弥純	4-8291-2552-7	252	27-6	176	
199404	富士見ファンタジア文庫	メルヴィ＆カシム (3)　いかなる星の下に	冴木忍	竹井正樹	4-8291-2556-X	256	32-13	253	
199404	富士見ファンタジア文庫	風の大陸　第九部　天命の時	竹河聖	いのまたむつみ	4-8291-2558-6	258	2-13	265	
199404	富士見ファンタジア文庫	それゆけ！宇宙戦艦ヤマモト・ヨーコ (3)　桜月夜のシンデレラ	庄司卓	赤石沢貴士	4-8291-2559-4	259	35-10	310	
199404	角川スニーカー文庫	機動戦士Vガンダム　4 コンビネーション	富野由悠季	美樹本晴彦、カトキハジメ	4-04-410150-7	9316	0-22	309	旧整理番号：1-50
199404	角川スニーカー文庫	孔明魔界異聞　3 星竜火鳳	武上純希	奥田ひとし	4-04-411313-0	9325	13-13	241	
199404	角川スニーカー文庫	アルス・マグナ　4 邪教の都	千葉暁、伸童舎チームA.M.	小林智美	4-04-412904-5	9330	29-4	254	
199404	角川スニーカー文庫	見物気分の旅行人　日帰りクエスト 3	神坂一	鈴木雅久	4-04-414603-9	9300	46-3	274	
199404	角川スニーカー文庫	ネオ・マイス　4 飛鳥封	上杉光	神村幸子	4-04-414804-X	9327	48-4	283	
199404	角川スニーカー文庫	辞書の暴虐　エンサイクロペディア・オデッセイ (2)	松殿典子	佐野真砂輝、わたなべ京	4-04-415302-7	9277	53-2	223	
199404	角川スニーカー文庫	七つの海のティコ (1)	広尾明	譯小勇	4-04-415701-4	9371	57-1	231	
199404	ログアウト冒険文庫	イースII　天空にひそみし魔帝	大場惑	池上明子	4-89366-165-5	LB-23		364	
199404	ログアウト冒険文庫	夢巫女・美緒	水城雄	松原香織	4-89366-1663	LB-24		255	
199404	ログアウト冒険文庫	架空幻想都市 下	深沢美潮、篠崎砂美、谷山浩子、羅門祐人、高瀬美恵、大和真也、波多野鷹、水城雄、大原まり子	めるへんめーかー	4-89366-167-1	LB-25		235	
199404	ログアウト冒険文庫	真ウィザードリィRPGリプレイ　異境への扉	佐脇洋平、拓殖めぐみ、グループSNE		4-89366-168-X	LB-26		238	
199404	ソノラマ文庫	銀河に舞う薔薇　ムーンシャインハンター	浅香晶	武半慎吾	4-257-76652-2	652	あ 4- 1	295	
199404	ソノラマ文庫	苦悩の男ダコタ	斉藤英一朗	美樹本晴彦	4-257-76672-7	672	さ 1-16	244	
199404	エニックス文庫	トルネコの大冒険 不思議のダンジョン			4-8702-5747-5	EB49		350	
199404	スーパーファンタジー文庫	スターウィザード 2	丘野ゆうじ	四位広猫	4-08-613135-8		お1-13	254	
199404	スーパーファンタジー文庫	プリンセス・ミネルバ (3)　フェミナ炎上	舞阪洸、REDカンパニー	石田走	4-08-613136-6		ま2-3	248	
199404	スーパーファンタジー文庫	赤い瞳のシェスタ (3)　黒炎の貴公子	霜島ケイ	坂井久仁江	4-08-613137-4		し1-3	288	
199404	スーパークエスト文庫	うしおととら 3　風霜に舞うひとひら	城池勝幸　原作：藤田和日郎	藤田和日郎	4-09-440063-X		ふ1-3	195	
199404	スーパークエスト文庫	仮面ライダーJ	上原正三　原作：石ノ森章太郎		4-09-440102-4		う1-1	259	
199404	スーパークエスト文庫	ファイアーエムブレム　紋章の謎 VOL.1	高屋敷英夫	おちよしひこ	4-09-440221-7		た2-1	206	
199404	スーパークエスト文庫	ブラッド・シティ	飯島健男	中津賢也	4-09-440311-6		い2-25	236	
199404	コバルト文庫	陽影の舞姫 3	前田珠子	久下じゅんこ	4-08-611834-3		ま2-23	206	
199404	コバルト文庫	星子＆宙太ふたり旅　KISS ME KISSは［スペード］色	山浦弘靖	浦川佳弥	4-08-611835-1		や1-53	253	
199404	コバルト文庫	カウス＝ルー大陸史・空の牙　今日命の螺旋	響野夏菜	石堂まゆ	4-08-611836-X		ひ5-8	220	
199404	コバルト文庫	サキト・シリーズ (2)　天使の楽譜	榎木洋子	辻本めぐり	4-08-611837-8		え1-11	207	
199404	コバルト文庫	花くれない草紙　―摩阿姫恋奇譚―	倉本由布	有川愛生	4-08-611838-6		く2-30	268	
199404	コバルト文庫	赤い閃光	服部あゆみ、布施由美子	服部あゆみ	4-08-611839-4		は2-11	223	
199404	コバルト文庫	影つづれ　羅生の刻弐	野間ゆかり	戦部遥	4-08-611844-0		の2-2	202	
199404	コバルト文庫ピンキー	ときめきトゥナイト 4	田中雅美　原作：池野恋		4-08-611840-8		タ2-6	237	
199404	コバルト文庫ピンキー	姫ちゃんのリボン 5	山田隆司　原作：水沢めぐみ		4-08-611841-6		ヤ2-6	221	
199404	コバルト文庫ピンキー	無敵のヴィーナス 3	空色水野　原作：椎名あゆみ		4-08-611842-4		ソ1-4	197	
199404	コバルト文庫ピンキー	イタズラなＫｉｓｓ 1	原田紀　原作：多田かおる		4-08-611843-2		ハ2-1	201	
199404	X文庫ホワイトハート	月の魔天楼　銀の共鳴 (4)	岡野麻里安	碧也ぴんく	4-06-255162-4		おB-10	278	
199404	X文庫ホワイトハート	茜の大陸　ムーンライト・ホーン 6	小沢淳	中川勝海	4-06-255163-2		おA-16	193	
199404	X文庫ホワイトハート	悪夢の棲む家 (下)　ゴースト・ハント	小野不由美	小林瑞代	4-06-255164-0		おC-06	257	
