発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
199202	X文庫ホワイトハート	魔術師の弟子 (上)	小沢淳	紫堂恭子	4-06-255051-2		おA-07	186	
199202	X文庫ホワイトハート	暁の竜公子　竜王の魂 (1)	岡野麻里安	尾崎芳美	4-06-255053-9		おB-01	236	
199202	X文庫ホワイトハート	風を道しるべに　完結編 1	倉橋燿子	橋本陽子	4-06-255054-7		くA-06	202	
199202	X文庫ティーンズハート	アナトゥール星伝 3　銀の星姫 (下)	折原みと	折原みと	4-06-198610-4		お1-13	247	旧整理番号：X90-13
199202	X文庫ティーンズハート	すばる 5　誰よりも輝いて	ゆうきみすず	中村みき	4-06-198615-5		X104-18	262	
199202	X文庫ティーンズハート	時のかなたで恋したい	川名香津美		4-06-198617-1		X152-2	246	
199202	X文庫ティーンズハート	生き霊少女魔子	小池きよみ		4-06-198620-1		X143-3	215	
199202	X文庫ティーンズハート	RPGリプレイ　能登半島幽霊事件	風見潤	かやまゆみ	4-06-198621-X		か2-12	192	旧整理番号：X101-12
199202	X文庫ティーンズハート	あたしのこと好きだよね？	小泉まりえ	小椋真空	4-06-198622-8		こ1-7	209	旧整理番号：X137-13
199202	X文庫ティーンズハート	恋するはずじゃなかったのに	水木マリ	河村那智	4-06-198623-6		X168-1	238	
199202	X文庫ティーンズハート	やさしさにつつまれて	鎌田絵里		4-06-198624-4		X127-16	231	
199202	X文庫ティーンズハート	僕の大好きな吸血鬼　バンパイア・シティ	秋野ひとみ	赤羽みちえ	4-06-198625-2		X99-29	246	
199202	レモン文庫	ふしぎの丘の化け猫少年	森奈津子	飯坂友佳子	4-05-105815-8	61	も-6	204	
199202	レモン文庫	悪魔でラブチェック	高木美理子	あすみきり	4-05-105816-6	62	た-1	190	
199202	レモン文庫	運は天使にまかせちゃえ！	西崎めぐみ	可愛ゆり	4-05-105817-4	63	に-13	202	
199202	レモン文庫	好き好き好きって言わせたい	愛川恵子	岩本真樹	4-05-105818-2	64	あ-2	189	
199202	パレット文庫	小説 闇のパープル・アイ (3)	中池葉　原作：篠原千絵	篠原千絵	4-09-420123-8		な1-3	205	
199202	パレット文庫	おとめ座伝説	赤羽建美	飯坂友佳子	4-09-420153-X		あ1-13	206	
199202	パレット文庫	ムーンライトホテルに恋してよ！ 1	知文圭	松原千波	4-09-420201-3		ち1-21	203	
199202	パレット文庫	風の息子	さいとうちほ	さいとうちほ	4-09-420241-2		さ2-1	195	
199202	ハヤカワ文庫ハイ！ブックス	逆バレンタインの惨劇	豊田淳子	小島文美	4-15-110008-3	8		322	
199202	ウィングス・ノヴェルス	月光界秘譚　永の楽土	麻城ゆう	道原かつみ	4-403-64006-0			245	
199203	富士見ファンタジア文庫	新撰組学園隊士始末記　にっくき土方さま (上)	海老沼三郎	橋本正枝	4-8291-2410-5	110	34-1	323	
199203	富士見ファンタジア文庫	スレイヤーズすぺしゃる (2)　リトル・プリンセス	神坂一	あらいずみるい	4-8291-2431-8	131	20-6	266	
199203	富士見ファンタジア文庫	竜の聖域	ひかわ玲子	末弥純	4-8291-2432-6	132	12-5	228	
199203	富士見ファンタジア文庫	ソード・ワールド・ノベル　ドワーフ村殺人事件	安田均、高井信	草なぎ琢仁	4-8291-2433-4	133	21-9	276	
199203	富士見ファンタジア文庫	機動警察パトレイバー (2)　シンタックス・エラー	横手美智子	高田明美、佐山善則	4-8291-2437-7	137	27-2	308	
199203	角川スニーカー文庫	デヴィル・クイーン　精霊王国 (4)	渡邉由自	垣野内成美	4-04-410214-7	8500	2-14	285	
199203	角川スニーカー文庫	魔獣戦士ルナ・ヴァルガー　(10) 突入	秋津透	つなき亜樹	4-04-410510-3	8508	5-10	235	
199203	角川スニーカー文庫	妖世紀水滸伝外伝　異聞・山陽酔虎伝	吉岡平	やぎさわ梨穂	4-04-411606-7	8517	16-6	206	
199203	角川スニーカー文庫	蒼き炎の名　千年王国ラレンティアの物語 4	小沢淳	笠井あゆみ	4-04-412605-4	8518	26-5	266	
199203	角川スニーカー文庫	アルス・マグナ　1 白き魔王	千葉暁、伸童舎チームA.M.	小林智美	4-04-412901-0	8519	29-1	289	
199203	角川スニーカー文庫	隻腕の神の島　邂逅の章	前田珠子	麻々原絵里依	4-04-413001-9	8520	30-1	280	
199203	角川スニーカー文庫	剣奴王ウォーズ (2)　異次元騎士カズマ	王領寺静	安彦良和	4-04-430210-3	8524	302-10	257	
199203	角川スニーカー文庫	イース　2 異界からの挑戦	飛火野耀	杉浦守	4-04-460205-0	8529	602-5	214	
199203	角川スニーカー文庫	コクーン・ワールド　3 夜明けに笑う冒険者	友野詳　原案：安田均	弘司	4-04-460803-2	8509	608-3	360	
199203	角川スニーカー文庫	絶対無敵ライジンオー　僕たち地球防衛組 (上)	園田英樹	武内啓	4-04-470113-X	8527	701-13	282	
199203	ソノラマ文庫	キマイラ・吼 (12)　キマイラ金剛変	夢枕獏	天野喜孝	4-257-76590-9	590	ゆ 1-13	255	
199203	ソノラマ文庫	黎血の魔少年　聖牙神話 4	葛城稜	高野道子	4-257-76591-7	591	か 3- 5	284	
199203	エニックス文庫	ドラゴンクエスト 精霊ルビス伝説　上 遥かなるイデーン	久美沙織	いのまたむつみ	4-90052-784-X	EB38		251	
199203	エニックス文庫	ドラゴンクエスト 精霊ルビス伝説　中 運命の翼ラーミア	久美沙織	いのまたむつみ	4-90052-785-8	EB39		247	
199203	エニックス文庫	ドラゴンクエスト 精霊ルビス伝説　下 魔の山オーブ	久美沙織	いのまたむつみ	4-90052-786-6	EB40		268	
199203	ネオファンタジー文庫	碧色夢幻紀行　怒れる蛇の神殿 (上)	鴉紋洋	羽柴麟	4-8033-3983-X	1150		238	
199203	ネオファンタジー文庫	海神の寵児ディロン 2	新田一実	中崎せおり	4-8033-3985-6	1152		234	
199203	ネオファンタジー文庫	未完の美獣士 1　空白のレジェンド	飯野文彦	石堂摩有	4-8033-3986-4	1153		238	
199203	スーパーファンタジー文庫	孔雀王　魔霊録	会川昇	萩野真	4-08-613048-3		あ2-1	270	
199203	スーパーファンタジー文庫	星魔バスター (5)　修羅獣変	丘野ゆうじ	四位広猫	4-08-613049-1		お1-5	318	
199203	スーパーファンタジー文庫	隠れ里乱世伝 3　第一期　聖女人軍団編	藤川桂介	美樹本晴彦	4-08-613050-5		ふ1-3	235	
199203	スーパーファンタジー文庫	総司！　魂斬りの剣	山崎晴哉	有川愛生	4-08-613051-3		や1-5	268	
199203	スーパーファンタジー文庫	まつら伊世姫 5	長谷川潤二	西館輝美	4-08-613052-1		は1-5	270	
199203	スーパーファンタジー文庫	東京キングダムの逆襲	小林弘利	笈川かおる	4-08-613053-X		こ1-2	270	
199203	スーパーファンタジー文庫	はすかの島へ	秋本涼	浜本ひろし	4-08-613054-8		あ3-1	302	
199203	コバルト文庫	古代転生ファンタジー　銀の海 金の大地	氷室冴子	飯田晴子	4-08-611615-4		ひ1-33	249	
199203	コバルト文庫	水瓶座の天才伝説	日向章一郎	みずき健	4-08-611616-2		ひ2-27	250	
199203	コバルト文庫	炎の蜃気楼 断章　最愛のあなたへ	桑原水菜	東城和美	4-08-611617-0		く5-6	252	
199203	コバルト文庫	花色・結婚式ドリーム (前編)	服部あゆみ、布施由美子	服部あゆみ	4-08-611618-9		は2-7	219	
199203	コバルト文庫	竜の血族 2　水のバビロン	三浦真奈美	定広美香	4-08-611619-7		み3-4	220	
199203	コバルト文庫	なずなの不思議な旅　花色・結婚式ドリーム	一色みんと	猫亜真理夢	4-08-611620-0		い2-6	233	
199203	コバルト文庫	あいつはダンディー・ライオン	涼元悠一	たかのちはる	4-08-611621-9		す4-1	245	[第16回コバルト・ノベル大賞＜入選＞、第10回日本ファンタジーコバルト・ノベル大賞＜優秀賞＞]
199203	コバルト文庫ピンキー	16月に会いましょう	吉野美雨	高橋直純	4-08-611622-7		ヨ1-1	259	
199203	コバルト文庫ピンキー	Oh!Boy　ハートがじりじり	宮沢ぷりん	春日るりか	4-08-611623-5		ミ1-1	201	
199203	コバルト文庫ピンキー	ツーショットでほほえんで	空色水野	小西ようこ	4-08-611624-3		ソ1-1	230	
199203	X文庫ホワイトハート	ツインムーンの封印	麻宮笙	小川京美	4-06-255056-3		あB-01	237	
199203	X文庫ホワイトハート	幽霊屋敷のコトン	井辻朱美	もとなおこ	4-06-255057-1		いA-03	201	
199203	X文庫ホワイトハート	遠い翼の記憶	菊池早苗	小和徳美	4-06-255058-X		きA-04	238	
199203	X文庫ホワイトハート	風を道しるべに　完結編 2	倉橋燿子	橋本陽子	4-06-255059-8		くA-07	207	
199203	X文庫ホワイトハート	ロマンスの花束	津原やすみ	遠野一生	4-06-255060-1		つA-01	220	
199203	X文庫ホワイトハート	平行神話　プラパ・ゼータ時空界の聖戦士・異世界編 (3)	流星香	片山愁	4-06-255061-X		なB-03	265	
199203	X文庫ティーンズハート	妖怪の国のアリス	中原涼	かやまゆみ	4-06-198603-1		X70-20	235	
199203	X文庫ティーンズハート	とびっきり！センセーション	奥井理帆	蒔田のりこ	4-06-198613-9		X166-1	269	
199203	X文庫ティーンズハート	追いかけて!!ロックスター	神崎あおい	高橋千鶴	4-06-198618-X		X79-19	203	
199203	X文庫ティーンズハート	魔宮の姫君　アマテラスの翼	宮本リリ子		4-06-198626-0		X80-8	219	
199203	X文庫ティーンズハート	初恋を忘れないで　こちらバラ組探偵局	織田加絵		4-06-198627-9		X102-21	229	
199203	X文庫ティーンズハート	好きだよ	石井ゆうみ	岩崎まり子	4-06-198628-7		X162-2	238	
199203	X文庫ティーンズハート	春待ちテーブル	花井愛子、神戸あやか、浦根絵夢	三浦実子、ほか	4-06-198630-9		X67-33	195	
199203	X文庫ティーンズハート	春の窓辺でつかまえて	秋野ひとみ	赤羽みちえ	4-06-198631-7		X99-30	245	
199203	X文庫ティーンズハート	あなたの胸がわたしの場所	若林真紀	糸井美和	4-06-198632-5		X108-22	225	
199203	X文庫ティーンズハート	好きから始まる冬物語　5人の恋のスト－リ－	青山えりか	長嶋めぐみ	4-06-198633-3		あ2-7	252	旧整理番号：X114-16
199203	X文庫ティーンズハート	好き！好き！大好き!!	小林深雪	牧村久実	4-06-198634-1		こ2-10	227	旧整理番号：X154-10
199203	パレット文庫	王子スコルピオン 4	赤羽建美	武内昌美	4-09-420004-5		あ1-4	206	
199203	パレット文庫	ふらわあ座繁盛記 5	花井愛子	楠瀬敦子	4-09-420075-4		は1-5	214	
199203	パレット文庫	明日・わたしに・殺される	赤石路代	赤石路代	4-09-420251-X		あ3-1	194	
199203	パレット文庫	小説 あのこに1000% 1	あかほりさとる　原作：北川みゆき	北川みゆき	4-09-420261-7		あ4-1	194	
199203	パレット文庫	ゆらめく恋の行き先は	唯川恵	森丘茉莉	4-09-420271-4		ゆ1-1	204	
199203	ハヤカワ文庫ハイ！ブックス	虹色のリデル	松本祐子	竹田やよい	4-15-110009-1	9		337	
199204	富士見ファンタジア文庫	新撰組学園隊士始末記　にっくき土方さま (下)	海老沼三郎	橋本正枝	4-8291-2430-X	130	34-2	344	
199204	富士見ファンタジア文庫	風の大陸　第六部　双影の宮殿	竹河聖	いのまたむつみ	4-8291-2435-0	135	2-8	276	
199204	富士見ファンタジア文庫	霊樹界 1　トナルの森	岬兄悟	佐竹美保	4-8291-2436-9	136	22-3	261	
199204	角川スニーカー文庫	ガイア・ギア 5	富野由悠季	大貫健一、伊東守	4-04-410127-2	8546	1-27	304	
199204	角川スニーカー文庫	デトネイター・オーガン　(3) 決戦編	柿沼秀樹	菊池通隆	4-04-411008-5	8526	10-8	231	
199204	角川スニーカー文庫	静 幻夢義経記	武上純希	いのまたむつみ	4-04-411309-2	8523	13-9	216	
199204	角川スニーカー文庫	異界の四竜士 4　胡蝶の夢	六道慧	若菜等+Ki	4-04-412304-7	8530	23-4	214	
199204	角川スニーカー文庫	ゴクドーくん漫遊記 2	中村うさぎ	桐嶋たける	4-04-412502-3	8545	25-2	302	原題：極道くん漫遊記 II
199204	角川スニーカー文庫	覇者の王国　千年王国ラレンティアの物語 5	小沢淳	笠井あゆみ	4-04-412606-2	8544	26-6	254	
199204	角川スニーカー文庫	NG騎士ラムネ&40 外伝　ダ・サイダー伝説	あかほりさとる	菅沼栄治	4-04-412702-6	8538	27-4	252	
199204	角川スニーカー文庫	機動戦士ガンダム0083 (上)	山口宏	川元利浩	4-04-413101-5	8562	0-25	265	旧整理番号：31-1
199204	ソノラマ文庫	月神への爆走　エクソダス・ライナー丈　上	狩野健太郎	横山宏	4-257-76593-3	593	か 4- 1	244	
199204	ソノラマ文庫	月神への爆走　エクソダス・ライナー丈　下	狩野健太郎	横山宏	4-257-76594-1	594	か 4- 2	255	
199204	ソノラマ文庫	クルーズチェイサー・ブラスティー 2	堀口滋	鈴木雅久	4-257-76595-X	595	ほ 2- 3	287	
199204	ネオファンタジー文庫	魔韻の書 4　雷竜の爪	竹内夏生	浜田大地	4-8033-3984-8	1151		232	
199204	ネオファンタジー文庫	変化草子 3　金目の章	伊吹巡	篠原正美	4-8033-4012-9	1159		236	
199204	ネオファンタジー文庫	機甲警察メタルジャック (下)	川崎ヒロユキ	内田順久	4-8033-4013-7	1160		219	
199204	ネオファンタジー文庫	超魔神伝説 2　復活の魔神たち	荒川稔久	鵜飼美樹、岡本英郎	4-8033-4014-5	1162		232	
199204	スーパーファンタジー文庫	イズミ幻戦記 3　竜淵煉獄編	若木未生	岡崎武士	4-08-613055-6		わ1-3	269	
199204	スーパーファンタジー文庫	堕天戦士 4	団龍彦	大貫健一	4-08-613056-4		た1-4	233	
199204	スーパーファンタジー文庫	星の名はジパング	荻原一陽	猿橋和宏	4-08-613057-2		お2-5	232	
199204	スーパーファンタジー文庫	妖人舞曲　魔神形　ANN & JEEN	友野詳	亜麻木硅	4-08-613058-0		と1-2	334	
199204	ソノラマノベルス	緋の墓標 5　黄金鷲の残照	田中文雄	若菜等	4-257-01039-8			254	
199204	ソノラマノベルス	吸血山脈	友成純一		4-257-01040-1			246	
199204	コバルト文庫	ＫＺ少年少女ゼミナール　友愛クエスト	藤本ひとみ	いのまたむつみ	4-08-611625-1		ふ1-51	281	
199204	コバルト文庫	トラブル・コンビネーション (上)	前田珠子	仁さとる	4-08-611626-X		ま2-16	246	
199204	コバルト文庫	魔女っ子天使	山浦弘靖	阿部久子	4-08-611627-8		や1-42	236	
199204	コバルト文庫	雪の系譜　―竹御所・鞠子―	倉本由布	湯口聖子	4-08-611628-6		く2-22	266	
199204	コバルト文庫	ケイゾウ・アサキのデーモン・バスターズ　愛のリングは涙の雫	小山真弓	後藤星	4-08-611629-4		こ3-7	237	
199204	コバルト文庫	バイオトレック・ファンタジー　月は無邪気な夜の女王	島田理聡	西炯子	4-08-611630-8		し7-1	206	[第17回コバルト・ノベル大賞＜佳作＞]
199204	コバルト文庫	星から来た船 (上)	新井素子	竹宮恵子、長尾治	4-08-611634-0		あ2-11	221	
199204	コバルト文庫ピンキー	ロマンティックがとまらない	高野葉子	高野葉子	4-08-611631-6		タ1-1	235	
199204	コバルト文庫ピンキー	いつのまにかCOCOROプリズム	落合ゆかり	湖東美朋	4-08-611632-4		オ1-1	201	
199204	コバルト文庫ピンキー	シーサイド・ラブ・ストーリー	小椋薫	雨月衣	4-08-611633-2		オ2-1	201	
199204	X文庫ホワイトハート	魔術師の弟子 (下)	小沢淳	紫堂恭子	4-06-255052-0		おA-08	188	
199204	X文庫ホワイトハート	恋愛小説は終わらない	水島裕子	亀井洋子	4-06-255062-8		みC-01	189	
199204	X文庫ホワイトハート	白鳥河の炎　竜王の魂 (2)	岡野麻里安	尾崎芳美	4-06-255063-6		おB-02	252	
199204	X文庫ホワイトハート	ブルーノートに誘われて	河村典	朔本敬子	4-06-255064-4		かA-04	204	
199204	X文庫ホワイトハート	光と闇の遁走曲　クシアラータの覇王 5	高瀬美恵	麻々原絵里依	4-06-255065-2		たA-05	266	
199204	X文庫ホワイトハート	南を指す魚　エルンスター物語外伝	日野鏡子	碧也ぴんく	4-06-255066-0		ひA-07	204	
199204	X文庫ホワイトハート	女友達と嘘	水野麻里	中山乃梨子	4-06-255067-9		みA-06	204	
199204	X文庫ホワイトハート	風を道しるべに　完結編 3	倉橋燿子	橋本陽子	4-06-255068-7		くA-08	208	
199204	X文庫ホワイトハート	イーサの谷の封印	麻宮笙	小川京美	4-06-255069-5		あB-02	234	
199204	X文庫ティーンズハート	夢見通りに気をつけて！	五月祥子		4-06-198616-3		X128-9	210	
199204	X文庫ティーンズハート	大阪ウォーターフロント幽霊事件	風見潤	かやまゆみ	4-06-198629-5		か2-13	216	旧整理番号：X101-13
199204	X文庫ティーンズハート	リリカルタロット占い　特攻隊長は死の天使	夢乃愛子	樹山まみ	4-06-198635-X		X74-13	217	
199204	X文庫ティーンズハート	Cからはじまる物語	夏井瑶子		4-06-198636-8		X142-5	222	
199204	X文庫ティーンズハート	キスだけじゃイヤ II　あいつとアイツの巻	林葉直子	くりた陸	4-06-198637-6		は2-3	220	旧整理番号：X77-18
199204	X文庫ティーンズハート	月がとっても青い夜ヤンキーの二重唱が聞こえる	ゆうきみすず	河内実加	4-06-198639-2		X104-19	247	
199204	X文庫ティーンズハート	恋探偵危機一髪！　レディースルームにご用心 2	大島暁美		4-06-198640-6		X129-6	266	
199204	X文庫ティーンズハート	初恋物語　メモリーポエム	石野リホコ	川原由美子	4-06-198641-4		X169-1	172	
199204	X文庫ティーンズハート	王子さまがいっぱい	水木マリ	河村那智	4-06-198642-2		X168-2	221	
199204	X文庫ティーンズハート	ティー・パーティー我らこの世界を愛す (前編｜接触編)　八幡高校超常研報告	皆川ゆか	佐藤まり子	4-06-198643-0		X78-18	281	
199204	X文庫ティーンズハート	ティー・パーティー我らこの世界を愛す (中編｜邂逅編)　八幡高校超常研報告	皆川ゆか	佐藤まり子	4-06-198644-9		X78-19	285	
199204	X文庫ティーンズハート	あたしはこんなに好きなのに！	小泉まりえ	小椋真空	4-06-198645-7		こ1-8	210	旧整理番号：X137-14
199204	X文庫ティーンズハート	ラブ・ストーリー　ポストカード・ブック	小林深雪	牧村久実	4-06-198646-5		こ2-11	94	旧整理番号：X154-11
199204	X文庫ティーンズハート	夢の続きを忘れないで	しおざわ千絵	青山くみこ	4-06-198647-3		X170-1	218	
199204	X文庫ティーンズハート	泣いてなんかいらんない！	奥井理帆		4-06-198649-X		X166-2	259	
199204	X文庫ティーンズハート	恋人たちをつかまえて (上)	秋野ひとみ	赤羽みちえ	4-06-198654-6		X99-31	231	
199204	X文庫ティーンズハート	赤い糸のロマンス	青山えりか	長嶋めぐみ	4-06-198656-2		X114-17	271	
199204	レモン文庫	お嬢さまボロもうけ	森奈津子	飯坂友佳子	4-05-105819-0	65	も-7	202	
199204	パレット文庫	ダウンタウン・エンジェル 6	喜多嶋隆	北川みゆき	4-09-420016-9		き1-6	203	
199204	パレット文庫	プリンセスはごきげんななめ	武内昌美	武内昌美	4-09-420142-4		た2-2	192	
199204	パレット文庫	あたしのラブはBサイズ！	西崎めぐみ	あらいきよこ	4-09-420183-1		に1-3	202	
