発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
198203	コバルト文庫	レディース・パズル	桜井一		4-08-610479-2		099-A		
198203	コバルト文庫	1000年女王（映画編）	藤川桂介　原作：松本零士		4-08-610480-6		072-E		
198203	コバルト文庫	1000年女王 3	藤川桂介　原案：松本零士		4-08-610481-4		072-D		
198203	コバルト文庫	2年B組仙八先生 4	若桜木虔　原作：重森孝子		4-08-610482-2		049-T		
198204	ソノラマ文庫	インドラ　フルムーン伝説 <前編>	鳥海永行	高田明美	4-257-76204-7	204	35-D	254	
198204	ソノラマ文庫	暗黒球の魔神　クトゥルー・オペラ (4)	風見潤	中村銀子	4-257-76205-5	205	6-L	218	
198204	コバルト文庫	少年の欲望	富島健夫		4-08-610483-0		001-BF		
198204	コバルト文庫	愛の詩歌	編：大野雑草子、大滝貞一	大島佐和子	4-08-610484-9		101-A		
198204	コバルト文庫	ヨコジュンのSF塾　宇宙的おもしろ講座	横田順彌		4-08-610485-7		034-C		
198204	コバルト文庫	湘南ラブストーリー	水城昭彦		4-08-610486-5		102-A		
198204	コバルト文庫	ぼくは希望に向かって走る	レスリー・シュライブナー　訳：井上篤夫、中川裕		4-08-610487-3		096-B		
198204	コバルト文庫	小説!?　Drスランプの逆襲	辻真先　原作：鳥山明		4-08-610488-1		066-D		
198205	ソノラマ文庫	戦国少年隊・白昼夢	夏文彦	黒田征太郎	4-257-76206-3	206	38-F	282	
198205	ソノラマ文庫	夢の侵入者	草川隆	佐竹美保	4-257-76207-1	207	14-A	222	
198205	コバルト文庫	ミッドサマー・ウェザー　ヘッドフォン・ララバイII	窪田僚		4-08-610489-X		085-B		
198205	コバルト文庫	ガラスのスニーカー　美人案内講座	久美沙織	峯村良子	4-08-610490-3		088-C	253	
198205	コバルト文庫	クレソンサラダをめしあがれ	正本ノン	久保恵子	4-08-610491-1		063-D		
198205	コバルト文庫	チェリーなやつら	田中雅美	杉村ひろみ	4-08-610492-X		081-D		
198205	コバルト文庫	ムサシ17歳　世界へ翔ぶ	草鹿宏		4-08-610493-8		027-K		
198205	コバルト文庫	神秘の色占術	晋勝健		4-08-610494-6		103-A		
198206	ソノラマ文庫	うなぎマント作戦	加納一朗	祐天寺三郎	4-257-76208-X	208	8-S	250	
198206	ソノラマ文庫	インドラ　フルムーン伝説 <後編>	鳥海永行	高田明美	4-257-76209-8	209	35-E	252	
198206	コバルト文庫	3年B組貫八先生 1	岩間芳樹		4-08-610495-4		104-A		
198206	コバルト文庫	海のトリトン（上）	若桜木虔　原作：手塚治虫		4-08-610496-2		049-U		
198206	コバルト文庫	海のトリトン（下）	若桜木虔　原作：手塚治虫		4-08-610497-0		049-V		
198206	コバルト文庫	あなたの詩わたしの詩 III	内山登美子		4-08-610498-9		064-D		
198206	コバルト文庫	海外ロボットSF傑作選　ロボット貯金箱	編：風見潤、安田均		4-08-610499-7		067-E		
198206	コバルト文庫	青春アニメ・グラフィティ(劇場映画編)	杉山卓		4-08-610500-4		070-H		
198207	ソノラマ文庫	伝説巨神イデオン III　発動編	富野喜幸	湖川友謙	4-257-76210-1	210	と 1- 6	251	
198207	ソノラマ文庫	キマイラ・吼 (1)　幻獣少年キマイラ	夢枕獏	天野喜孝	4-257-76211-X	211	ゆ 1- 1	254	
198207	ソノラマ文庫	おちこぼれ探偵塾　偏差値殺人事件	深谷忠記	浅里道晴	4-257-76212-8	212	41-A	254	
198207	ソノラマ文庫	わが青春のアルカディア	井口佳江子　原作：松本零士		4-257-76213-6	213	87-A	222	
198207	コバルト文庫	わが青春のアルカディア (上）	尾中洋一　原作：松本零士		4-08-610501-2		105-A		
198207	コバルト文庫	六神合体ゴッドマーズ 1	藤川桂介　原案：横山光輝		4-08-610502-0		072-F		
198207	コバルト文庫	TENNISスーパースターズ	編：井上篤夫		4-08-610503-9		096-C		
198207	コバルト文庫	Dr.スランプ 映画編	雪室俊一　原作：鳥山明		4-08-610504-7		106-A	211	
198207	コバルト文庫	雑居時代 (上)	氷室冴子	星野かずみ	4-08-610505-5		052-G	249	
198207	コバルト文庫	雑居時代 (下)	氷室冴子	星野かずみ	4-08-610506-3		052-H	241	
198208	ソノラマ文庫	異形の渡来神　エスパー・コネクション (3)	清水義範	小川芳	4-257-76214-4	214	し 1-11	219	
198208	ソノラマ文庫	おれの名は殺人犯　株式学園・番外編	辻真先	畑農照雄	4-257-76215-2	215	29-P	222	
198208	コバルト文庫	吸血鬼はお年ごろ　吸血鬼株式会社	赤川次郎	長尾治	4-08-610507-1		068-D	261	
198208	コバルト文庫	3年B組貫八先生 2	岩間芳樹		4-08-610508-X		104-B		
198208	コバルト文庫	わが青春のアルカディア (下）	尾中洋一　原作：松本零士		4-08-610509-8		105-A		
198208	コバルト文庫	ルパン三世　カリオストロの城	山崎晴哉　原作：モンキー・パンチ		4-08-610510-1		107-A		
198208	コバルト文庫	12星座　愛の贈りもの	藤公之介		4-08-610511-X		060-F		
198208	コバルト文庫	私たちの体験記　愛したい愛されたい	編：小宮綾子		4-08-610512-8		093-B		
198209	ソノラマ文庫	魔界都市〈新宿〉	菊地秀行	恩田尚之	4-257-76216-0	216	き 1- 1	286	初期のイラストは佐藤道明
198209	コバルト文庫	ハイジの国から	詩・文：草鹿宏	写真：中島正晃	4-08-610513-6		108-A		
198209	コバルト文庫	どうぞお入り、外は雨	片岡義男		4-08-610514-4		050-D		
198209	コバルト文庫	Ｋ子の放課後	吹上流一郎		4-08-610515-2		053-G		
198209	コバルト文庫	天使だけが涙を流す	南英男		4-08-610516-0		043-M		
198209	コバルト文庫	青春に悔いあり　学園ユ－モア	吉野一穂		4-08-610517-9		040-D		
198209	コバルト文庫	海の若大将	田波靖男		4-08-610518-7		094-E		
198210	ソノラマ文庫	時の追跡者　タイム・パトロールJ・J (1)	風見潤	角田純男	4-257-76217-9	217	6-M	222	
198210	ソノラマ文庫	謀略のゲリラ星域	在沢伸	加藤直之	4-257-76218-7	218	2-B	254	
198210	コバルト文庫	ふしぎの森のこびとたち	名木田恵子	写真：中村都夢	4-08-610519-5		109-A		
198210	コバルト文庫	六神合体ゴッドマーズ 2	藤川桂介　原案：横山光輝		4-08-610520-9		072-G		
198210	コバルト文庫	アグネス白書　ぱーと II	氷室冴子	原田治	4-08-610521-7		052-I	233	
198210	コバルト文庫	マイ・ショートショート	編：コバルト編集部		4-08-610522-5		100-B		
198210	コバルト文庫	きみは風のように	編：山田順子		4-08-610523-3		110-A		
198210	コバルト文庫	ずっこけ青春フンセン記	大木圭		4-08-610524-1		031-G		
198211	ソノラマ文庫	ショック！　夢見る機械	加納一朗	祐天寺三郎	4-257-76219-5	219	8-T	254	
198211	ソノラマ文庫	パヴァリア戦史 (1)　亜空間潜艦を撃て	斉藤英一朗	安田忠幸	4-257-76220-9	220	16-A	254	
198211	ソノラマ文庫	戦闘メカ　ザブングル (1)	鈴木良武	湖川友謙	4-257-76221-7	221	す 1- 1	281	
198211	コバルト文庫	一番長いデート	赤川次郎	皆川幸輝	4-08-610525-X		068-E	220	
198211	コバルト文庫	体型別　ファッション・マジック	編：吉川玲子		4-08-610526-8		111-A		
198211	コバルト文庫	ファースト　スノウ　キッス	窪田僚		4-08-610527-6		085-C		
198211	コバルト文庫	プラトニック　ラブチャイルド	久美沙織	吉田紀子	4-08-610528-4		088-D	275	
198211	コバルト文庫	ぼくたちの愛の体験記　きみのハートがほしい！	編：島村敬一		4-08-610529-2		039-E		
198211	コバルト文庫	プリンセスへの鎮魂歌	ルース・M・アーサー　訳：杉崎和子		4-08-610530-6		112-A		
198212	ソノラマ文庫	暗黒の破壊王　エスパー・コネクション (4)	清水義範	小川芳	4-257-76222-5	222	20-L	218	
198212	ソノラマ文庫	キマイラ・吼 (2)　キマイラ朧変	夢枕獏	天野喜孝	4-257-76223-3	223	ゆ 1- 2	251	
198212	コバルト文庫	宇宙戦艦ヤマト完結編　(上)	若桜木虔　原案：西崎義展		4-08-610531-4		049-W		
198212	コバルト文庫	わが青春のアルカディア　無限軌道SSX 1	山浦弘靖　原作：松本零士		4-08-610532-2		105-A	233	
198212	コバルト文庫	タイムドカン 2　旗本ギャルは高校生	杉山卓		4-08-610533-0		070-I		
198212	コバルト文庫	恋のひとり旅	上条由紀		4-08-610534-9		019-K		
198212	コバルト文庫	麦ちゃんのヰタ・セクスアリス 7	立原あゆみ		4-08-610535-7		078-G	215	
198212	コバルト文庫	麦ちゃんのヰタ・セクスアリス 8	立原あゆみ		4-08-610536-5		078-H	211	
