発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
198304	集英社文庫コバルトY.A.シリーズ	H2O…涙　さよならハイスクール・ダイアリー	ソニア・レヴィタン　訳：中山伸子		4-08-610564-0		120-A	282	
198305	ソノラマ文庫	戦闘メカ　ザブングル (2)	鈴木良武	湖川友謙	4-257-76229-2	229	す 1- 2	286	
198305	ソノラマ文庫	わが青春のアルカディア　無限軌道SSX (2)	井口佳江子　原作：松本零士		4-257-76234-9	234	87-C	201	
198305	ソノラマ文庫	怒れる深海底	斉藤英一朗	安田忠幸	4-257-76235-7	235	16-B	254	
198305	ソノラマ文庫	エイリアン秘宝街	菊地秀行	天野喜孝	4-257-76236-5	236	き 1- 3	281	
198305	ソノラマ文庫	妖魔よ翔べ　ハンター＆ウイッチ (1)	清水義範	角田純男	4-257-76237-3	237	20-M	222	
198305	コバルト文庫	パラレルワールド大混線	若桜木虔		4-08-610565-9		049-Y	221	
198305	コバルト文庫	スター！スター！スター！	田中雅美	杉村ひろみ	4-08-610566-7		081-F	225	
198305	コバルト文庫	フォックスさんにウインクを	大和真也	逆井鋭二	4-08-610567-5		121-A	217	
198305	コバルト文庫	勇者に翼ありて	草鹿宏		4-08-610568-3		027-L	215	
198305	コバルト文庫	怪異ラブ・ロマン集　中国のコワーイ・ショートショート	編：武田武彦		4-08-610569-1		045-E	285	
198305	コバルト文庫	CALIFORNIA LOVE　ウェスト・コースト式愛のテクニック	S・ザップマン　編：井上篤夫		4-08-610570-5		096-D	221	
198305	コバルト文庫	オルフェウスの窓 2	草鹿宏　原作：池田理代子		4-08-610573-X		027-M	213	
198305	集英社文庫コバルトY.A.シリーズ	アンバースディ　―ママになるには早すぎる―	A・M・ステファンセン　訳：正木ノン		4-08-610571-3		063-F	235	
198305	集英社文庫コバルトY.A.シリーズ	ふたり物語	アーシュラ・K・ル・グイン　訳：杉崎和子		4-08-610572-1		112-B	184	
198306	ソノラマ文庫	危険なアイドル	草川隆	佐竹美保	4-257-76238-1	238	14-B	254	
198306	ソノラマ文庫	猫の尻尾も借りてきて	久米康之	角田純男	4-257-76239-X	239	15-A	252	
198306	コバルト文庫	シンデレラ迷宮	氷室冴子	藤田和子	4-08-610574-8		052-L	261	
198306	コバルト文庫	キラー通り7番地	正本ノン	久保恵子	4-08-610575-6		063-G	251	
198306	コバルト文庫	銀河の夢　新鋭SFオリジナル秀作集	編：星敬	米田裕	4-08-610576-4		122-A	241	
198306	コバルト文庫	人形劇 三国志 (上)	田波靖男、小川英		4-08-610577-2		094-F	241	
198306	コバルト文庫	詩集：シェルブールの雨傘　青春名作映画ポエム	藤公之介		4-08-610578-0		060-G	301	
198306	集英社文庫コバルトY.A.シリーズ	ロックンロール・ナイト	トッド・ストラッサー　訳：吉崎由紀子		4-08-610579-9		123-A	280	
198306	集英社文庫コバルトY.A.シリーズ	アウトサイダー	S・E・ヒントン　訳：中田耕治		4-08-610580-2		097-C	328	
198307	ソノラマ文庫	妖魔を撃て　ハンター＆ウイッチ (2)	清水義範	角田純男	4-257-76240-3	240	20-N	220	
198307	ソノラマ文庫	悪霊先生	加納一朗	祐天寺三郎	4-257-76241-1	241	8-U	254	
198307	ソノラマ文庫	ハムレットの内申書	深谷忠記	浅里道晴	4-257-76242-X	242	41-B	254	
198307	ソノラマ文庫	スター・ウォーズ　ジェダイの復讐			4-257-76250-0	250		223	
198307	コバルト文庫	プルメリアの伝説	中岡京平		4-08-610581-0		124-A	221	
198307	コバルト文庫	ツインハート・アベニュー　ヘッドフォン・ララバイ III	窪田僚		4-08-610582-9		085-E	246	
198307	コバルト文庫	小説 愛してナイト 1	馬嶋満　原作：多田かおる		4-08-610583-7		125-A	235	
198307	コバルト文庫	オルフェウスの窓 3	草鹿宏　原作：池田理代子		4-08-610584-5		027-N	207	
198307	コバルト文庫	銀河創世紀伝 2　シャングリアの星	藤川桂介		4-08-610585-3		072-J	227	
198307	コバルト文庫	小説 パタリロ！　映画編	田波靖男		4-08-610586-1		094-D	205	
198307	集英社文庫コバルトY.A.シリーズ	おれたちの、レクイエム　続・アウトサイダー	S・E・ヒントン　訳：中田耕治		4-08-610587-X		097-D	232	
198307	集英社文庫コバルトY.A.シリーズ	レイプの街	リチャード・ペック　訳：丘えりか		4-08-610588-8		136-A	254	
198308	ソノラマ文庫	インベーダーサマー	菊地秀行	天野喜孝	4-257-76243-8	243	き 1- 4	282	
198308	ソノラマ文庫	戦国少年隊・宝盗り	夏文彦	黒田征太郎	4-257-76244-6	244	38-G	282	
198308	コバルト文庫	あなたのからだノート	堀口文		4-08-610589-6		127-A	259	
198308	コバルト文庫	小説 エースをねらえ！ 1	山本鈴美香		4-08-610590-X		128-A	207	
198308	コバルト文庫	小説 愛してナイト 2	馬嶋満　原作：多田かおる		4-08-610591-8		125-B	235	
198308	コバルト文庫	銀河創世紀伝 3　バイオニック・ウォーズ	藤川桂介		4-08-610592-6		072-K	229	
198308	コバルト文庫	人形劇 三国志 (中)	田波靖男、小川英		4-08-610593-4		094-G	225	
198308	コバルト文庫	夢のつづきはかためを閉じて	久美沙織	白鳥瑞江	4-08-610594-2		088-F	293	
198308	コバルト文庫	短大合格　900だけの英単語	久村研・山口隆博		4-08-610597-7		131-A		
198308	集英社文庫コバルトY.A.シリーズ	1/2ペアレンツ　―私はパパとママの連絡係―	ポーラ・ダンツィガー　訳：竹本祐子		4-08-610595-0		129-A	247	
198308	集英社文庫コバルトY.A.シリーズ	イージー・コネクション	リズ・ベリー　訳：矢沢聖子		4-08-610596-9		130-A	248	
198309	ソノラマ文庫	パラミータの炎　テクセル・キオ (1)	石川英輔	福原浩	4-257-76246-2	246	6-C	254	
198309	ソノラマ文庫	パヴァリア戦史 (2)　白い流刑星	斉藤英一朗	安田忠幸	4-257-76247-0	247	16-C	250	
198309	ソノラマ文庫	キマイラ・吼 (3)　キマイラ餓狼変	夢枕獏	天野喜孝	4-257-76248-9	248	ゆ 1- 3	250	
198309	コバルト文庫	光をあびる日のために	河崎義祐		4-08-610598-5		132-A	217	
198309	コバルト文庫	小説 愛してナイト 3	馬嶋満　原作：多田かおる		4-08-610599-3		125-C	245	
198309	コバルト文庫	うるさい宇宙船	高井信	内田政二	4-08-610600-0		133-A	259	
198309	コバルト文庫	理由ある反抗　ドキュメント校内暴力	南英男		4-08-610601-9		043-O	281	
198309	コバルト文庫	嘘つきは殺人（コロシ）の始まり	若山三郎		4-08-610602-7		134-A	257	
198309	集英社文庫コバルトY.A.シリーズ	サンシャイン　限りある生命に、この愛をささげて	ノーマ・クライン　訳：杉崎和子		4-08-610603-5		112-C	261	
198309	集英社文庫コバルトY.A.シリーズ	恋のトライアングル	J・P・リーディング　訳：田中一江		4-08-610604-3		135-A	275	
198310	ソノラマ文庫	太陽の牙ダグラム (1)	星山博之	塩山紀夫	4-257-76245-4	245	88-A	254	
198310	ソノラマ文庫	奇蹟の油彩画	草川隆	角田純男	4-257-76249-7	249	14-C	218	
198310	ソノラマ文庫	風の名はアムネジア	菊地秀行	天野喜孝	4-257-76260-8	260	き 1- 5	254	
198310	コバルト文庫	夜明けのランナー	中岡京平		4-08-610605-1		124-B	235	
198310	コバルト文庫	小説 エースをねらえ！ 2	山本鈴美香		4-08-610606-X		128-B	191	
198310	コバルト文庫	眠り姫にキス！	大和真也	逆井鋭二	4-08-610607-8		121-B	253	
198310	コバルト文庫	宇宙料理店　特選：おいしそＳＦ短編集	津山紘一		4-08-610608-6		087-B	288	
198310	コバルト文庫	幻の黄金超特急 1　25時に消えた列車	山浦弘靖	松田勝巳	4-08-610609-4		105-C	269	
198310	コバルト文庫	海外SFショートショート秀作選 1	編：アイザック・アシモフ　訳：風見潤		4-08-610610-8		067-F	238	
198310	集英社文庫コバルトY.A.シリーズ	ロングウェイ・ホーム	デニス・ネメック　訳：本木菜子		4-08-610611-6		063-H	229	
198310	集英社文庫コバルトY.A.シリーズ	名探偵は19歳　スーザン・サンド　1	マリリン・エゼル　訳：井上篤夫		4-08-610612-4		096-E	238	
198311	ソノラマ文庫	エイリアン魔獣境 I	菊地秀行	天野喜孝	4-257-76261-6	261	き 1- 6	282	
198311	ソノラマ文庫	秀介ファイル No.1	辻真先	畑農照雄	4-257-76262-4	262	29-K	221	
198311	コバルト文庫	少女小説家は死なない！	氷室冴子	峯村良子	4-08-610613-2		052-M	277	
198311	コバルト文庫	S・O・S　マイ・フレンド	田中雅美	星野かずみ	4-08-610614-0		081-G	237	
198311	コバルト文庫	風物語 in 横浜	正本ノン	久保恵子	4-08-610615-9		063-I	261	
198311	コバルト文庫	ロマンチックをもう一杯　夢のつづきはかためを閉じて PART2	久美沙織	白鳥瑞江	4-08-610616-7		088-G	308	
198311	コバルト文庫	傷だらけの復讐	吹上流一郎		4-08-610617-5		053-I	281	
198311	コバルト文庫	小説 ハレンチ学園 1	永井豪		4-08-610618-3		136-A	237	
198311	集英社文庫コバルトY.A.シリーズ	ステイン・アライブ	リアノー・フライシャー　訳：中田耕治		4-08-610619-1		097-E	328	
198311	集英社文庫コバルトY.A.シリーズ	オータム・ストーリー	フレッド・M・スチュワート　訳：堀江瑠璃子		4-08-610620-5		137-A	269	
198312	ソノラマ文庫	エイリアン魔獣境 II	菊地秀行	天野喜孝	4-257-76263-2	263	き 1- 7	285	
198312	ソノラマ文庫	時の侵略者　タイム・パトロールJ・J (2)	風見潤	角田純男	4-257-76264-0	264	6-N	220	
198312	コバルト文庫	ぼくの法螺	財津和夫	大野拓家	4-08-610621-3		138-A	231	
198312	コバルト文庫	小説 エースをねらえ！ 3	山本鈴美香		4-08-610622-1		128-C	183	
198312	コバルト文庫	新・銀河創世紀伝 1　大航海	藤川桂介		4-08-610623-X		072-L	255	
198312	コバルト文庫	小説 ハレンチ学園 2	永井豪		4-08-610624-8		136-B	231	
198312	コバルト文庫	彼女とストンプ	岬兄悟		4-08-610625-6		139-A	298	
198312	コバルト文庫	愛のトワイライトゾーン	黒田みのる		4-08-610626-4		140-A	207	
198312	コバルト文庫	OH!マイ・ベイビー　動物の赤ちゃん大行進！！		写真：内山晟	4-08-610629-9		114-B	189	
198312	集英社文庫コバルトY.A.シリーズ	ラスト・クリスマス　15歳・愛と命のメモリー	マリ・ブラディ　訳：平井恵子		4-08-610627-2		141-A	187	
198312	集英社文庫コバルトY.A.シリーズ	名探偵は19歳　スーザン・サンド 2	マリリン・エゼル　訳：井上篤夫		4-08-610628-0		096-F	232	
