発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
199001	コバルト文庫	ツインハート抱きしめて	唯川恵	さえぐさじゅん	4-08-611372-4		169-S	230	
199001	コバルト文庫	初恋・アラカルト	杉本りえ	藤臣柊子	4-08-611373-2		158-T	234	
199001	コバルト文庫	天使のカノン	倉本由布	槇夢民	4-08-611374-0		187-M	226	
199001	コバルト文庫	ドリームラッシュにつれてって	山本文緒	すぎ恵美子	4-08-611375-9		211-H	238	
199001	コバルト文庫	満月のうえで踊ろう	彩河杏	小原智香	4-08-611376-7		214-F	189	
199001	コバルト文庫	後ろのローラさん	竹河聖	高野葉子	4-08-611377-5		222-A	252	
199001	X文庫ティーンズハート	追いかけて恋	林葉直子		4-06-190378-0		X77-8	212	
199001	X文庫ティーンズハート	大江戸エンジェル初恋帳	桜沢恵美	清水康代	4-06-190379-9		X86-3	195	
199001	X文庫ティーンズハート	魔ジックリングのわすれもの	岩橋久梨江		4-06-190392-6		X92-6	212	
199001	X文庫ティーンズハート	異星人ハンバーガーデート	なぶらひみ		4-06-190394-2		X109-2	206	
199001	X文庫ティーンズハート	うにゃにゃのにゃこちゃん一人旅	七瀬みしか	中里あたる	4-06-190395-0		X133-1	186	
199001	X文庫ティーンズハート	さようなら　こんにちは (6)	倉橋燿子	沖野ヨーコ	4-06-190407-8		X91-26	213	
199001	X文庫ティーンズハート	狙われた初恋　こちらバラ組探偵局	織田加絵		4-06-190408-6		X102-11	232	
199001	X文庫ティーンズハート	彼をわたしにください	若林真紀	いでまゆみ	4-06-190409-4		X108-9	201	
199001	X文庫ティーンズハート	夢の中のダンス　あたしのエイリアン	津原やすみ	新井葉月	4-06-190410-8		X118-4	227	
199001	X文庫ティーンズハート	あなたの胸にもう一度	真野とも子		4-06-190411-6		X121-5	219	
199001	X文庫ティーンズハート	ブルジョワ・チェリー	岩田麻里	渡辺直美	4-06-190412-4		X135-1	195	
199001	X文庫フレンド	恋と謎のラビリンス	藤本ひとみ	谷口亜夢	4-06-190413-2		X125-3	201	
199001	徳間文庫パステルシリーズ	バレンタイン・ウォーズ　学園情報部MARI	早坂律子	羽原久美子	4-19-658985-5		は10-2	250	
199001	徳間文庫パステルシリーズ	1/2の陽炎　武蔵野幻想共和国 1	荒井潤	ハルノ宵子	4-19-658986-3		あ12-3	254	
199001	レモン文庫	抱きしめて！サザンウインド	田中良明		4-05-104343-6	6	た-1	224	
199001	レモン文庫	あたしをモデルにスカウトしてよ	西崎めぐみ	紫垣まゆみ	4-05-104344-4	7	に-2	199	
199001	レモン文庫	超マジック・ラブ・ｄｒｅａｍｉｎ’	平山良子		4-05-104349-5	8	ひ-1	197	
199001	レモン文庫	胸さわぎ・恋ステージ	田村理江	阿部ゆたか	4-05-104351-7	9	た-1	206	
199001	レモン文庫	シナモンは愛のスクープ	青鳥楓子	三梨まみ	4-05-104353-3	10	あ-1	214	
199002	富士見ファンタジア文庫	時の光、時の影 2　闇の中のイノセント	六道慧	高田明美	4-8291-2343-5	43	10-5	257	
199002	富士見ファンタジア文庫	宇宙一の無責任男シリーズ (6)　タイラー大逆転	吉岡平	都築和彦	4-8291-2347-8	47	11-8	241	
199002	富士見ファンタジア文庫	RIO	笹本祐一		4-8291-2349-4	49	23-1	183	モデル：小川範子　カメラマン：矢嶋英幸
199002	富士見ファンタジア文庫	悪の江ノ島大決戦	とまとあき、塚本裕美子	都築和彦	4-8291-2351-6	51	14-3	236	
199002	角川スニーカー文庫	D.A.ジャンクション　4 ラブゲーム・パニック	富田祐弘	鈴木雅久	4-04-410309-7	7787	3-9	272	
199002	角川スニーカー文庫	ガルフォース　地球章 2　〈復活の樹〉	柿沼秀樹	園田健一	4-04-411003-4	7804	10-3	214	
199002	角川スニーカー文庫	ガデュリン計画　自航惑星ガデュリン 3	羅門祐人	米田仁士	4-04-411203-7	7786	12-3	276	
199002	角川スニーカー文庫	双星紀 1　ムーンライト・ビューティ	鷹見陸	平田智浩	4-04-411501-X	7772	15-1	237	
199002	角川スニーカー文庫	魔星降臨　妖世紀水滸伝 (1)	吉岡平	JET	4-04-411601-6	7785	16-1	251	
199002	角川スニーカー文庫	ヤンキー・タイフーン　不思議の国からきた少女 2	筒井広志	林かこ	4-04-431903-0	7777	319-3	302	
199002	角川スニーカー文庫	ロードス島戦記 3　火竜山の魔竜 (上)	水野良	出渕裕	4-04-460404-5	7805	604-3	262	旧整理番号：604-4
199002	ソノラマ文庫	プロメテウスの輪舞曲　サイドワインダー 4	安芸一穂	神崎将臣	4-257-76509-7	509	あ 2- 9	270	
199002	ソノラマ文庫	緋桜お銀　時間奉行捕物帖	水沢蝶児	沖一	4-257-76510-0	510	み 4- 1	287	
199002	コバルト文庫	なんて素敵にジャパネスク 5　〈陰謀編〉	氷室冴子	峯村良子	4-08-611378-3		052-AA	267	
199002	コバルト文庫	愛してマリナ大事典 2　シャルル特集	藤本ひとみ	谷口亜夢	4-08-611379-1		183-AD	191	
199002	コバルト文庫	南子探偵クラブ 9　殺人まねき猫	赤羽建美	柳田直美	4-08-611380-5		202-O	233	
199002	コバルト文庫	冬を旅するマイ・フレンド	小林弘利	さべまのあ	4-08-611381-3		162-U	263	
199002	コバルト文庫	日曜日には天使とデート	図子慧	小和徳美	4-08-611382-1		203-M	223	
199002	コバルト文庫	アレキサンドリア物語 4　ナイルの恋	山崎晴哉	姫野美智	4-08-611383-X		107-K	236	
199002	コバルト文庫	きみを取り戻したくて	夏川裕樹	雨月衣	4-08-611384-8		208-I	247	
199002	コバルト文庫	魔法使いのテパ	五代剛	遠野一生	4-08-611385-6		210-H	263	
199002	コバルト文庫	ときめきレモンドロップス 3　君の瞳にアンコール	西田俊也	小椋真空	4-08-611386-4		217-D	251	
199002	コバルト文庫	コバルト・ノベル大賞　入選作品集 5	編：コバルト編集部		4-08-611387-2		ん1-9	260	
199002	X文庫ティーンズハート	スコットランド古城殺人事件	井上ほのか	瀬口恵子	4-06-190393-4		い1-2	315	旧整理番号：X95-5
199002	X文庫ティーンズハート	新とんポリ　恋の証拠を捜しだせ！	林葉直子	みずき健	4-06-190401-9		X77-9	256	
199002	X文庫ティーンズハート	白銀のゲレンデに聖バレンタインの嘆きが聞こえる	ゆうきみすず	河内実加	4-06-190402-7		X104-7	233	
199002	X文庫ティーンズハート	春休みには殺人事件！	五月祥子	響理奈	4-06-190404-3		X128-2	221	
199002	X文庫ティーンズハート	さよならハンサム死神くん	宮田いづみ	たかなししずえ	4-06-190406-X		X134-1	183	
199002	X文庫ティーンズハート	ラブステージで抱きよせて　パニック初恋城	佐和みずえ		4-06-190415-9		X84-8	244	
199002	X文庫ティーンズハート	ティー・パーティー星の王女様 (前編)　八幡高校超常研究報告	皆川ゆか	佐藤まり子	4-06-190423-X		X78-10	250	
199002	X文庫ティーンズハート	さようなら　こんにちは (7)	倉橋燿子	沖野ヨーコ	4-06-190425-6		X91-27	219	
199002	X文庫ティーンズハート	バンパイア・シティ	秋野ひとみ		4-06-190426-4		X99-14	223	
199002	X文庫ティーンズハート	どう思ってくれてるの？	青山えりか	長嶋めぐみ	4-06-190427-2		あ2-2	242	旧整理番号：X114-5
199002	X文庫ティーンズハート	せつなくて片想い	鎌田絵里		4-06-190428-0		X127-4	216	
199002	X文庫ティーンズハート	好きになっちゃだめ！	小泉まりえ	北川みゆき	4-06-190429-9		X137-1	206	
199002	徳間文庫パステルシリーズ	虹のブレスレット	花井愛子	楠瀬敦子	4-19-659008-X		は9-6	221	
199002	徳間文庫パステルシリーズ	夕焼けにタッチ	水城雄	あいかわももこ	4-19-659009-8		み10-2	222	
199002	徳間文庫パステルシリーズ	ハート泥棒はポルシェに乗って	五島奈奈	草美あづ	4-19-659010-1		こ18-1	252	
199002	MOE文庫スイートハート	フィアンセはミステリー　BOY MEETS GIRL 1	柳原一日	もとなおこ	4-89594-621-5		や-101	336	
199002	MOE文庫スイートハート	回転木馬の恋人たち 下	名木田恵子	本くに子	4-89594-622-3		な-6	257	
199002	いちご文庫ティーンズ・メイト	恋はやっぱり・チョコレート	藤井真理子	沢村樹	4-575-21066-8		ふ02-1	190	
199002	いちご文庫ティーンズ・メイト	悲しみにさよなら	谷川千夏	堀江要戸	4-575-21067-6		た02-1	221	
199002	いちご文庫ティーンズ・メイト	12星座・伝言ダイヤル＃で恋	藤公之介	吉田久恵	4-575-21068-4		ふ01-2	222	
199003	富士見ファンタジア文庫	ハイパータイマー・ネーナ 1　あやうしDNA	岬兄悟	あろひろし	4-8291-2348-6	48	22-1	299	
199003	富士見ファンタジア文庫	電脳都市OEDO 808 (2)　華麗なる堕天使	遠藤明範	川尻善昭	4-8291-2350-8	50	16-3	333	
199003	富士見ファンタジア文庫	ペ天使たち (3)　ペ天使たちのイタズラ騒ぎ	富田祐弘	赤石沢貴士	4-8291-2352-4	52	3-3	273	
199003	富士見ファンタジア文庫	東京忍者　総集編	ぶらじま太郎	安永航一郎	4-8291-2353-2	53	24-1	330	
199003	角川スニーカー文庫	機動戦士ガンダム　閃光のハサウェイ (中)	富野由悠季	美樹本晴彦	4-04-410132-9	7844	0-15	216	旧整理番号：1-32
199003	角川スニーカー文庫	ヴァレリア・ファイル 5　脱出　スペース・ジャック	谷甲州	幡池裕行	4-04-410705-X	7770	7-5	308	
199003	角川スニーカー文庫	ラフェールの末裔　喪神の碑 (1)	津守時生	小林智美	4-04-411701-2	7817	17-1	277	
199003	角川スニーカー文庫	魔神英雄伝ワタル　虎王伝説 (1) 狼虎吼ゆる	井内秀治	芦田豊雄	4-04-411801-9	7829	18-1	218	
199003	ソノラマ文庫	クラッシャージョウ 8　悪霊都市ククル (下)	高千穂遙	安彦良和	4-257-76508-9	508	た 1-11	343	
199003	ソノラマ文庫	聖刻1092　聖都編 (4)　黒衣の練法師	千葉暁	幡池裕行	4-257-76511-9	511	ち 1- 4	244	
199003	ソノラマ文庫	アイオーン　2 邪神の福音	山下定	米田仁士	4-257-76512-7	512	や 2- 3	300	
199003	ソノラマ文庫	死闘輪廻道　霊界魔変録 (4)	清水義範	小川芳	4-257-76513-5	513	し 1-30	237	
199003	エニックス文庫	小説 天空戦記シュラト　2 魔破隘路	あかほりさとる	奥田万つ里、沢田翔	4-90052-730-0	EB17		243	
199003	コバルト文庫	新　花織高校恋愛サスペンス　君のためのプレリュード	藤本ひとみ	さいとうちほ	4-08-611388-0		183-AE	229	
199003	コバルト文庫	［スペード］ストレートは死美人の恋	山浦弘靖	服部あゆみ	4-08-611389-9		105-Z	240	
199003	コバルト文庫	放課後のアルセーヌ・ルパン	日向章一郎	みずき健	4-08-611390-2		192-O	258	
199003	コバルト文庫	ミキ＆シュン　恋の島 神の島	団龍彦	瑞原芽里	4-08-611391-0		189-P	247	
199003	コバルト文庫	カル・ランシィの女王 2　冥界の門	前田珠子	おおや和美	4-08-611392-9		209-G	211	
199003	コバルト文庫	純愛のデカダンス　―総務委員会物語―	波多野鷹	塩入真理絵	4-08-611393-7		186-R	279	
199003	コバルト文庫	ハッピーソングがきこえる　―思い出ホタル 3―	杉本りえ	石井房恵	4-08-611394-5		158-U	253	
199003	コバルト文庫	ハイスクール・オーラバスター　セイレーンの聖母	若木未生	杜真琴	4-08-611395-3		220-B	233	
199003	コバルト文庫	きみの瞳につまづいたネコ	谷山浩子	篁よしやす	4-08-611396-1		218-B	238	
199003	コバルト文庫	セイントずんずん物語　天窓のハートムーン	一色みんと	西沢みゆき	4-08-611397-X		223-A	237	
199003	X文庫ティーンズハート	悪霊がいっぱいで眠れない	小野不由美	中村幸緒	4-06-190417-5		お2-3	260	旧整理番号：X106-6
199003	X文庫ティーンズハート	ミクロの国のアリス	中原涼	かやまゆみ	4-06-190418-3		X70-11	226	
199003	X文庫ティーンズハート	自由ヶ丘高校失恋クラブ 3　和馬編	馬里邑れい	伊藤かこ	4-06-190420-5		X98-4	203	
199003	X文庫ティーンズハート	長崎異人館幽霊事件	風見潤	かやまゆみ	4-06-190421-3		か2-5	221	旧整理番号：X101-5
199003	X文庫ティーンズハート	原宿デビューします！	矢島さら	時枝ゆかり	4-06-190422-1		X136-1	183	
199003	X文庫ティーンズハート	ティー・パーティー星の王女様 (後編)　八幡高校超常研究	皆川ゆか	佐藤まり子	4-06-190424-8		X78-11	267	
199003	X文庫ティーンズハート	エンジェル・ティアーが聴こえる	折原みと	折原みと	4-06-190434-5		お1-08	269	旧整理番号：X90-8
199003	X文庫ティーンズハート	さよならは、いわないで　バンパイア・シティ	秋野ひとみ		4-06-190435-3		X99-15	225	
199003	X文庫ティーンズハート	卒業します	若林真紀		4-06-190436-1		X108-10	205	
199003	X文庫ティーンズハート	素直じゃないよね	青山えりか	長嶋めぐみ	4-06-190437-X		X114-6	227	
199003	X文庫ティーンズハート	パーフェクト・キッス　あたしのエイリアン	津原やすみ	新井葉月	4-06-190438-8		X118-5	242	
199003	X文庫ティーンズハート	心の扉　あいつに愛をこめて	あきば麦子		4-06-190439-6		X123-3	227	
199003	X文庫ティーンズハート	天使のように歌わせて	谷口恵美子	谷口恵美子	4-06-190440-X		X132-2	199	
199003	徳間文庫パステルシリーズ	君にキラキラ・メッセージ	北美波	徳田みどり	4-19-659038-1		き5-2	220	
199003	徳間文庫パステルシリーズ	午前0時のリンダ・リンダ	吉井英里	岡本一子	4-19-659039-X		よ5-1	283	
199003	徳間文庫パステルシリーズ	黒のダイアリー PART1　武蔵野幻想共和国 2	荒井潤	ハルノ宵子	4-19-659040-3		あ12-4	251	
199003	徳間文庫パステルシリーズ	MYSTIC EYE	神崎美佳	BELNE	4-19-659041-1		か17-3	254	
199003	MOE文庫スイートハート	媚薬	野原野枝実	如月七生	4-89594-623-1		の-7	232	
199003	MOE文庫スイートハート	わたしのプリンス	桜衣みお		4-89594-624-X		さ-1	307	
199003	いちご文庫ティーンズ・メイト	チェリー・ピンクの恋言葉	星野りかこ	野妻まゆみ	4-575-21069-2		ほ01-1	213	
199003	いちご文庫ティーンズ・メイト	迷いごろなジェネレーション	高山芳恒	くりきあきこ	4-575-21070-6		た03-1	222	
199003	いちご文庫ティーンズ・メイト	恋は春風にときめく	真野朋子	おがちよみ	4-575-21071-4		ま01-2	221	
199003	レモン文庫	ハート１／２	あやせ理子		4-05-104260-X	12	あ-1	214	
199003	レモン文庫	オカルトkissでツーショット	小早川杏	小早川杏	4-05-104261-8	15	こ-1	197	
199003	レモン文庫	あいつと風になりたい	麻乃ノア	竹内ゆかり	4-05-104345-2	16	あ-1	206	
199003	レモン文庫	桜の恋ごころ	尾花有理	尾花有理	4-05-104348-7	11	お-1	221	
199003	レモン文庫	あたしをフシギに原宿してよ	西崎めぐみ	紫垣まゆみ	4-05-104350-9	14	に-3	199	
199003	レモン文庫	夢色エメラルド湖伝説	池田美佐	星野すみれ	4-05-104352-5	13	い-1	213	
199004	富士見ファンタジア文庫	風の大陸　第四部　宿命の都	竹河聖	いのまたむつみ	4-8291-2355-9	55	2-4	280	
199004	富士見ファンタジア文庫	雷の娘シェクティ 2　黒銀の公子	嵩峰龍二	末弥純	4-8291-2356-7	56	13-2	302	
199004	富士見ファンタジア文庫	鉄甲巨兵SOME-LINE (2)	吉岡平	そうま竜也	4-8291-2357-5	57	11-9	249	
199004	富士見ファンタジア文庫	夢探偵・矢尾一気 (2)　ドラゴンプリンセスの招待状	園田英樹	加藤洋之＆後藤啓介	4-8291-2360-5	60	9-2	301	
199004	角川スニーカー文庫	機動戦士ガンダム　閃光のハサウェイ (下)	富野由悠季	美樹本晴彦	4-04-410133-7	7871	0-16	221	旧整理番号：1-33
199004	角川スニーカー文庫	神々の血脈　第8話 狂える人々	西谷史	小林誠	4-04-410408-5	7850	4-8	196	
199004	角川スニーカー文庫	魔獣戦士ルナ・ヴァルガー　(8) 南方	秋津透	あろひろし	4-04-410508-1	7851	5-8	275	
199004	角川スニーカー文庫	古代幻視行 姫巫女 3　火の山の地導球	武上純希	いのまたむつみ	4-04-411303-3	7834	13-3	262	
199004	角川スニーカー文庫	骸骨旗トラベル (1)　異次元騎士カズマ	王領寺静	安彦良和	4-04-430206-5	7837	302-6	258	
199004	角川スニーカー文庫	鳥が来る夏　密柑山奇譚 (2)	大和眞也	たがみよしひさ	4-04-431702-X	7693	317-2	244	
199004	角川スニーカー文庫	この恋が実らなくても	若林真紀	村田順子	4-04-432401-8	7846	324-1	197	
199004	角川スニーカー文庫	もうひとつの夏へ (上)	飛火野耀	岡崎武士	4-04-460202-6	7813	602-2	209	
199004	ソノラマ文庫	チャクラの大地　インナー・テラリスト (2)	岬兄悟	奥田万つ里	4-257-76514-3	514	み 1- 7	223	
199004	ソノラマ文庫	黒鉄の浮遊城が墜ちる時　カルとブラの大冒険 3	鴉紋洋	鳳巳乱	4-257-76515-1	515	あ 3- 3	311	
199004	ソノラマ文庫	修羅の大空	吉岡平	富本たつや	4-257-76516-X	516	よ 2- 1	218	
199004	コバルト文庫	まんが家マリナ貴族事件　愛する君のために (下)	藤本ひとみ	谷口亜夢	4-08-611398-8		183-AF	270	
199004	コバルト文庫	鏡の中のれもん (4)	久美沙織	もとなおこ	4-08-611399-6		088-AJ	209	
199004	コバルト文庫	赤い靴探偵団 8　愛の追跡	田中雅美	たかのちはる	4-08-611400-3		081-AI	213	
199004	コバルト文庫	ツインハート抱きしめて 2　あなたとミラクル・シンドローム	唯川恵	さえぐさじゅん	4-08-611401-1		169-T	218	
199004	コバルト文庫	眠り姫たちの序曲　天使のカノン 2	倉本由布	槇夢民	4-08-611402-X		187-N	223	
199004	コバルト文庫	校庭でハートのよりみち	山本文緒	河南ゆら	4-08-611403-8		211-I	242	
199004	コバルト文庫	メランコリー・ベイビー	彩河杏	よしまさこ	4-08-611404-6		214-G	253	
199004	コバルト文庫	あなただけしか愛せない	下川香苗	三谷桂子	4-08-611405-4		191-K	290	
199004	コバルト文庫	怪盗紅真っ赤 4　教室のシンデレラ	赤羽建美	柳田直美	4-08-611406-2		202-P	226	
199004	コバルト文庫	不思議の森の物語	めるへんめーかー	めるへんめーかー	4-08-611407-0		216-B	197	
199004	コバルト文庫	愛してるゥ！　コバルト・ラブ・コレクション	現代言語セミナー		4-08-611408-9		224-A	197	
199004	X文庫ティーンズハート	ヨコハマ指輪物語 4　哀しみのキマイラ	神崎あおい	高橋千鶴	4-06-190414-0		X79-11	202	
199004	X文庫ティーンズハート	2年極上ガールズ組 2　美少年の巻	金子晴美		4-06-190416-7		X96-3	212	
199004	X文庫ティーンズハート	新とんポリ　恋人捜査本部！	林葉直子	みずき健	4-06-190430-2		X77-10	256	
199004	X文庫ティーンズハート	殺人バチ・キラ－ビ－の巻　Tokyoお転写娘	今野いず美		4-06-190431-0		X116-4	229	
199004	X文庫ティーンズハート	素顔の君に	麻生ゆう	麻生ゆう	4-06-190433-7		X138-1	208	
199004	X文庫ティーンズハート	リリカルタロット占い　こっそりウィンク殺人劇場	夢乃愛子	樹山まみ	4-06-190441-8		X74-7	211	
199004	X文庫ティーンズハート	赤い靴の波止場にサタンのしのび笑いが聞こえる	ゆうきみすず	河内実加	4-06-190443-4		X104-8	204	
199004	X文庫ティーンズハート	恋の占いきらりんりんデート	七瀬みしか		4-06-190447-7		X133-2	201	
199004	X文庫ティーンズハート	さようなら　こんにちは (8)	倉橋燿子	沖野ヨーコ	4-06-190448-5		X91-28	210	
199004	X文庫ティーンズハート	ハートにキスして　こちらバラ組探偵局	織田加絵		4-06-190449-3		X102-12	230	
199004	X文庫ティーンズハート	私だけを、見つめてて	鎌田絵里		4-06-190450-7		X127-5	203	
199004	X文庫ティーンズハート	今だけの恋じゃいや！	小泉まりえ	北川みゆき	4-06-190451-5		X137-2	214	
199004	X文庫ティーンズハート	ホームズ君は恋探偵	北原なおみ		4-06-190452-3		X140-1	207	
199004	X文庫ティーンズハート	フェアリーダイアリー	桜あずさ		4-06-190453-1		X141-1	205	
199004	X文庫ティーンズハート	真夏の海辺でつかまえて	秋野ひとみ	赤羽みちえ	4-06-190459-0		X99-16	248	
199004	X文庫ティーンズハート	ラヴリーをあげるね	青山えりか	さとう智子	4-06-190461-2		X114-7	250	
199004	徳間文庫パステルシリーズ	クライシス・ウォーズ　学園情報部MARIA	早坂律子	羽原久美子	4-19-659088-8		は10-3	220	
199004	徳間文庫パステルシリーズ	あたいむきの仕事じゃない	神崎美佳		4-19-659089-6		か17-4	254	
199004	いちご文庫ティーンズ・メイト	ミア、恋のひとりごと	大里あやか	野崎ふみこ	4-575-21072-2		お02-1	220	
199004	いちご文庫ティーンズ・メイト	ラストシーンは永遠に 悲しみにさよなら PART2	谷川千夏	堀江要戸	4-575-21073-0		た02-2	220	
199004	いちご文庫ティーンズ・メイト	ロマンチック屋敷へようこそ	水城昭彦	前田登美子	4-575-21074-9		み01-2	212	
199005	富士見ファンタジア文庫	羅刹王 1　雷電の章	六道慧	高田明美	4-8291-2354-0	54	10-6	250	
199005	富士見ファンタジア文庫	ソード・ワールド・ノベル　死せる神の島 (上)	下村家惠子　原案：安田均	草なぎ琢仁	4-8291-2358-3	58	21-2	283	
199005	富士見ファンタジア文庫	閃光戦隊ジュエルスターズ　(3) 甲州屋・恐怖のバイオ計画！	秋津透	新田真子	4-8291-2361-3	61	15-3	248	
199005	角川スニーカー文庫	不毛の地の予感　聖刻の書 (5)	渡邉由自	真鍋譲治	4-04-410210-4	7899	2-10	301	
199005	角川スニーカー文庫	魔神英雄伝ワタル　虎王伝説 (2)　鬼夜叉の野望	井内秀治	芦田豊雄	4-04-411802-7	7897	18-2	218	
199005	角川スニーカー文庫	フォーチュン・クエスト 2　忘れられた村の忘れられたスープ (上)	深沢美潮	迎夏生	4-04-460602-1	7898	606-2	256	
199005	ソノラマ文庫	アシスタント魔女	加納一朗	祐天寺三郎	4-257-76517-8	517	か 1-34	252	
199005	ソノラマ文庫	黒衣の妖巫王　逆宇宙レイザース 5	朝松健	末弥純	4-257-76518-6	518	あ 1-14	255	
199005	ソノラマ文庫	自由への賛歌　ダーティ・プリンス 5	渡邉由自	加藤洋之＆後藤啓介	4-257-76519-4	519	わ 1-18	271	
199005	エニックス文庫	小説 天空戦記シュラト　3 戦鬼邂逅	あかほりさとる	奥田万つ里、沢田翔	4-90052-732-7	EB18		251	
199005	エニックス文庫	グリーン・ソルジャー	石飛卓美	北崎拓	4-90052-733-5	EB19		267	
199005	エニックス文庫	上海魔都市馬怒虎（バイカルタイガー）	桜井和生	杉山孝幸	4-90052-734-3	EB20		259	
199005	エニックス文庫	アクーラ・ミッション	大場惑	迎夏生	4-90052-735-1	EB21		283	
199005	コバルト文庫	冴子スペシャル　ガールフレンズ	氷室冴子	西村しのぶ	4-08-611409-7		052-AB	321	
199005	コバルト文庫	ユメミと銀のバラ騎士団　オンディーヌの聖衣	藤本ひとみ	しもがやぴくす、みらい戻	4-08-611410-0		183-AG	254	
199005	コバルト文庫	［クラブ］ストレートは涙の花嫁人形	山浦弘靖	服部あゆみ	4-08-611411-9		105-AA	257	
199005	コバルト文庫	双子座のための殺人講座	日向章一郎	みずき健	4-08-611412-7		192-P	254	
199005	コバルト文庫	カル・ランシィの女王 3　さしのべられた腕	前田珠子	おおや和美	4-08-611413-5		209-H	187	
199005	コバルト文庫	野原が生まれた日	小林弘利	さべまのあ	4-08-611414-3		162-V	279	
199005	コバルト文庫	アレキサンドリア物語 5　月下の抱擁	山崎晴哉	姫野美智	4-08-611415-1		107-L	237	
199005	コバルト文庫	1/2・フシギの七日間	一藤木杳子	田村みゆき	4-08-611416-X		194-I	225	
199005	コバルト文庫	想い出の果樹園	五代剛	阿部ゆたか	4-08-611417-8		210-I	233	
199005	コバルト文庫	ときめきレモンドロップス 4　修学旅行スキャンダル	西田俊也	小椋真空	4-08-611418-6		217-E	269	
199005	X文庫ティーンズハート	修とミヤの恋愛同盟　魔界ミステリ－編	芝風美子		4-06-190405-1		X130-2	252	
199005	X文庫ティーンズハート	ダウンタウンBOYにドキッ　聖・恵留藻探偵団	梶原葉月		4-06-190444-2		X120-3	226	
199005	X文庫ティーンズハート	グルーピー殺人事件	大島暁美		4-06-190445-0		X129-2	189	
199005	X文庫ティーンズハート	侍ボーイとロマンスを	樹山まみ	樹山まみ	4-06-190446-9		X139-1	226	
199005	X文庫ティーンズハート	恋のメリーゴーランドとめて！	古屋智子	円山みやこ	4-06-190457-4		X131-2	254	
199005	X文庫ティーンズハート	さようなら　こんにちは (9)	倉橋燿子	沖野ヨーコ	4-06-190458-2		X91-29	212	
199005	X文庫ティーンズハート	禁じられた恋だけど…	若林真紀	いでまゆみ	4-06-190460-4		X108-11	231	
199005	X文庫ティーンズハート	恋のペーパーチェイス　あたしのエイリアン	津原やすみ	新井葉月	4-06-190462-0		X118-6	215	
199005	X文庫ティーンズハート	暗くなるまで恋したい	真野とも子		4-06-190463-9		X121-6	221	
199005	徳間文庫パステルシリーズ	白雪姫はパートタイマー	五島奈奈	草美あづ	4-19-659090-X		こ18-2	282	
199005	徳間文庫パステルシリーズ	黒のダイアリー PART2　武蔵野幻想共和国 3	荒井潤	ハルノ宵子	4-19-659091-8		あ12-5	251	
199005	徳間文庫パステルシリーズ	ミステリーナイトは眠れない	みやもとじゅん	小山内啓子	4-19-659092-6		み9-2	254	
199005	MOE文庫スイートハート	恋したら危機！ パート3	野原野枝実	森園みるく	4-89594-625-8		の-8	222	
