発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
197707	コバルト文庫	われら青春	佐伯千秋		4-08-610117-3		002-S		
197707	コバルト文庫	きみはその日	吉田とし		4-08-610118-1		003-J		
197707	コバルト文庫	友情の花輪	清川妙		4-08-610119-X		007-H		
197707	コバルト文庫	山と高原と湖の詩集	編：新川和江		4-08-610120-3		008-C		
197707	コバルト文庫	キッスはダメよ	柳川創造		4-08-610121-1		022-B		
197707	コバルト文庫	光と影の花園	諸星澄子		4-08-610122-X		020-C		
197707	コバルト文庫	涙と微笑みと	リン・ホール		4-08-610123-8				
197708	ソノラマ文庫	変身番長サクラ　株式学園の伝説 (1)	辻真先	畑農照雄	4-257-76079-6	79	つ 1-13	251	
197708	ソノラマ文庫	殺人ゲームに挑戦　本格ミステリ傑作選	編集：山村正夫	岩井泰三	4-257-76080-X	80	51-A	284	
197708	ソノラマ文庫	きみのうしろに死神が　サスペンス・ミステリ傑作選	編集：山村正夫	小川芳	4-257-76081-8	81	51-B	252	
197708	ソノラマ文庫	呪われた顔　怪奇ミステリ傑作選	編集：山村正夫	田村元	4-257-76082-6	82	51-C		
197708	コバルト文庫	青春の海	富島健夫		4-08-610124-6		001-AB		
197708	コバルト文庫	夏の愛の旅	佐伯千秋		4-08-610125-4		002-T		
197708	コバルト文庫	野ぎくの道しるべ	三木澄子		4-08-610126-2		004-I		
197708	コバルト文庫	雨が降らねば天気はよい	佐藤愛子		4-08-610127-0		006-E		
197708	コバルト文庫	湖の誓い	中村八朗		4-08-610128-9		018-B		
197708	コバルト文庫	奇跡の詩	ジュゼッペ･スコテーゼ　訳：上条由紀		4-08-610129-7		019-B		
197708	コバルト文庫	ユーモアSF傑作選	編：豊田有恒		4-08-610130-0		023-B		
197708	コバルト文庫	聖生活	佐々木守		4-08-610131-9		025-B		
197709	ソノラマ文庫	真奈　あした真奈は	吉田とし	小沢重行	4-257-76083-4	83	55-A	220	
197709	ソノラマ文庫	のり子　のり子に聞いて	吉田とし	小沢重行	4-257-76084-2	84	55-B	220	
197709	ソノラマ文庫	七枝　七枝とムサシ	吉田とし	小沢重行	4-257-76085-0	85	55-C	252	
197709	ソノラマ文庫	恵子　じぶんの星 ルミと勉	吉田とし	小沢重行	4-257-76086-9	86	55-D	316	
197709	ソノラマ文庫	ナオ子　真昼の星座	吉田とし	小沢重行	4-257-76087-7	87	55-E	249	
197709	コバルト文庫	十七歳の路	富島健夫		4-08-610132-7		001-AC		
197709	コバルト文庫	わが愛は海わが船は白き帆船	佐伯千秋		4-08-610133-5		002-U		
197709	コバルト文庫	海が鳴るとき	吉田とし		4-08-610134-3		003-K		
197709	コバルト文庫	ヤング・ラブノート　はだかの青春	赤松光夫		4-08-610135-1		010-G	213	
197709	コバルト文庫	愛と死と反逆と　ジェームズ・ディーン物語	草鹿宏		4-08-610136-X		027-B		
197709	コバルト文庫	2095年の少年	横田順彌		4-08-610137-8		034-A	211	
197709	コバルト文庫	悲しみ時代	井上明子		4-08-610138-6		035-A		
197709	コバルト文庫	野菊の墓	伊藤左千夫		4-08-610139-4		036-A		
197710	ソノラマ文庫	真知子　おはよう真知子	吉田とし	小沢重行	4-257-76088-5	88	55-F	252	
197710	ソノラマ文庫	サルピナ　ゆれる砂漠 山のピノキオ	吉田とし	小沢重行	4-257-76089-3	89	55-G	222	
197710	ソノラマ文庫	久美　星ふたつ 風はともだち	吉田とし	小沢重行	4-257-76090-7	90	55-H	251	
197710	ソノラマ文庫	あゆ子　緑のワルツ	吉田とし	小沢重行	4-257-76091-5	91	55-I	220	
197710	ソノラマ文庫	由香　フィフティーン 風を見たわたし	吉田とし	小沢重行	4-257-76092-3	92	55-J	222	
197710	コバルト文庫	青春の序曲	佐伯千秋				002-V		
197710	コバルト文庫	史子	本荘浩子				038-A		
197710	コバルト文庫	ちぎれ雲の歌	富島健夫		4-08-610140-8		001-AD		
197710	コバルト文庫	花咲く野の恋人たち	清川妙		4-08-610142-4		007-I		
197710	コバルト文庫	涙をわすれない	藤木靖子		4-08-610143-2		011-C		
197710	コバルト文庫	きかんぼ天使	大木圭		4-08-610144-0		031-B		
197710	コバルト文庫	アキとマキの愛の交換日記 (上)	平岩弓枝		4-08-610145-9		037-A		
197710	コバルト文庫	アキとマキの愛の交換日記 (下)	平岩弓枝		4-08-610146-7		037-B		
197711	ソノラマ文庫	クラッシャージョウ 1　連帯惑星ピザンの危機	高千穂遙	安彦良和	4-257-76093-1	93	た 1- 1	252	
197711	ソノラマ文庫	ロボット大混乱	加納一朗	祐天寺三郎	4-257-76094-X	94	か 1- 9	251	
197711	コバルト文庫	悲しきワンテンポ	川上宗薫				009-H		
197711	コバルト文庫	わが心の真珠	上条由紀				019-C		
197711	コバルト文庫	青春歌集 -2-	編：山本直純				029-B		
197711	コバルト文庫	青春の空は高く	島村敬一				039-A		
197711	コバルト文庫	年上のあの人	富島健夫		4-08-610148-3		001-AE		
197711	コバルト文庫	銀色のバラを見た	佐伯千秋		4-08-610149-1		002-W		
197711	コバルト文庫	ふたりだけの森	三木澄子		4-08-610150-5		004-J		
197711	コバルト文庫	感情日記	吉野一穂		4-08-610155-6		040-A		
197712	ソノラマ文庫	影なき魔術師	梶龍雄	岩井泰三	4-257-76095-8	95	7-A	220	
197712	ソノラマ文庫	宇宙番長ムサシ　株式学園の伝説 (2)	辻真先	畑農照雄	4-257-76096-6	96	つ 1-14	250	
197712	コバルト文庫	純白の季節	富島健夫		4-08-610156-4		001-AF		
197712	コバルト文庫	さらば わが愛	佐伯千秋		4-08-610157-2		002-X		
197712	コバルト文庫	冬野の虹	清川妙		4-08-610158-0		007-J		
197712	コバルト文庫	愛してはいけない	赤松光夫		4-08-610159-9		010-H		
197712	コバルト文庫	炎の中の妖精	藤木靖子		4-08-610160-2		011-D		
197712	コバルト文庫	オパールの涙	桐村杏子		4-08-610161-0		012-C		
197712	コバルト文庫	わが生命の洋子	上条逸雄		4-08-610162-9		013-B		
197712	コバルト文庫	悲しみの橋	柳川創造		4-08-610163-7		022-C		
