発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
201601	ヒーロー文庫	ウロボロス・レコード 2	山下湊	しのとうこ	978-4-07-415110-3			392	
201601	ヒーロー文庫	打算あり善行冒険者 1	唯野浩司	kaya8	978-4-07-415126-4			392	
201601	ヒーロー文庫	竜峰の麓に僕らは住んでいます 1	寺原るるる	植田亮	978-4-07-415132-5			360	
201601	オーバーラップ文庫	聖樹の国の禁呪使い 5	篠崎芳	〆鯖コハダ	978-4-86554-085-7			347	
201601	オーバーラップ文庫	リーングラードの学び舎より 3	いえこけい	天之有	978-4-86554-089-5			343	
201601	オーバーラップ文庫	異世界迷宮の最深部を目指そう 6	割内タリサ	鵜飼沙樹	978-4-86554-090-1			308	
201601	ぽにきゃんBOOKS	マイバイブルは『異世界召喚物語』	ポモドーロ	やすも	978-4-86529-175-9			277	
201601	モンスター文庫	進化の実　～知らないうちに勝ち組人生～ 4	美紅	U35	978-4-575-75072-0			280	
201601	モンスター文庫	物理さんで無双してたらモテモテになりました 5	kt60	cccpo	978-4-575-75073-7			360	
201601	モンスター文庫	天才外科医が異世界で闇医者を始めました。 1	柊むぅ	ゆらん	978-4-575-75074-4			328	
201601	モンスター文庫	必勝ダンジョン運営方法 3	雪だるま	ファルまろ	978-4-575-75075-1			344	
201601	星海社FICTIONS	牢獄のセプテット 01	伊吹契	吟	978-4-06-139933-4			344	
201601	MFブックス	悪の組織の求人広告 4　～組織頂点編～	喜友名トト	虎龍	978-4-04-067964-8			401	
201601	MFブックス	やる気なし英雄譚 5	津田彷徨	MID	978-4-04-068044-6			356	
201601	MFブックス	フェアリーテイル・クロニクル 9　～空気読まない異世界ライフ～	埴輪星人	ricci	978-4-04-068045-3			315	
201601	MFブックス	無職転生 9　～異世界行ったら本気だす～	理不尽な孫の手	シロタカ	978-4-04-068046-0			324	
201601	MFブックス	異世界薬局 1	高山理図	keepout	978-4-04-068047-7			316	
201601	GCノベルズ	魔法書を作る人 5　学園編 IV	いくさや	mizuki	978-4-89637-550-3			323	
201601	GCノベルズ	異世界のカード蒐集家 5	茂木鈴	野崎つばた	978-4-89637-551-0			343	
201601	HJノベルス	二度目の人生を異世界で 8	まいん	かぼちゃ	978-4-7986-1154-9			278	
201601	HJノベルス	呼び出された殺戮者 3	井戸正善	lack	978-4-7986-1155-6			279	
201601	アース・スターノベル	悠久の愚者アズリーの、賢者のすゝめ 2	壱弐参	武藤此史	978-4-8030-0858-6			294	
201601	アース・スターノベル	戦国小町苦労譚　一、邂逅の刻	夾竹桃	平沢下戸	978-4-8030-0859-3			302	
201601	アース・スターノベル	異世界倉庫の管理人さん 1	黒井へいほ	jaco	978-4-8030-0860-9			334	
201601	Mノベルス	異世界チート開拓記 3	ファースト	冬空実	978-4-575-23941-6			288	
201601	オーバーラップノベルス	境界迷宮と異界の魔術師 3	小野崎えいじ	鍋島テツヒロ	978-4-86554-092-5			315	
201601	サーガフォレスト	天と地と狭間の世界イェラティアム 2	夜々里春	村上ゆいち	978-4-89199-371-9			333	
201601	カドカワBOOKS	29歳独身は異世界で自由に生きた……かった。 4	リュート	桑島黎音	978-4-04-070710-5			209	
201601	カドカワBOOKS	土魔法に栄光を！ 4	烏丸鳥丸	蔓木鋼音	978-4-04-070793-8			285	
201601	カドカワBOOKS	マヌケなFPSプレイヤーが異世界へ落ちた場合	地雷原	UGUME	978-4-04-070796-9			282	
201601	エンターブレイン	異世界転生に感謝を 2	古河正次	六七質	978-4-04-730900-5			385	
201601	エンターブレイン	この世界がゲームだと俺だけが知っている 7	ウスバー	イチゼン	978-4-04-730901-2			473	
201601	エンターブレイン	幼女戦記 5　Abyssus abyssum invocat	カルロ・ゼン	篠月しのぶ	978-4-04-730902-9			509	
201601	エンターブレイン	居酒屋まるの千夜一夜物語 PART2 上	千冬	牧	978-4-04-730962-3			371	
201601	エンターブレイン	居酒屋まるの千夜一夜物語 PART2 下	千冬	牧	978-4-04-730963-0			375	
201601	エンターブレイン	月光妖怪	月本ナシオ　原作：tachi	崎由けぇき	978-4-04-734003-9			226	
201601	アルファポリス	異世界を制御魔法で切り開け！ 3	佐竹アキノリ	天野英	978-4-434-21550-6			297	
201601	アルファポリス	地方騎士ハンスの受難 5	アマラ	べにたま	978-4-434-21551-3			274	
201601	アルファポリス	俺と蛙さんの異世界放浪記 9	くずもち	笠	978-4-434-21556-8			296	
201601	アルファポリス	転生しちゃったよ（いや、ごめん） 4	ヘッドホン侍	hyp	978-4-434-21568-1			288	
201601	アルファポリス	セブンスブレイブ 3　チート？NO！もっといいモノさ！	乃塚一翔	赤井てら	978-4-434-21577-3			297	
201601	アルファポリス	THE NEW GATE　06. 狂信者の野望	風波しのぎ	魔界の住民	978-4-434-21578-0			287	
201601	アルファポリス	俺が悪役令嬢になって汚名を返上するまで 2	南野海風	仁王薫	978-4-434-21593-3			281	
201601	アルファポリス	ワールドトークRPG! 5	しろやぎ	中村エイト	978-4-434-21610-7			288	
201601	アルファポリス	もしも剣と魔法の世界に日本の神社が出現したら 2	先山芝太郎	ノキト	978-4-434-21611-4			287	
201601	TOブックス	食いしん坊エルフ	なっとうごはん	らむ屋	978-4-86472-454-8			266	
201601	TOブックス	俺が魔族軍で出世して、魔王の（娘の）心を射止める話 V	遠野空	上条衿	978-4-86472-456-2			271	
201601	TOブックス	俺のペットは聖女さま 2	ムク文鳥	カスカベアキラ	978-4-86472-458-6			245	
201601	コバルト文庫	破妖の剣 6　鬱金の暁闇 26	前田珠子	小島榊	978-4-08-601884-5			182	
201601	コバルト文庫	宋代鬼談　梨生が子猫を助けようとして水鬼と出会うこと	毛利志生子	宵マチ	978-4-08-601885-2			250	
201601	コバルト文庫	花酔夢　―皇帝の一途でいじわるな寵愛―	藍川竜樹	深山キリ	978-4-08-601886-9			269	
201601	コバルト文庫	君に届け 16　～夢と恋のはざまで～	下川香苗　原作：椎名軽穂	椎名軽穂	978-4-08-601887-6			253	
201601	角川ビーンズ文庫	春天繚乱　風花の宮と春宵の宴	九月文	雲屋ゆきお	978-4-04-103024-0			221	
201601	角川ビーンズ文庫	スノー・ドロップ　セリアと恋の調薬師	萩野てまり	田倉トヲル	978-4-04-103202-2			228	[第13回角川ビーンズ小説大賞＜優秀賞＞]
201601	角川ビーンズ文庫	スイーツ王子の人探し　おとぎ話は終わらない	本堂まいな	モゲラッタ	978-4-04-103496-5			286	
201601	角川ビーンズ文庫	厨病激発ボーイ	藤並みなと　原案：れるりり	穂嶋	978-4-04-103608-2			245	
201601	X文庫ホワイトハート	逆転後宮物語　愛の告白とどけます	芝原歌織	明咲トウル	978-4-06-286890-7			256	
201601	X文庫ホワイトハート	君が見る未来に僕らは　恋した人はアイドルでした	宇多坂葉	椎名咲月	978-4-06-286891-4			272	
201601	X文庫ホワイトハート	砂漠の王と約束の指環	火崎勇	周防佑未	978-4-06-286892-1			258	
201601	ビーズログ文庫	おこぼれ姫と円卓の騎士　再起の大地	石田リンネ	起家一子	978-4-04-730843-5			288	
201601	ビーズログ文庫	空と鏡界の守護者 2	小椋春歌	ホームラン・拳	978-4-04-730844-2			252	
201601	ビーズログ文庫	聖女と王様	かなざわありこ	雲屋ゆきお	978-4-04-730845-9			224	
201601	ビーズログ文庫	シンデレラ伯爵家の靴箱館　彼方の乙女は愛おしき	仲村つばき	あき	978-4-04-730847-3			224	
201601	ビーズログ文庫アリス	りるれふ　―赤ずきんと鏡の中の人狼―	むらさき　原案：春紫	春太郎	978-4-04-730848-0			228	
201601	ビーズログ文庫アリス	星野宮桜子の三度目の正直。	日咲ユサ	文月路亜	978-4-04-730849-7			258	
201601	ルルル文庫	黒衣の騎士と悪女の良縁	宮野美嘉	増田メグミ	978-4-09-452316-4			253	
201601	一迅社文庫アイリス	第七帝国華やぎ隊　その恋、語ることなかれ	梨沙	凪かすみ	978-4-7580-4789-0			302	
201601	一迅社文庫アイリス	ご主人様のお目覚め係 1	織川あさぎ	かざきおか	978-4-7580-4790-6			318	
201601	一迅社文庫アイリス	わけあり聖女の受難　正妻か愛人か、それが問題です！	めぐみ和季	鈴ノ助	978-4-7580-4791-3			280	
201601	レジーナブックス	王立辺境警備隊にがお絵屋へようこそ！ 2	小津カヲル	羽公	978-4-434-21442-4			293	
201601	レジーナブックス	異世界でカフェを開店しました。 7	甘沢林檎	(11)	978-4-434-21587-2			276	
201601	レジーナブックス	殿侍女に求婚はご法度です！	内野月化	吉良悠	978-4-434-21588-9			293	
201601	レジーナブックス	メイドから母になりました 3	夕月星夜	ロジ	978-4-434-21589-6			298	
201601	レジーナブックス	ある日、ぶりっ子悪役令嬢になりまして。 2	桜あげは	春が野かおる	978-4-434-21590-2			299	
201601	アリアンローズ	魔導師は平凡を望む 12	広瀬煉	(11)	978-4-86134-848-8			316	
201601	アリアンローズ	異世界出戻り奮闘記 3　～私の居場所を見つけます！～	秋月アスカ	はたけみち	978-4-86134-849-5			313	
201601	アリアンローズ	転生不幸　～異世界孤児は成り上がる～ 2	日生	封宝	978-4-86134-850-1			301	
201601	PASH!ブックス	私は敵になりません！ 2	佐槻奏多	藤未都也	978-4-391-14820-6			305	
201601	アイリスNEO	男爵令嬢と王子の奮闘記	olive	山下ナナオ	978-4-7580-4781-4			287	
201601	メディアワークス文庫	トリックスターズL	久住四季		978-4-04-865670-2			336	
201601	メディアワークス文庫	トリックスターズ	久住四季		978-4-04-865672-6			400	
201601	メディアワークス文庫	初恋ロスタイム	仁科裕貴		978-4-04-865689-4			242	
201601	メディアワークス文庫	探偵事務所ANSWER　～アンサーさんとさとるくん～	折口良乃		978-4-04-865690-0			290	
201601	メディアワークス文庫	ココロ・ドリップ 3　～自由が丘、カフェ六分儀で会いましょう～	中村一		978-4-04-865768-6			306	
201601	メディアワークス文庫	人生はアイスクリーム	石黒敦久		978-4-04-865772-3			322	
201601	富士見L文庫	悪魔交渉人　4. 天使の方舟	栗原ちひろ	THORES柴本	978-4-04-070629-0			279	
201601	富士見L文庫	九十九さん家のあやかし事情 二　五人の兄と、成り代わりの鬼	椎名蓮月	vient	978-4-04-070773-0			310	
201601	富士見L文庫	鎌倉おやつ処の死に神	谷崎泉	宝井理人	978-4-04-070792-1			283	
201601	富士見L文庫	アドカレ！　戸山大学広告代理店の挑戦	森晶麿	きみどり	978-4-04-070795-2			285	
201601	新潮文庫nex	誘拐サーカス　―大神兄弟探偵社―	里見蘭	スカイエマ	978-4-10-180055-4			358	
201601	新潮文庫nex	汚れた赤を恋と呼ぶんだ	河野裕	越島はぐ	978-4-10-180056-1			334	
201601	招き猫文庫	貸し物屋お庸　娘店主、捕物に出張る	平谷美樹	げみ	978-4-592-83130-3			278	
201601	招き猫文庫	黄金の剣士　島原異聞	近藤五郎	加藤木麻莉	978-4-592-83131-0			222	
201601	招き猫文庫	妻恋稲荷　煮売屋ごよみ	五十嵐佳子	丹地陽子	978-4-592-83132-7			250	
201601	集英社オレンジ文庫	鍵屋甘味処改 3　子猫の恋わずらい	梨沙	ねぎしきょうこ	978-4-08-680056-3			256	
201601	集英社オレンジ文庫	書店男子と猫店主の平穏なる余暇	ひずき優		978-4-08-680057-0			256	
201601	集英社オレンジ文庫	きょうの日はさようなら	一穂ミチ	宮崎夏次系	978-4-08-680058-7			288	
201601	集英社オレンジ文庫	マスカレード・オン・アイス	一原みう	知子	978-4-08-680059-4			304	
201601	集英社オレンジ文庫	建築学科のけしからん先生、天明屋空将の事件簿	せひらあやみ	けーしん	978-4-08-680060-0			288	
201601	集英社オレンジ文庫	小説 スミカスミレ	香月せりか　原作：高梨みつば	高梨みつば	978-4-08-680061-7			240	
201601	集英社オレンジ文庫	小説 ダメな私に恋してください	木崎菜菜恵　原作：中原アヤ	中原アヤ	978-4-08-680062-4			224	
201601	講談社タイガ	雨の日も神様と相撲を	城平京	鳥野しの	978-4-06-294010-8			304	
201601	講談社タイガ	魔法の色を知っているか？　What Color is the Magic?	森博嗣	引地渉	978-4-06-294013-9			264	
201601	講談社タイガ	エチュード春一番　第一曲 小犬のプレリュード	荻原規子	勝田文	978-4-06-294014-6			320	
201601	講談社タイガ	カタナなでしこ	榊一郎	藤城陽	978-4-06-294015-3			368	
201602	電撃文庫	デュラララ!!SH×4	成田良悟	ヤスダスズヒト	978-4-04-865666-5			328	
201602	電撃文庫	俺を好きなのはお前だけかよ	駱駝	ブリキ	978-4-04-865747-1			360	[第22回電撃小説大賞＜金賞＞]
201602	電撃文庫	絶対ナル孤独者 3　―凝結者 The Trancer―	川原礫	シメジ	978-4-04-865748-8			360	
201602	電撃文庫	はたらく魔王さま！ 15	和ヶ原聡司	029	978-4-04-865750-1			312	
201602	電撃文庫	マグダラで眠れ VIII	支倉凍砂	鍋島テツヒロ	978-4-04-865751-8			312	
201602	電撃文庫	ヴァルハラの晩ご飯　～イノシシとドラゴンの串料理～	三鏡一敏	ファルまろ	978-4-04-865752-5			280	[第22回電撃小説大賞＜金賞＞]
201602	電撃文庫	ブラッドアイズ　北海道絶対防衛戦線	茜屋まつり	白味噌	978-4-04-865753-2			344	
201602	電撃文庫	コロシアム III	土橋真二郎	白身魚	978-4-04-865754-9			264	
201602	電撃文庫	竜は神代の導標となるか 4	エドワード・スミス	クレタ	978-4-04-865755-6			296	
201602	電撃文庫	クローズドセブン (下)	麻宮楓	すらだまみ	978-4-04-865758-7			408	
201602	電撃文庫	やりなおし魔術機工師の再戦録 II	十階堂一系	嵐月	978-4-04-865759-4			232	
201602	電撃文庫	超飽和セカンドブレイヴズ　―勇者失格の少年―	物草純平	シンゴ	978-4-04-865760-0			376	
201602	電撃文庫	ただ、それだけでよかったんです	松村涼哉	竹岡美穂	978-4-04-865762-4			280	[第22回電撃小説大賞＜大賞＞]
201602	電撃文庫	ヘヴィーオブジェクト　バニラ味の化学式	鎌池和馬	凪良	978-4-04-865764-8			344	
201602	電撃文庫	OBSTACLEシリーズ　激突のヘクセンナハト II	川上稔	さとやす（TENKY）	978-4-04-865766-2			408	
201602	富士見ファンタジア文庫	創神と喪神のマギウス	三田誠	曽我誠	978-4-04-070590-3			300	
201602	富士見ファンタジア文庫	フルメタル・パニック！ アナザー SS	大黒尚人　原案・監修：賀東招二	四季童子	978-4-04-070667-2			280	
201602	富士見ファンタジア文庫	フルメタル・パニック！ アナザー 12	大黒尚人　原案・監修：賀東招二	四季童子	978-4-04-070669-6			329	
201602	富士見ファンタジア文庫	魔弓の麗姫と獣弾の影者　アスガルド武皇戦記 2	鏡遊	立羽	978-4-04-070671-9			329	
201602	富士見ファンタジア文庫	魔導書姫は教えてくれない　LESSON2：カラダがみちびく魔導秘儀	橘ぱん	MtU	978-4-04-070672-6			302	
201602	富士見ファンタジア文庫	武に身を捧げて百と余年。エルフでやり直す武者修行 7	赤石赫々	bun150	978-4-04-070699-3			283	
201602	富士見ファンタジア文庫	ここは異世界コンビニ デモン・イレブン 2　盗賊のお客様、店員の目の前で万引きはおやめ下さい！	大楽絢太	今野隼史	978-4-04-070745-7			317	
201602	富士見ファンタジア文庫	暗黒騎士を脱がさないで 2　#神藤マホ #相撲 #手ごねハンバーグをこねる機械	木村心一	有葉	978-4-04-070756-3			261	
201602	富士見ファンタジア文庫	自作ゲーム世界で俺が、神戦略で無双する 2	吉村夜	鉄豚	978-4-04-070758-7			325	
201602	富士見ファンタジア文庫	軍オタが魔法世界に転生したら、現代兵器で軍隊ハーレムを作っちゃいました!? 6	明鏡シスイ	硯	978-4-04-070771-6			318	
201602	富士見ファンタジア文庫	イグニッション・ブラッド　暁の英雄	亜逸	ゆらん	978-4-04-070815-7			313	[第28回ファンタジア大賞＜銀賞＞]
201602	富士見ファンタジア文庫	姫騎士はオークにつかまりました。	霧山よん	霜月えいと	978-4-04-070816-4			281	[第28回ファンタジア大賞＜審査員特別賞＞]
201602	富士見ファンタジア文庫	オレと彼女の萌えよペン　増刊号	村上凛	秋奈つかこ	978-4-04-070844-7			282	
201602	富士見ファンタジア文庫	神装都市の無刃聖機士 3	小山タケル	artumph	978-4-04-070856-0			302	
201602	角川スニーカー文庫	魔装学園H×H 7 オリジナルドラマCD付き同梱版	久慈マサムネ	Hisasi	978-4-04-103290-9			318	
201602	角川スニーカー文庫	俺の脳内選択肢が、学園ラブコメを全力で邪魔している 12	春日部タケル	ユキヲ	978-4-04-103542-9			287	
201602	角川スニーカー文庫	魔装学園H×H 7	久慈マサムネ	Hisasi	978-4-04-103752-2			318	
201602	角川スニーカー文庫	ヒマワリ：unUtopial World 1	林トモアキ	マニャ子	978-4-04-104041-6			286	
201602	角川スニーカー文庫	レンタル武器屋アリーチェ 2	田口仙年堂	戸部淑	978-4-04-104043-0			278	
