発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
201701	富士見ファンタジア文庫	織田信奈の野望　全国版 17	春日みかげ	みやま零	978-4-04-072171-2			404	
201701	富士見ファンタジア文庫	俺の青春を生け贄に、彼女の前髪をオープン	凪木エコ	すし*	978-4-04-072199-6			312	[第29回ファンタジア大賞＜金賞＞]
201701	富士見ファンタジア文庫	魔術学園領域の拳王　黒焔姫秘約	下等妙人	瑠奈璃亜	978-4-04-072202-3			344	[第29回ファンタジア大賞＜銀賞＞]
201701	富士見ファンタジア文庫	通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか？	井中だちま	飯田ぽち。	978-4-04-072203-0			328	[第29回ファンタジア大賞＜大賞]
201701	富士見ファンタジア文庫	できそこないの魔獣錬磨師　スライム・クロニクル	見波タクミ	狐印	978-4-04-072206-1			358	
201701	富士見ファンタジア文庫	追伸　ソラゴトに微笑んだ君へ	田辺屋敷	美和野らぐ	978-4-04-072207-8			312	[第29回ファンタジア大賞＜金賞＋審査員特別賞＞]
201701	角川スニーカー文庫	いつかの空、君との魔法 II	藤宮カズキ	フライ	978-4-04-104661-6			292	
201701	角川スニーカー文庫	エクスタス・オンライン　02. Santa-Xを待ちきれない	久慈マサムネ	平つくね	978-4-04-104717-0			328	
201701	角川スニーカー文庫	さよなら、サイキック　2. 愛と解放の地図	清野静	あすぱら	978-4-04-104854-2			324	
201701	角川スニーカー文庫	この素晴らしい世界に祝福を！スピンオフ　続・この素晴らしい世界に爆焔を！　我ら、めぐみん盗賊団	暁なつめ	三嶋くろね	978-4-04-104991-4			296	
201701	角川スニーカー文庫	うさぎ強盗には死んでもらう 1	橘ユマ	米山舞	978-4-04-105245-7			360	
201701	角川スニーカー文庫	おにぎりスタッバー	大澤めぐみ	U35	978-4-04-105283-9			292	
201701	角川スニーカー文庫	テスタメントシュピーゲル 3 上	冲方丁	島田フミカネ	978-4-04-472912-7			372	
201701	ファミ通文庫	コミュ難の俺が、交渉スキルに全振りして転生した結果 3	朱月十話	夜ノみつき	978-4-04-734450-1			320	
201701	ファミ通文庫	女神の勇者を倒すゲスな方法　「おお勇者よ！死なないとは鬱陶しい」	笹木さくま	遠坂あさぎ	978-4-04-734451-8			320	[第18回えんため大賞ファミ通文庫部門＜特別賞＞]
201701	ファミ通文庫	千年戦争アイギス　月下の花嫁 VII	ひびき遊	加藤いつわ	978-4-04-734452-5			320	
201701	ファミ通文庫	モンスターハンター　クロスソウル	西野吾郎	布施龍太	978-4-04-734491-4			256	
201701	ファミ通文庫	リンドウにさよならを	三田千恵	DANGMILL	978-4-04-734496-9			288	[第18回えんため大賞ファミ通文庫部門＜優秀賞＞]
201701	ファミ通文庫	異端の神言遣い　俺たちはパワーワードで異世界を革命する	佐藤了	武藤此史	978-4-04-734502-7			320	
201701	MF文庫J	創炎のヒストリア 2　～神託少女の創世録～	十本スイ	ぜろきち	978-4-04-067949-5			260	
201701	MF文庫J	ハンドシェイカー	八薙玉造　原案：GoHands　原作：GoHands×Frontier Works×KADOKAWA	内田孝行	978-4-04-068490-1			264	
201701	MF文庫J	英雄エルフちゃんが二人の弟子を育てます！　崖っぷちから始める世界寿命の延ばし方 Step2	秋月煌介	水鏡まみず	978-4-04-069007-0			296	
201701	MF文庫J	可愛ければ変態でも好きになってくれますか？	花間燈	sune	978-4-04-069008-7			264	
201701	MF文庫J	底辺剣士は神獣と暮らす　家族で挑む迷宮攻略	番棚葵	米白粕	978-4-04-069010-0			296	
201701	MF文庫J	世界の終わりの世界録 9　絶望の始祖	細音啓	ふゆの春秋	978-4-04-069012-4			328	
201701	MF文庫J	英雄なき世界にラスボスたちを	柳実冬貴	をん	978-4-04-069013-1			328	
201701	MF文庫J	魔弾の王と戦姫 16	川口士	片桐雛太	978-4-04-069014-8			292	
201701	MF文庫J	魔技科の剣士と召喚魔王 13	三原みつき	CHuN	978-4-04-069016-2			328	
201701	MF文庫J	ようこそ実力至上主義の教室へ 5	衣笠彰梧	トモセシュンサク	978-4-04-069017-9			328	
201701	ダッシュエックス文庫	英雄教室 7　オーディオドラマダウンロードシリアルコード付き限定版	新木伸	森沢晴行	978-4-08-631153-3			308	
201701	ダッシュエックス文庫	英雄教室 7	新木伸	森沢晴行	978-4-08-631166-3			304	
201701	ダッシュエックス文庫	俺は魔王で思春期男子！	横山采紅	フカヒレ	978-4-08-631167-0			288	
201701	ダッシュエックス文庫	逆転召喚 3　～裏設定まで知り尽くした異世界に学校ごと召喚されて～	三河ごーすと	シロタカ	978-4-08-631168-7			320	
201701	ダッシュエックス文庫	勇者ですが異世界でエルフ嫁とピザ店始めます	城崎火也	シソ	978-4-08-631169-4			256	
201701	ダッシュエックス文庫	俺の家が魔力スポットだった件 4　～住んでいるだけで世界最強～	あまうい白一	鍋島テツヒロ	978-4-08-631170-0			256	
201701	GA文庫	ギルティ・アームズ 3　新たなる螺旋	秋堂カオル	加藤いつわ	978-4-7973-8506-9			344	
201701	GA文庫	落第騎士の英雄譚 11	海空りく	をん	978-4-7973-8943-2			288	
201701	GA文庫	ゴブリンスレイヤー 4	蝸牛くも	神奈月昇	978-4-7973-8955-5			296	
201701	GA文庫	ゴブリンスレイヤー 4　ドラマCD付き限定特装版	蝸牛くも	神奈月昇	978-4-7973-8956-2			296	
201701	GA文庫	ゲーム脳な召喚師　～育成チートで天下無双～	フジヤマ	はぎやまさかげ	978-4-7973-8999-9			288	
201701	HJ文庫	精霊幻想記　6. 逢魔の前奏曲	北山結莉	Riv	978-4-7986-1343-7			302	
201701	HJ文庫	戦うパン屋と機械じかけの看板娘 6	SOW	ザザ	978-4-7986-1362-8			255	
201701	HJ文庫	＜Infinite Dendrogram＞―インフィニット・デンドログラム―　2. 不死の獣たち	海道左近	タイキ	978-4-7986-1363-5			375	
201701	HJ文庫	世界最強は家族と仲良く出稼ぎ中！ 4	空埜一樹	和武はざの	978-4-7986-1364-2			255	
201701	HJ文庫	置き去り勇者と不死鳥の翼	富永浩史	七六	978-4-7986-1365-9			271	
201701	HJ文庫	魔物使いのもふもふ師弟生活	無嶋樹了	野崎つばた	978-4-7986-1366-6			255	
201701	ガガガ文庫	どうでもいい世界なんて 2　―クオリディア・コード―	渡航(Speakeasy)	saitom	978-4-09-451648-7			231	
201701	ガガガ文庫	EXMOD　思春期ノ能力者	神野オキナ	こぞう	978-4-09-451652-4			355	
201701	ガガガ文庫	キモイマン	中沢健	荻pote	978-4-09-451653-1			260	
201701	ガガガ文庫	弱キャラ友崎くん Lv.3	屋久ユウキ	フライ	978-4-09-451655-5			359	
201701	ガガガ文庫	ハナシマさん 2	天宮伊佐	ヤマウチシズ	978-4-09-451656-2			294	
201701	ガガガ文庫	やがて恋するヴィヴィ・レイン 2	犬村小六	岩崎美奈子	978-4-09-451657-9			331	
201701	講談社ラノベ文庫	僕の文芸部にビッチがいるなんてありえない。 8	赤福大和	朝倉はやて	978-4-06-381580-1			264	
201701	講談社ラノベ文庫	黒ギャルが異世界に転生してダークエルフと勘違いされました　～モンスターもマナもマブって実は最強～	七烏未奏	ゆらん	978-4-06-381581-8			296	
201701	講談社ラノベ文庫	リア充になれない俺は革命家の同志になりました 2	仙波ユウスケ	有坂あこ	978-4-06-381583-2			296	
201701	オーバーラップ文庫	聖樹の国の禁呪使い 8	篠崎芳	〆鯖コハダ	978-4-86554-179-3			350	
201701	オーバーラップ文庫	三つの塔の物語 3	赤雪トナ	藤ちょこ	978-4-86554-190-8			462	
201701	オーバーラップ文庫	黒の召喚士 3　魔獣の軍勢	迷井豆腐	黒銀	978-4-86554-192-2			319	
201701	オーバーラップ文庫	フレイム王国興亡記 6	疎陀陽	ニリツ	978-4-86554-193-9			413	
201701	ぽにきゃんBOOKS	マジきゅんっ！ルネッサンスノベル　～ドキドキきらきらお部屋訪問の巻～	成田順	三尾じゅん太	978-4-86529-254-1			212	
201701	モンスター文庫	規格外れの英雄に育てられた、常識外れの魔法剣士 1	kt60	cccpo	978-4-575-75120-8			284	
201701	モンスター文庫	異世界召喚は二度目です 4	岸本和葉	40原	978-4-575-75121-5			256	
201701	モンスター文庫	チート魔術で運命をねじ伏せる 4	月夜涙	夜ノみつき	978-4-575-75122-2			264	
201701	ノベルゼロ	境界探偵モンストルム 2	十文字青	晩杯あきら	978-4-04-256033-3			324	
201701	ノベルゼロ	ワールドエネミー　不死者の少女と不死殺しの王	細音啓	ふゆの春秋	978-4-04-256046-3			324	
201701	ソノラマノベルス	キマイラ 12　曼陀羅変	夢枕獏	寺田克也	978-4-02-276022-7			248	
201701	星海社FICTIONS	約束の国 IV	カルロ・ゼン	巖本英利	978-4-06-139957-0			360	
201701	MFブックス	異世界転移バーテンダーのカクテルポーション 3	score	カグユヅ	978-4-04-068493-2			308	
201701	MFブックス	魔導機人アルミュナーレ 3	凜乃初	ピナケス	978-4-04-068776-6			324	
201701	MFブックス	盾の勇者の成り上がり 16	アネコユサギ	弥南せいら	978-4-04-069051-3			324	
201701	MFブックス	駆除人 3　～東方見聞篇～	花黒子	KT2	978-4-04-069053-7			324	
201701	MFブックス	治癒魔法の間違った使い方 4　～戦場を駆ける回復要員～	くろかた	KeG	978-4-04-069054-4			292	
201701	GCノベルズ	田中　～年齢イコール彼女いない歴の魔法使い～ 4	ぶんころり	MだSたろう	978-4-89637-612-8			403	
201701	GCノベルズ	聖者無双　～サラリーマン、異世界で生き残るために歩む道～ 2	ブロッコリーライオン	sime	978-4-89637-613-5			365	
201701	HJノベルス	二度目の人生を異世界で 14	まいん	かぼちゃ	978-4-7986-1368-0			278	
201701	HJノベルス	シロクマ転生 1　―森の守護神になったぞ伝説―	三島千廣	転	978-4-7986-1369-7			301	
201701	アース・スターノベル	悠久の愚者アズリーの、賢者のすゝめ 5	壱弐参	武藤此史	978-4-8030-0979-8			390	
201701	アース・スターノベル	ドラゴンは寂しいと死んじゃいます　～レベッカたんのにいたんは人類最強の傭兵～ 1	藤原ゴンザレス	エナミカツミ	978-4-8030-0985-9			358	
201701	アース・スターノベル	その者。のちに… 03	ナハァト	三弥カズトモ	978-4-8030-0986-6			358	
201701	アース・スターノベル	転生吸血鬼さんはお昼寝がしたい 3	ちょきんぎょ。	47AgDragon	978-4-8030-0987-3			270	
201701	Mノベルス	お菓子職人の成り上がり　～天才パティシエの領地経営～ 2	月夜涙	三弥カズトモ	978-4-575-24016-0			288	
201701	オーバーラップノベルス	クロの戦記 III	サイトウアユム	村カルキ	978-4-86554-181-6			284	
201701	オーバーラップノベルス	サモナーさんが行く III	ロッド	四々九	978-4-86554-188-5			318	
201701	カドカワBOOKS	リトルテイマー 2	神無月紅	さいとうなおき	978-4-04-072125-5			288	
201701	カドカワBOOKS	職業無職の俺が冒険者を目指すワケ。 4	スフレ	猫猫猫	978-4-04-072149-1			320	
201701	カドカワBOOKS	転生太閤記　～現代知識で戦国の世を無双する～	津田彷徨	獅子猿	978-4-04-072151-4			320	
201701	カドカワBOOKS	異世界人の手引き書 2	たっくるん	パセリ	978-4-04-072153-8			256	
201701	カドカワBOOKS	異空菓子処「ノン・シュガー」	神田未亜	chibi	978-4-04-072155-2			320	
201701	カドカワBOOKS	異世界でスキルを解体したらチートな嫁が増殖しました 2　概念交差のストラクチャー	千月さかき	東西	978-4-04-072189-7			320	
201701	GAノベル	ナベリウス封印美術館の蒐集士	手島史詞	一色	978-4-7973-8932-6			392	
201701	GAノベル	剣士を目指して入学したのに魔法適性9999なんですけど!? 2	年中麦茶太郎	りいちゅ	978-4-7973-9032-2			256	
201701	GAノベル	スライム倒して300年、知らないうちにレベルMAXになってました	森田季節	紅緒	978-4-7973-9044-5			288	
201701	モーニングスターブックス	成長チートでなんでもできるようになったが、無職だけは辞められないようです 2	時野洋輔	ちり	978-4-7753-1467-8			324	
201701	レッドライジングブックス	赤ペン精霊の神剣ゼミでクラス最強の魔法剣士になれました	森田季節	ぼに～	978-4-8030-0992-7			292	
201701	プライムノベルス	たのしい傭兵団 1	上宮将徳	望月朔	978-4-07-422801-0			312	
201701	プライムノベルス	神様は少々私に手厳しい 1	守野伊音	戸部淑	978-4-07-422818-8			328	
201701	プライムノベルス	アンリミテッド・レベル 1	鏑木カヅキ	西出ケンゴロー	978-4-07-422824-9			296	
201701	プライムノベルス	終焉のコドク	百舌巌	MID	978-4-07-422830-0			296	
201701	エンターブレイン	女王様、狂犬騎士団を用意しましたので死ぬ気で躾をお願いします	帰初心	藤未都也	978-4-04-734459-4			336	
201701	エンターブレイン	魔王の器 I	月野文人	ttl	978-4-04-734460-0			480	
201701	アルファポリス	素材採取家の異世界旅行記	木乃子増緒	海島千本	978-4-434-22917-6			294	
201701	アルファポリス	貴族のお坊ちゃんだけど、世界平和のために勇者のヒロインを奪います 3	大沢雅紀	伊吹のつ	978-4-434-22918-3			296	
201701	アルファポリス	アルマディアノス英雄伝 3	高見梁川	長浜めぐみ	978-4-434-22920-6			291	
201701	アルファポリス	強くてニューゲーム！ 3　とある人気実況プレイヤーのVRMMO奮戦記	邑上主水	クレタ	978-4-434-22933-6			298	
201701	アルファポリス	迷宮と精霊の王国 4	塔ノ沢渓一	中村エイト	978-4-434-22934-3			278	
201701	アルファポリス	異世界に行ったら魔物使いになりました！ 2	佐竹アキノリ	こよいみつき	978-4-434-22936-7			281	
201701	アルファポリス	異世界とチートな農園主 4	浅野明	灰奈	978-4-434-22942-8			292	
201701	アルファポリス	さようなら竜生、こんにちは人生 8	永島ひろあき	市丸きすけ	978-4-434-22954-1			284	
201701	TOブックス	レア・クラスチェンジ！ III　～魔物使いちゃんとレア従魔の異世界ゆる旅～	黒杉くろん	ちま	978-4-86472-547-7			312	
201701	TOブックス	レベル無限の契約者　～神剣とスキルで世界最強～	わたがし大五郎	秋咲りお	978-4-86472-548-4			270	
201701	TOブックス	異世界は思ったよりも俺に優しい？	大川雅臣	景	978-4-86472-549-1			299	
201701	コバルト文庫	炎の蜃気楼 昭和編　紅蓮坂ブルース	桑原水菜	高嶋上総	978-4-08-608024-8			251	
201701	コバルト文庫	夜葬師と霧の侯爵　かりそめ夫婦と迷宮の王	白川紺子	加々見絵里	978-4-08-608025-5			253	
201701	コバルト文庫	十三番目の女神は還らない　眠れる聖女と禁断の書	小湊悠貴	椎名咲月	978-4-08-608026-2			269	
201701	角川ビーンズ文庫	視えるふたりの恋愛相談室	おみの維音	フライ	978-4-04-105007-1			256	
201701	角川ビーンズ文庫	レディローズは平民になりたい	こおりあめ	ひだかなみ	978-4-04-105013-2			272	
201701	角川ビーンズ文庫	花咲高校演劇部へようこそ！	河合ゆうみ	佐野ことこ	978-4-04-105056-9			256	
201701	角川ビーンズ文庫	王女フェリの幸せな試練　祝福のベールアップ	時田とおる	深山キリ	978-4-04-105171-9			256	
201701	角川ビーンズ文庫	平安時代にタイムスリップしたら紫式部になってしまったようです	中臣悠月	すがはら竜	978-4-04-105244-0			256	
201701	X文庫ホワイトハート	VIP　残月	高岡ミズミ	佐々成美	978-4-06-286840-2			234	
201701	X文庫ホワイトハート	秘蜜の乙女は艶惑に乱されて	北條三日月	沖田ちゃとら	978-4-06-286928-7			258	
201701	ビーズログ文庫	フォルテックの獣使い　お仕事中、迷子の俺サマ拾いました！	村沢侑	煮たか	978-4-04-734401-3			256	
201701	ビーズログ文庫	男装王女の華麗なる輿入れ	朝前みちる	椎名咲月	978-4-04-734435-8			256	
201701	ビーズログ文庫アリス	憧れの魔法少女の正体が男でした。	山田絢	おかざきおか	978-4-04-734399-3			256	
201701	ビーズログ文庫アリス	御伽噺を翔ける魔女	山本風碧	あき	978-4-04-734403-7			256	
201701	一迅社文庫アイリス	お嬢様と執事見習いの尋常ならざる関係	梨沙	カズアキ	978-4-7580-4905-4			302	
201701	一迅社文庫アイリス	竜騎士のお気に入り 侍女はただいま兼務中	織川あさぎ	伊藤明十	978-4-7580-4906-1			286	
201701	レジーナブックス	悪辣執事のなげやり人生 2	江本マシメサ	御子柴リョウ	978-4-434-22926-8			295	
201701	レジーナブックス	異世界キッチンからこんにちは	風見くのえ	漣ミサ	978-4-434-22927-5			290	
201701	レジーナブックス	不眠症騎士と抱き枕令嬢	一花カナウ	あららぎ蒼史	978-4-434-22928-2			282	
201701	レジーナブックス	女神なんてお断りですっ。 4	紫南	ocha	978-4-434-22929-9			296	
201701	レジーナブックス	異世界で幼女化したので養女になったり書記官になったりします	瀬尾優梨	黒野ユウ	978-4-434-22930-5			277	
201701	アリアンローズ	ドロップ!!　～香りの令嬢物語～ 2	紫水ゆきこ	村上ゆいち	978-4-86134-954-6			295	
201701	アリアンローズ	目覚めたら悪役令嬢でした!?　～平凡だけど見せてやります大人力～ 2	じゅり	hi8mugi	978-4-86134-955-3			317	
201701	アリアンローズ	誰かこの状況を説明してください！　～契約から始まったふたりのその後～ 7	徒然花	萩原凛	978-4-86134-956-0			317	
201701	PASH!ブックス	静かにしてますよ？	水清まり	リウイチ	978-4-391-14978-4			330	
201701	アイリスNEO	旦那様は魔術馬鹿	佐伯さん	まち	978-4-7580-4902-3			335	
201701	アイリスNEO	エリザベス・ナザントという令嬢	池中織奈	鏑家エンタ	978-4-7580-4903-0			303	
201701	アイリスNEO	沈黙の女神	もり	紫真依	978-4-7580-4904-7			319	
201701	メディアワークス文庫	命の後で咲いた花	綾崎隼		978-4-04-892598-3			354	
201701	メディアワークス文庫	ただいまの神様	鈴森丹子		978-4-04-892600-3			322	
201701	メディアワークス文庫	ひとり旅の神様	五十嵐雄策		978-4-04-892674-4			274	
201701	メディアワークス文庫	八月の終わりは、きっと世界の終わりに似ている。	天沢夏月		978-4-04-892677-5			274	
201701	メディアワークス文庫	おんみょう紅茶屋らぷさん　～式神のいるお店で、おかわりをどうぞ～	古野まほろ		978-4-04-892678-2			370	
201701	メディアワークス文庫	天保院京花の葬送　～フューネラル・マーチ～	山口幸三郎		978-4-04-892680-5			338	
201701	メディアワークス文庫	廻る素敵な隣人。	杜奏みなや		978-4-04-892681-2			274	
201701	富士見L文庫	謎解き茶房で朝食を	妃川螢	げみ	978-4-04-072128-6			256	
201701	富士見L文庫	君に叶わぬ恋をしている	道具小路	loundraw	978-4-04-072129-3			272	
201701	富士見L文庫	僕が恋したカフカな彼女	森晶麿	カズアキ	978-4-04-072161-3			288	
201701	富士見L文庫	鎌倉おやつ処の死に神 3	谷崎泉	宝井理人	978-4-04-072162-0			304	
201701	新潮文庫nex	小暮写眞館 I	宮部みゆき	げみ	978-4-10-180084-4			186	
201701	新潮文庫nex	小暮写眞館 II　世界の縁側	宮部みゆき	げみ	978-4-10-180085-1			273	
201701	新潮文庫nex	少年探偵団　私立探偵 明智小五郎	江戸川乱歩	六七質	978-4-10-180086-8			206	
201701	集英社オレンジ文庫	鍵屋甘味処改 5　野良猫少女の卒業	梨沙	ねぎしきょうこ	978-4-08-680115-7			256	
201701	集英社オレンジ文庫	ゆきうさぎのお品書き　熱々おでんと雪見酒	小湊悠貴	イシヤマアズサ	978-4-08-680116-4			256	
201701	集英社オレンジ文庫	おにんぎょうさまがた	長谷川夕	佳嶋	978-4-08-680117-1			288	
201701	集英社オレンジ文庫	家出青年、猫ホストになる	水島忍	緒花	978-4-08-680118-8			208	
201701	講談社タイガ	臨床真実士ユイカの論理　ABX殺人事件	古野まほろ	浅見なつ	978-4-06-294055-9			384	
201701	講談社タイガ	ゴーストケース　心霊科学捜査官	柴田勝家	巖本英利	978-4-06-294056-6			304	
201701	講談社タイガ	LOST 失覚探偵 (中)	周木律	鈴木康士	978-4-06-294057-3			272	
201701	マイナビ出版ファン文庫	浄天眼謎とき異聞録 下　～明治つれづれ推理～	一色美雨季	ワカマツカオリ	978-4-8399-6145-9			248	
201701	マイナビ出版ファン文庫	わたしはさくら。　～捏造恋愛バラエティ、収録中～	光明寺祭人	西山和見	978-4-8399-6146-6			280	
201701	SKYHIGH文庫	テルテル坊主の奇妙な過去帳	江崎双六	Minoru	978-4-87919-189-2			303	
201702	電撃文庫	暗極の星に道を問え	エドワード・スミス	クレタ	978-4-04-892545-7			312	
201702	電撃文庫	剣と炎のディアスフェルド II	佐藤ケイ	PALOW	978-4-04-892609-6			520	
201702	電撃文庫	魔法密売人　極道、異世界を破滅へと導く	真坂マサル	巖本英利	978-4-04-892660-7			360	
201702	電撃文庫	おことばですが、魔法医さま。　～異世界の医療は問題が多すぎて、メスを入れざるを得ませんでした～	時田 唯	オガデンモン	978-4-04-892661-4			328	
201702	電撃文庫	ヴァルハラの晩ご飯 IV	三鏡一敏	ファルまろ	978-4-04-892662-1			312	
201702	電撃文庫	ネトゲの嫁は女の子じゃないと思った？ Lv.13	聴猫芝居	Hisasi	978-4-04-892664-5			328	
201702	電撃文庫	86―エイティシックス―	安里アサト	しらび　メカニックデザイン：I-IV	978-4-04-892666-9			344	[第23回電撃小説大賞＜大賞＞]
201702	電撃文庫	はたらく魔王さま！　ハイスクールN!	和ヶ原聡司	三嶋くろね	978-4-04-892667-6			328	
201702	電撃文庫	ソードアート・オンライン 19　ムーン・クレイドル	川原礫	abec	978-4-04-892668-3			280	
201702	電撃文庫	魔法科高校の劣等生 (21)　動乱の序章編 <上>	佐島勤	石田可奈	978-4-04-892669-0			312	
201702	電撃文庫	彼女と俺とみんなの放送 (2)	高峰自由	cuon	978-4-04-892671-3			264	
201702	電撃文庫	姫咲アテナは実在しない。	麻宮 楓	くうねりん	978-4-04-892672-0			248	
201702	富士見ファンタジア文庫	武に身を捧げて百と余年。エルフでやり直す武者修行 10	赤石赫々	bun150	978-4-04-070933-8			278	
201702	富士見ファンタジア文庫	機甲狩竜のファンタジア 2	内田弘樹	比村奇石	978-4-04-070998-7			340	
201702	富士見ファンタジア文庫	東京廃区の戦女三師団 2	舞阪洸	きくらげ	978-4-04-072032-6			324	
201702	富士見ファンタジア文庫	ドラゴン嫁はかまってほしい 2	初美陽一	Syroh	978-4-04-072096-8			280	
201702	富士見ファンタジア文庫	プロデュース・オンライン　棒声優はネトゲで変わりたい。	田尾典丈	はる雪	978-4-04-072166-8			296	
201702	富士見ファンタジア文庫	天と地と姫と 3　川中島 龍虎の邂逅　織田信奈の野望 全国版	春日みかげ	深井涼介	978-4-04-072170-5			340	
201702	富士見ファンタジア文庫	暗黒騎士を脱がさないで 5　#エリー #いもけんぴ #枕びしょびしょ罪	木村心一	有葉	978-4-04-072196-5			280	
201702	富士見ファンタジア文庫	ガチャにゆだねる異世界廃人生活	時野洋輔	紅緒	978-4-04-072225-2			310	[第1回カクヨムWeb小説コンテスト＜特別賞＞]
201702	富士見ファンタジア文庫	アサシンズプライド 5　暗殺教師と深淵饗宴	天城ケイ	ニノモトニノ	978-4-04-072227-6			344	
201702	富士見ファンタジア文庫	豚公爵に転生したから、今度は君に好きと言いたい	合田拍子	nauribon	978-4-04-072228-3			312	[第1回カクヨムWeb小説コンテスト＜特別賞＞]
201702	富士見ファンタジア文庫	勇者のパーティで、僕だけ二軍!?	布施瓢箪	さくらねこ	978-4-04-072233-7			344	[第1回カクヨムWeb小説コンテスト＜特別賞＞]
201702	富士見ファンタジア文庫	医療魔術師は、もう限界です！	はな	魔太郎	978-4-04-072238-2			340	[第1回カクヨムWeb小説コンテスト＜特別賞＞]
201702	角川スニーカー文庫	新妹魔王の契約者 X	上栖綴人	大熊猫介	978-4-04-103748-5			388	
201702	角川スニーカー文庫	魔装学園H×H 10	久慈マサムネ	Hisasi	978-4-04-104712-5			296	
201702	角川スニーカー文庫	永き聖戦の後に 2　スケイプ・ゴート	榊一郎	猫缶まっしぐら	978-4-04-105142-9			392	
201702	角川スニーカー文庫	自動販売機に生まれ変わった俺は迷宮を彷徨う　3	昼熊	加藤いつわ	978-4-04-105174-0			276	
201702	角川スニーカー文庫	終末なにしてますか？忙しいですか？救ってもらっていいですか？ #EX	枯野瑛	ue	978-4-04-105179-5			264	
201702	角川スニーカー文庫	エス・エクソシスト	霜月セイ	七和禮	978-4-04-105287-7			296	[第21回秋スニーカー大賞＜特別賞＞]
201702	角川スニーカー文庫	まるで人だな、ルーシー	零真似	ゆきさめ	978-4-04-105288-4			296	[第21回秋スニーカー大賞＜優秀賞＞]
201702	角川スニーカー文庫	俺色に染めるぼっちエリートのしつけ方	あまさきみりと	ぱん	978-4-04-105292-1			296	[第21回秋スニーカー大賞＜特別賞＞]
201702	ファミ通文庫	フラワーナイトガール　―騎士学校にオナモミ王女の革命を！―	是鐘リュウジ	有河サトル	978-4-04-734492-1			288	
201702	ファミ通文庫	フラワーナイトガール　エピソードコレクション 2	月本一、田口仙年堂、川添枯美、水無瀬さんご、葵龍之介、是鐘リュウジ	DMM GAMES	978-4-04-734493-8			320	
201702	ファミ通文庫	Frontier World 3　―召喚士として活動中―	ながワサビ64	橘由宇	978-4-04-734494-5			352	
201702	ファミ通文庫	はぐれ魔導教士の無限英雄方程式　たった二人の門下生	原雷火	ポップキュン	978-4-04-734495-2			256	
201702	ファミ通文庫	暇人、魔王の姿で異世界へ　時々チートなぶらり旅 4	藍敦	桂井よしあき	978-4-04-734497-6			320	
201702	ファミ通文庫	佐伯さんと、ひとつ屋根の下　I'll have Sherbet! 1	九曜	フライ	978-4-04-734499-0			320	[第1回カクヨムWeb小説コンテスト＜特別賞＞]
201702	ファミ通文庫	奪う者 奪われる者 VII	mino	和武はざの	978-4-04-734501-0			256	
201702	ファミ通文庫	魔術師たちの就職戦線 2	嬉野秋彦	惠坂	978-4-04-734543-0			320	
201702	MF文庫J	精霊使いの剣舞 16　魔王凱旋	志瑞祐	仁村有志	978-4-04-068343-0			292	
