発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
199302	角川スニーカー文庫	聖王子ククルカン 上	安彦良和	安彦良和	4-04-414001-4	8820	40-1	252	
199302	角川スニーカー文庫	ブルーフォレスト物語　南北朝争乱編 1　美貌の軍師	伏見健二	相沢美良	4-04-414201-7	8865	42-1	249	
199302	角川スニーカー・G文庫	ガープス・マジック　汎用RPG呪文ガイド	スティーヴ・ジャクソン　編訳：佐脇洋平、グループSNE　監修：安田均		4-04-461402-4	8840	880-2	431	※角川スニーカー文庫より移動　整理番号：614-2
199302	ソノラマ文庫	荒野の探索者　聖刻1092 RPG (2)	松本富之 (伸童舎ワース・プロジェクト)	幡池裕行	4-257-76601-8	601	ま 1- 2	431	
199302	ソノラマ文庫	聖刻1092　東方編 (1)　彷徨の三操兵	千葉暁	幡池裕行	4-257-76629-8	629	ち 1- 9	286	
199302	ソノラマ文庫	特Ａ捜査官ジョン＆エリカ　Part II	鴉紋洋	秋恭摩	4-257-76635-2	635	あ 3-12	294	
199302	ソノラマ文庫	薔薇公爵　奪われ人ゼオ 2	団龍彦	米田仁士	4-257-76636-0	636	た 9- 2	262	
199302	スーパーファンタジー文庫	総司！ 4	山崎晴哉	有川愛生	4-08-613099-8		や1-8	266	
199302	スーパーファンタジー文庫	コスモ・ホッケー・イレブン！　銀河大戦紀	ひかわ玲子	服部あゆみ	4-08-613100-5		ひ2-1	253	
199302	スーパーファンタジー文庫	赤い瞳のシェスタ	霜島ケイ	坂井久仁江	4-08-613101-3		し1-1	285	
199302	コバルト文庫	破妖の剣 4　紫紺の糸　後	前田珠子	厦門潤	4-08-611720-7		ま2-20	316	
199302	コバルト文庫	ハイスクール・オーラバスター　天冥の剣 2	若木未生	杜真琴	4-08-611721-5		わ1-12	238	
199302	コバルト文庫	虹色・伝説珠メモリー	服部あゆみ、布施由美子	服部あゆみ	4-08-611722-3		は2-11	223	
199302	コバルト文庫	東京少年十字軍 (下)	久美沙織	さいきなおこ	4-08-611723-1		く1-44	220	
199302	コバルト文庫	風の城の物語　ゾディアの秘密宮	小山真弓	後藤星	4-08-611724-X		こ3-10	236	
199302	コバルト文庫	迷宮からめざめれば　流花＆ルカ少女怨	一藤木杳子		4-08-611725-8		い1-14	238	
199302	コバルト文庫	ヴィシュバ・ノール変異譚　『緑陰』の章	水杜明珠	わかつきめぐみ	4-08-611726-6		み8-2	205	
199302	コバルト文庫	もうひとつのラブソング　Love song for you 読者大賞受賞作品傑作集 1			4-08-611728-2		ん1-14	253	
199302	コバルト文庫ピンキー	姫ちゃんのリボン 1	山田隆司　原作：水沢めぐみ		4-08-611727-4		ヤ2-1	234	
199302	X文庫ホワイトハート	純白の魔王　竜王の魂 (6)	岡野麻里安	尾崎芳美	4-06-255109-8		おB-06	214	
199302	X文庫ホワイトハート	夢魔の王宮 (上)　魔宝世界アヴァルー	斎藤肇	竹越千夏	4-06-255110-1		さB-03	259	
199302	X文庫ホワイトハート	淋しさによろしく	三枝美貴	いわもと葉月	4-06-255111-X		さA-03	195	
199302	X文庫ホワイトハート	凍れる月の契約　クシアラータの覇王 8	高瀬美恵	麻々原絵里依	4-06-255112-8		たA-09	213	
199302	X文庫ホワイトハート	切なすぎる夜	水野麻里	大平美智子	4-06-255113-6		みA-10	193	
199302	X文庫ティーンズハート	うしろの国のアリス	中原涼	かやまゆみ	4-06-198736-4		X70-24	249	
199302	X文庫ティーンズハート	キスだけじゃイヤ IV　とらぶるバレンタイン	林葉直子	くりた陸	4-06-198737-2		は2-5	230	旧整理番号：X77-21
199302	X文庫ティーンズハート	ぶっとびベイビー (3)	青山えりか	長嶋めぐみ	4-06-198738-0		X114-20	299	
199302	X文庫ティーンズハート	レモンの木の下でつかまえて	秋野ひとみ	赤羽みちえ	4-06-198739-9		X99-37	292	
199302	X文庫ティーンズハート	女ともだち 8	倉橋燿子		4-06-198740-2		X91-49	221	
199302	X文庫ティーンズハート	リリカルタロット占い　ナゾの転校生殺人事件	夢乃愛子	樹山まみ	4-06-198741-0		X74-15	227	
199302	X文庫ティーンズハート	あなただけ信じてる	石井ゆうみ	岩崎まり子	4-06-198742-9		X162-6	221	
199302	X文庫ティーンズハート	突然のボーイフレンド (2)	西条せつな	日下部拓海	4-06-198743-7		X171-5	230	
199302	X文庫ティーンズハート	やせたい女のコのための誘拐講座　なつきの恋愛事件簿	神保いずみ	藤川守	4-06-198744-5		X173-3	245	
199302	レモン文庫	月と天使と探偵団	松原千波	松原千波	4-05-106405-0	79	ま-1	211	
199302	パレット文庫	500年目の恋人	武内昌美	武内昌美	4-09-420144-0		た2-4	193	
199302	パレット文庫	ブルーグレイの未来伝説	速水彩	おおや和美	4-09-420323-0		は3-3	206	
199302	MIT文庫	つまさきだちの季節　ときめき時代 1	折原みと	折原みと	4-591-04341-X		M10-1	248	
199302	MIT文庫	まぶしさをだきしめて　ときめき時代 2	折原みと	折原みと	4-591-04342-8		M10-2	232	
199303	富士見ファンタジア文庫	風の大陸　第七部　祭礼前夜	竹河聖	いのまたむつみ	4-8291-2476-8	176	2-10	274	
199303	富士見ファンタジア文庫	ヴァルキューレの美騎士	武上純希	沢田翔	4-8291-2479-2	178	5-11	287	
199303	富士見ファンタジア文庫	妖怪寺縁起　星空のエピタフ (下)	冴木忍	田沼雄一郎	4-8291-2484-9	184	32-7	261	
199303	富士見ファンタジア文庫	ザンヤルマの剣士	麻生俊平	弘司	4-8291-2485-7	185	31-2	300	
199303	富士見ファンタジア文庫	はじまりの骨の物語	五代ゆう	米田仁士	4-8291-2486-5	186	43-1	341	[第4回ファンタジア長編小説大賞＜大賞＞]
199303	富士見ファンタジア文庫	神の盾レギオン　獅子の伝説 III　アムルタート陥落	六道慧	鈴木雅久	4-8291-2487-3	187	10-19	279	
199303	富士見ファンタジア文庫	水鏡のイーラ	神江京	若菜等+Ki	4-8291-2488-1	188	44-1	229	
199303	富士見ファンタジア文庫	海洋戦闘ダイバード　(3) ノアの戦士	遠藤明範	美樹本晴彦	4-8291-2489-X	189	16-6	259	
199303	富士見ファンタジア文庫	ソード・ワールド・ノベル　失われた狂気を求めて	安田均、高井信	草なぎ琢仁	4-8291-2490-3	190	21-13	221	
199303	富士見ファンタジア文庫	ツイン・デヴィル (2)　泣虫皇帝	渡邉由自	奥田ひとし	4-8291-2491-1	191	18-3	251	
199303	富士見ファンタジア文庫	モンスターメーカー　ナルド予言書 (下)	鈴木銀一郎	九月姫	4-8291-2494-6	194	36-4	241	
199303	富士見ファンタジア文庫	スレイヤーズ 6　ヴェゼンディの闇	神坂一	あらいずみるい	4-8291-2495-4	195	20-10	275	
199303	角川スニーカー文庫	ラ・ピュセル (1)	渡邉由自	若菜等+Ki	4-04-410216-3	8863	2-16	287	
199303	角川スニーカー文庫	魔獣戦士ルナ・ヴァルガー　(12) 天命	秋津透	つなき亜樹	4-04-410512-X	8883	5-12	203	
199303	角川スニーカー文庫	妖世紀水滸伝 第2部 (2)　怪鳥撲天	吉岡平	やぎさわ梨穂	4-04-411608-3	8860	16-8	214	
199303	角川スニーカー文庫	カラワンギ・サーガラ　(1) 密林の戦士	津守時生	小林智美	4-04-411706-3	8879	17-6	263	
199303	角川スニーカー文庫	魔幻境綺譚　(1) 妖手の守護者	ひかわ玲子	うめつゆきのり	4-04-412204-0	8708	22-4	234	
199303	角川スニーカー文庫	NG騎士ラムネ&40EX 外伝2　ココアの恋の物語	あかほりさとる	菅沼栄治	4-04-412704-2	8873	27-5	228	
199303	角川スニーカー文庫	隻腕の神の島　彷徨の章	前田珠子	麻々原絵里依	4-04-413003-5	8874	30-3	242	
199303	角川スニーカー文庫	藤本ひとみのミーハー英雄伝	藤本ひとみ	いのまたむつみ	4-04-414401-X	8869	44-1	229	
199303	角川スニーカー文庫	香津美斬魔剣　サイレントメビウス外伝　幕末闇婦始末記 1	大沼弘幸　原作：麻宮騎亜	菊池通隆	4-04-414501-6	8880	45-1	246	
199303	角川スニーカー文庫	なりゆきまかせの異邦人　日帰りクエスト	神坂一	鈴木雅久	4-04-414601-2	8882	46-1	202	
199303	角川スニーカー文庫	戦国純情派　1 霊獣Cの受難	高瀬美恵	仁さとる	4-04-414701-9	8886	47-1	217	
199303	角川スニーカー文庫	ティルト・ワールド　1 天下無敵の冒険者	友野詳　原案：安田均	弘司	4-04-460806-7	8877	608-4	321	
199303	ソノラマ文庫	エイリアン魔神国 (完結篇 2)	菊地秀行	天野喜孝	4-257-76611-5	611	き 1-32	256	
199303	ソノラマ文庫	緑の星の逃亡者　フェアリー・エクスプレス 2	安芸一穂	美樹本晴彦	4-257-76638-7	638	あ 2-15	259	
199303	ソノラマ文庫	黄金の大神　大神伝 9	六道慧	小林智美	4-257-76639-5	639	り 1-11	338	
199303	ソノラマ文庫	その後の私闘学園　私闘学園 9	朝松健	島本和彦	4-257-76640-9	640	あ 1-21	307	
199303	ソノラマ文庫	聖獣士グリント III	鈴木良武	塩山紀生	4-257-76642-5	642	す 1- 7	227	
199303	スーパーファンタジー文庫	星魔バスター (9)　闘竜伝説 (下)	丘野ゆうじ	四位広猫	4-08-613102-1		お1-9	335	
199303	スーパーファンタジー文庫	グランディール騒世記	早坂律子	伊庭竹緒	4-08-613103-X		は2-5	247	
199303	スーパーファンタジー文庫	リュウの聖戦 3	長谷川潤二	藤田まり子	4-08-613104-8		は1-8	249	
199303	スーパーファンタジー文庫	炎雷のレジェンド	青木弓高	桃栗みかん	4-08-613106-4		あ4-3	250	
199303	スーパークエスト文庫	リューヌ伝説 III　死霊の谷	鎌田三平　原案：グループクラムボン	押田J.O.	4-09-440024-9		か1-2	195	
199303	スーパークエスト文庫	BURAI VOL.4	飯島健男	荒木伸吾、姫野美智	4-09-440054-0		い2-14	193	
199303	C★NOVELS ファンタジア	五王戦国志　2 落暉篇	井上祐美子		4-12-500231-2		い1-2	284	旧整理番号：46-2
199303	ソノラマノベルス	ドグマ・マ＝グロ	梶尾真治		4-257-01046-0			365	
199303	コバルト文庫	古代転生ファンタジー　銀の海　金の大地 4	氷室冴子	飯田晴子	4-08-611729-0		ひ1-37	241	
199303	コバルト文庫	炎の蜃気楼 (9)　みなぎわの反逆者	桑原水菜	東城和美	4-08-611730-4		く5-11	270	
199303	コバルト文庫	盗まれた結婚式で［クラブ］殺人	山浦弘靖	服部あゆみ	4-08-611731-2		や1-48	253	
199303	コバルト文庫	リダーロイス・シリーズ外伝 (1)　竪琴の騎士	榎木洋子	由羅カイリ	4-08-611732-0		え1-7	221	
199303	コバルト文庫	シャドウ・サークル　闇に吹く風	立原とうや	富樫じゅん	4-08-611733-9		た12-3	238	
199303	コバルト文庫	悩ましいほどおしゃれな恋を	原田紀	小椋真空	4-08-611734-7		は5-1	232	[第19回コバルト・ノベル大賞＜読者大賞＞]
199303	コバルト文庫ピンキー	ときめきトゥナイト 1	田中雅美　原作：池野恋		4-08-611735-5		タ2-2	232	
199303	X文庫ホワイトハート	風の海　迷宮の岸 (上)　十二国記	小野不由美	山田章博	4-06-255114-4		おC-03	193	
199303	X文庫ホワイトハート	ブルーストーンの神話	菊池早苗	小和徳美	4-06-255115-2		きA-07	228	
199303	X文庫ホワイトハート	夢魔の王宮 (下)　魔宝世界アヴァルー	斎藤肇	竹越千夏	4-06-255116-0		さB-04	259	
199303	X文庫ホワイトハート	人形使いの夜　時空界の聖戦士・現代編　黒い写本 (1)	流星香	大橋薫	4-06-255117-9		なB-07	278	
199303	X文庫ティーンズハート	ふたりのアイドル	小林深雪	牧村久実	4-06-198745-3		こ2-18	233	旧整理番号：X154-18
199303	X文庫ティーンズハート	さくらの鎌倉幽霊事件	風見潤	かやまゆみ	4-06-198746-1		か2-17	196	旧整理番号：X101-17
199303	X文庫ティーンズハート	好きな人ができたのに…	小泉まりえ	小椋真空	4-06-198748-8		X137-19	206	
199303	X文庫ティーンズハート	好きから始まるKISS物語	青山えりか	長嶋めぐみ	4-06-198749-6		あ2-8	278	旧整理番号：X114-21
199303	X文庫ティーンズハート	もう何も言わないで	若林真紀	糸井美和	4-06-198750-X		X108-28	202	
199303	X文庫ティーンズハート	すばる 8　喜びの瞬間	ゆうきみすず	中村みき	4-06-198751-8		X104-24	245	
199303	X文庫ティーンズハート	Boy　きらめく光の中で	津月ひかる	真柴ひろみ	4-06-198752-6		X174-2	230	
199303	X文庫ティーンズハート	突然のボーイフレンド (3)	西条せつな	日下部拓海	4-06-198753-4		X171-6	223	
199303	X文庫ティーンズハート	ホワイトデー殺人事件	五月祥子		4-06-198754-2		X128-12	224	
199303	レモン文庫	お嬢さまと青バラの君	森奈津子	飯坂友佳子	4-05-106406-9	80	も-11	204	
199303	パレット文庫	あなたが振り返るとき	花井愛子	林明日子	4-09-420090-8		は1-20	299	
199303	パレット文庫	怪盗Jを探せ！ (前編)	飯坂友佳子	飯坂友佳子	4-09-420222-6		い1-2	173	
199303	パレット文庫	ゴールはあなたの腕の中	高橋ななを	高田りえ	4-09-420352-4		た4-2	201	
199303	パレット文庫	ラストシーン 1	倉橋燿子	おおや和美	4-09-420361-3		く2-1	222	
199303	ウィングス・ノヴェルス	東方幻神異聞 1	樹川さとみ		4-403-64010-9			272	
199304	富士見ファンタジア文庫	〈卵王子〉カイルロッドの苦難 (3)　愁いは花園の中に	冴木忍	田中久仁彦	4-8291-2492-X	192	32-8	238	
199304	富士見ファンタジア文庫	鉄甲巨兵SOME-LINE SPECIAL　巨人たちの挽歌	吉岡平	そうま竜也	4-8291-2493-8	193	11-21	233	
199304	富士見ファンタジア文庫	東北呪禁道士	大林憲司	こばやしひよこ	4-8291-2496-2	196	46-1	305	[第3回ファンタジア長編小説大賞＜準入選＞]
199304	角川スニーカー文庫	機動戦士Vガンダム　1 ウッソ・エヴィン	富野由悠季	美樹本晴彦	4-04-410147-7	8928	0-19	296	旧整理番号：1-47
199304	角川スニーカー文庫	妖世紀水滸伝 第2部 (3)　疾風揺梢	吉岡平	やぎさわ梨穂	4-04-411609-1	8923	16-9	215	
199304	角川スニーカー文庫	魔界皇子　虎王伝 (5)　覇獣復活	井内秀治	南風見亮一郎	4-04-411808-6	8922	18-8	217	
199304	角川スニーカー文庫	月光界シリーズ　1 界渡りの魔道者	麻城ゆう	浅野真理	4-04-412803-0	8925	28-1	232	
199304	角川スニーカー文庫	姫竜妖恋慕情　サイレントメビウス外伝　幕末闇婦始末記　2	大沼弘幸　原作：麻宮騎亜	菊池通隆	4-04-414502-4	8926	45-2	242	
199304	角川スニーカー文庫	ロードス島戦記 7　ロードスの聖騎士 (下)	水野良	出渕裕	4-04-460410-X	8885	604-7	353	旧整理番号：604-10
199304	角川スニーカー文庫	絶対無敵ライジンオー　僕たち地球防衛組 (中)	園田英樹	武内啓	4-04-470114-8	8622	701-14	253	
199304	角川スニーカー文庫	蜃気楼帝国　5 神々の黄昏	広井王子、レッド・カンパニー	木城ゆきと	4-04-470309-4	8836	703-9	232	
199304	ソノラマ文庫	星のダンスを見においで 2	笹本祐一	北久保弘之	4-257-76643-3	643	さ 2-16	252	
199304	ソノラマ文庫	諸王の物語　4 斬首王	渡邉由自	加藤洋之＆後藤啓介	4-257-76644-1	644	わ 1-23	250	
199304	スーパーファンタジー文庫	戒―KAI―	花衣沙久羅	有那寿実	4-08-613105-6		か2-1	255	
199304	スーパーファンタジー文庫	中国神武伝奇　黄帝無頼	藤水名子	沖麻実也	4-08-613107-2		ふ3-1	238	
199304	スーパーファンタジー文庫	INNOCENT　愛の物語	古代紫	笠井あゆみ	4-08-613108-0		ふ2-3	249	
199304	スーパークエスト文庫	超時空要塞マクロス2　Lover's again 4	富田祐弘	美樹本晴彦	4-09-440014-1		と1-5	213	
199304	スーパークエスト文庫	最後の審判 4　世紀末の覇者	飯島健男	恩田尚之	4-09-440044-3		い2-4	195	
199304	スーパークエスト文庫	覇竜の神座 VOL.1　BURAI外伝	飯島健男	荒木伸吾、姫野美智	4-09-440091-5		い2-21	206	
199304	スーパークエスト文庫	仮面ライダーZO　闇の少年	射口巌　原作：石ノ森章太郎	雨宮慶太	4-09-440101-6		い3-1	193	
199304	コバルト文庫	KZ少年少女ゼミナール　初恋プロセス	藤本ひとみ	いのまたむつみ	4-08-611736-3		ふ1-55	218	
199304	コバルト文庫	蟹座の君を忘れたくないから	日向章一郎	みずき健	4-08-611737-1		ひ2-32	278	
199304	コバルト文庫	カウス＝ルー大陸史・空の牙　嵐が姫　幽幻篇	響野夏菜	石堂まゆ	4-08-611738-X		ひ5-4	268	
199304	コバルト文庫	鎌倉繁盛記 <二>　空耳の恋唄　頼家私伝	倉本由布	湯口聖子	4-08-611739-8		く2-26	295	
199304	コバルト文庫	ティタニアは銀の翼で (2)	一色みんと	四位広猫	4-08-611740-1		い2-8	222	
199304	コバルト文庫	冬の領域 2　天上の朱	三浦真奈美	定広美香	4-08-611743-6		み3-8	235	
199304	コバルト文庫ピンキー	神竜の赤い糸伝説	服部あゆみ、布施由美子	服部あゆみ	4-08-611741-X		ハ1-2	215	
199304	コバルト文庫ピンキー	ハンサムな彼女	宮沢ぷりん　原作：吉住渉		4-08-611742-8		ミ1-3	240	
199304	X文庫ホワイトハート	愛と呼べない愛	浅野裕子	大平美智子	4-06-255118-7		あC-02	178	
199304	X文庫ホワイトハート	海の真珠　ムーンライト・ホーン 4	小沢淳	中川勝海	4-06-255119-5		おA-13	184	
199304	X文庫ホワイトハート	風の海　迷宮の岸 (下)　十二国記	小野不由美	山田章博	4-06-255120-9		おC-04	199	
199304	X文庫ホワイトハート	王都の落日　クシアラータの覇王外伝	高瀬美恵	麻々原絵里依	4-06-255121-7		たA-10	266	
199304	X文庫ホワイトハート	暗闇の狩人　霊感探偵倶楽部	新田一実	岩崎陽子	4-06-255122-5		にA-02	252	
199304	X文庫ホワイトハート	ムアールの宮廷の陰謀　女戦士エフェラ＆ジリオラ (1)	ひかわ玲子	米田仁士	4-06-255123-3		ひB-01	265	
199304	X文庫ホワイトハート	ベイビー・ステップ　本気で欲しけりゃモノにしろ！	深沢梨絵	真木しょうこ	4-06-255124-1		ふA-02	214	
199304	X文庫ホワイトハート	シンプル・レイプ	水野麻里	中山乃梨子	4-06-255125-X		みA-11	192	
199304	X文庫ティーンズハート	ヨコハマ指輪物語 12　パニック in 聖シルク学園	神崎あおい	高橋千鶴	4-06-198747-X		X79-23	213	
199304	X文庫ティーンズハート	キスだけじゃイヤ V　恋のライバルを消せ	林葉直子	くりた陸	4-06-198755-0		は2-6	222	旧整理番号：X77-22
199304	X文庫ティーンズハート	狙われた昨日　ESP戦記・イオ	秋野ひとみ	美濃みずほ	4-06-198757-7		X99-38	262	
199304	X文庫ティーンズハート	《運命の輪》よ、まわれ！　運命のタロット（3）	皆川ゆか	乱魔猫吉	4-06-198758-5		み1-3	310	旧整理番号：X78-23
199304	X文庫ティーンズハート	突然のボーイフレンド (4)	西条せつな	日下部拓海	4-06-198759-3		X171-7	247	
199304	X文庫ティーンズハート	素直なカンケイ	しおざわ千絵		4-06-198760-7		X170-3	223	
199304	X文庫ティーンズハート	そしてもっと好きになる	原田やよい		4-06-198761-5		X163-3	233	
199304	X文庫ティーンズハート	会えてよかったね	石井ゆうみ	岩崎まり子	4-06-198762-3		X162-7	220	
199304	X文庫ティーンズハート	ブルーな６月の花嫁に逆転の歓声が聞こえる	ゆうきみすず	河内実加	4-06-198765-8		X104-25	226	
199304	レモン文庫	プロポーズ前奏曲	日比野あや	石松照代	4-05-106407-7	81	ひ-1	204	
199304	パレット文庫	ダウンタウン・エンジェル 9	喜多嶋隆	北川みゆき	4-09-420019-3		き1-9	202	
199304	パレット文庫	ハートをください	小泉まりえ	すぎ恵美子	4-09-420293-5		こ2-3	186	
199304	パレット文庫	漆黒の髪は疾風	速水彩	西炯子	4-09-420324-9		は3-4	204	
199304	パレット文庫	ラストシーン 2	倉橋燿子	おおや和美	4-09-420362-1		く2-2	218	
199304	パレット文庫	小説 陵子の心霊事件簿 1	飛鳥めい　原作：篠原千絵	篠原千絵	4-09-420371-0		あ5-1	191	
199304	MIT文庫	あいつまであと2秒　ときめき時代 3	折原みと	折原みと	4-591-04343-6		M10-3	184	
199305	富士見ファンタジア文庫	銀河を渡る竜の群れ	大野木寛	加藤雅基	4-8291-2497-0	197	47-1	225	
199305	富士見ファンタジア文庫	月鬼 3　地の神宝輪	六道慧	東拓	4-8291-2498-9	198	10-20	270	
199305	富士見ファンタジア文庫	天地無用！魎皇鬼　千客万来編　愛のヘクサグラム	長谷川菜穂子	梶島正樹、林宏樹	4-8291-2499-7	199	45-1	222	
199305	角川スニーカー文庫	グローリー戦記 (2)　巨砲トロダモン	柿沼秀樹	山田麻里緒	4-04-411010-7	8975	10-10	192	
199305	角川スニーカー文庫	月光界シリーズ　2 霊獣ムフゾの王	麻城ゆう	浅野真理	4-04-412804-9	8930	28-2	227	
199305	角川スニーカー文庫	歌姫　2 カンタービレ 歌姫の旅路	篠崎砂美	中山星香	4-04-413204-6	8891	32-4	282	
199305	角川スニーカー文庫	追憶の地平　＜反逆＞号ログノート (4)	伊東麻紀	神村幸子	4-04-413604-1	8929	36-4	301	
199305	角川スニーカー文庫	邪神の胎動　神の禽 (2)	河原よしえ	岩崎陽子	4-04-413702-1	8980	37-2	215	
199305	角川スニーカー文庫	アルスの書外伝　2 風の旅路	白井星夜	春日聖生	4-04-413902-4	8979	39-2	269	
199305	角川スニーカー・G文庫	鬼面都市の冒険　ガープス・ルナル・アドベンチャー	友野詳、佐脇洋平、グループSNE　監修：安田均	瀧口天晴	4-04-461421-0	8973	881-2	348	※角川スニーカー文庫より移動　整理番号：614-21
