発売年月	レーベル	タイトル	著者	イラスト	ISBN	通巻番号	整理番号	ページ数	補足
198506	コバルト文庫	フェノミナ	ダリオ・アルジェント　訳：関美冬		4-08-610761-9		182-A	197	
198507	ソノラマ文庫	ハートでジャンプ！	岬兄悟	とり・みき	4-257-76308-6	308	み 1- 1	316	
198507	ソノラマ文庫	宇宙船パオロンを消せ　ハイスピード・ジェシー (3)	斉藤英一朗	美樹本晴彦	4-257-76309-4	309	さ 1- 7	218	
198507	ソノラマ文庫	吸血鬼ハンター 3　Ｄ－妖殺行	菊地秀行	天野喜孝	4-257-76310-8	310	き 1-14	254	
198507	コバルト文庫	ジャパネスク・アンコール！	氷室冴子	峯村良子	4-08-610762-7		052-T	201	
198507	コバルト文庫	丘の家のミッキー (3)	久美沙織	めるへんめーかー	4-08-610763-5		088-N	304	
198507	コバルト文庫	まんが家マリナ最初の事件　愛からはじまるサスペンス	藤本ひとみ	谷口亜夢	4-08-610766-X		183-A	265	[第4回コバルト・ノベル大賞＜入選＞]
198507	コバルト文庫	み～んなブスにひざまずけ	青島美幸	つるとみ子	4-08-610767-8		143-B	223	
198507	コバルト文庫	Ｃボーイ・すくらんぶる	唯川恵		4-08-610768-6		169-B	242	
198507	コバルト文庫	Ｖ．マドンナ大戦争	野沢尚		4-08-610769-4		184-A	238	
198508	ソノラマ文庫	バミューダ霊海ドーム	竹河聖	中村銀子	4-257-76311-6	311	た 5- 2	254	
198508	ソノラマ文庫	オーディーン	構成：西崎義展		4-257-76313-2	313	86-J	217	
198508	コバルト文庫	オーディーン　光子帆船スターライト	鳴海丈　原案：西崎義展		4-08-610770-8		118-B	253	
198508	コバルト文庫	アダ	大和真也	逆井鋭二	4-08-610771-6		121-E	217	
198508	コバルト文庫	ハーフミラー・エイジ	窪田僚		4-08-610772-4		085-G	289	
198508	コバルト文庫	マーメイドパーク	名木田恵子		4-08-610773-2		054-F	269	
198508	コバルト文庫	ぼくたちのサマー・メモリー	水城昭彦		4-08-610774-0		102-C	237	
198508	コバルト文庫	長靴の恋幽霊	志茂田景樹		4-08-610775-9		185-A	225	
198508	コバルト文庫	青春の賭け　―ビジョン・クエスト―	テリー・デイビス　訳：橘高弓枝		4-08-610776-7		116-D	241	
198509	ソノラマ文庫	重戦機エルガイム 3　甦る地平線	渡邉由自	北爪宏幸	4-257-76312-4	312	わ 1- 3	254	
198509	ソノラマ文庫	ラスト・レター　妖精作戦 PART IV	笹本祐一	平野俊弘	4-257-76314-0	314	さ 2- 4	281	
198509	ソノラマ文庫	冥海の神獣島　ランドルフィ物語 (3)	清水義範	佐竹美保	4-257-76315-9	315	し 1-21	217	
198509	ソノラマ文庫	青の騎士ベルゼルガ物語 2	はままさのり	幡池裕行	4-257-76316-7	316	は 1- 2	282	
198509	コバルト文庫	ブラック・キャット II　ナイト・フォーク	新井素子	石関詠子	4-08-610777-5		075-H	305	
198509	コバルト文庫	タイム・トラブル・プリンセス	小林弘利	大嶋繁	4-08-610778-3		162-C	307	
198509	コバルト文庫	宇宙色トラベラー	波多野鷹		4-08-610779-1		186-A	265	
198509	コバルト文庫	恋は風いろ不思議いろ	倉本由布	中沢紀子	4-08-610780-5		187-A	218	[第3回コバルト・ノベル大賞＜佳作＞]
198509	コバルト文庫	ドリーム in オーストラリア　コアラの国の留学記	平原紀子		4-08-610781-3		188-A	269	
198509	コバルト文庫	私たちの体験記　愛のスケッチブック	編：小宮綾子		4-08-610782-1		093-C	277	
198509	コバルト文庫	殺人切符は［ハート］色	山浦弘靖	服部あゆみ	4-08-610783-X		105-F	283	
198510	ソノラマ文庫	キマイラ・吼 (6)　キマイラ如来変	夢枕獏	天野喜孝	4-257-76317-5	317	ゆ 1- 6	252	
198510	ソノラマ文庫	罪深い神々の惑星　辺境パトロール (1)	児島冬樹	佐藤道明	4-257-76318-3	318	44-B	254	
198510	コバルト文庫	碧い宝石箱	久美沙織	藤原カムイ	4-08-610784-8		088-O	263	
198510	コバルト文庫	謎いっぱいのアリス	田中雅美	赤星たみこ	4-08-610785-6		081-N	219	
198510	コバルト文庫	前略、親不孝通りから	正本ノン	久保恵子	4-08-610786-4		063-Q	257	
198510	コバルト文庫	いつか、どこかで	杉本りえ	サトージュン	4-08-610787-2		158-C	208	
198510	コバルト文庫	リング・どりいむ　女子プロレスは華やかに	藤本ひとみ	あさくらみゆき	4-08-610788-0		183-B	267	
198510	コバルト文庫	久里子シリーズ 1　シンデレラは待てない	小室みつ子	小室みつ子	4-08-610789-9		159-C	238	
198510	コバルト文庫	シュア・シング	スティーヴン・L・ブルーム、ジョナサン・ロバーツ　訳：羽田詩津子		4-08-610790-2		144-D	222	
198511	ソノラマ文庫	幽霊宅急便	加納一朗	祐天寺三郎	4-257-76319-1	319	か 1-25	254	
198511	ソノラマ文庫	月神の魔女戦士　アドナ妖戦記 (1)	嵩峰龍二	三好道夫	4-257-76320-5	320	た 2- 2	282	
198511	コバルト文庫	野蛮人のように	南英男　原作：川島徹		4-08-610791-0		043-T	239	
198511	コバルト文庫	いつか虹を渡りたい	辻真先		4-08-610792-9		066-F	233	
198511	コバルト文庫	スターライト☆こねくしょん	火浦功	ゆうきまさみ	4-08-610793-7		165-B	245	
198511	コバルト文庫	秘密の花園	田中雅美	土居淳男	4-08-610794-5		081-O	243	
198511	コバルト文庫	ピンクピ－チ・ノ－ト　ぼくとわたしのpink体験コレクション２	吉野一穂		4-08-610795-3		040-F	265	
198511	コバルト文庫	クリスマス・ファンタジー　樅の木の物語	津山紘一		4-08-610796-1		087-C	230	
198511	コバルト文庫	聖痕者ユウ I　薔薇のストレンジャー	鳴海丈	高田明美	4-08-610797-X		118-C	257	
198511	コバルト文庫	ハッピーエンドゲーム・ストーリー　恋のホリデイ	ニコル・カー　訳：羽田詩津子		4-08-610798-8		144-E	205	
198511	コバルト文庫	ハッピエンドゲーム・ストーリー　スカーレットのように	クリスティ・ラッセル　訳：田中一江		4-08-610799-6		135-C	205	
198512	ソノラマ文庫	機械獣ヴァイブ (1)　獣黙示篇	山田正紀	加藤直之	4-257-76322-1	322	や 1- 1	219	
198512	ソノラマ文庫	座礁、虚の星域　統合ファイル (1)	在沢伸	横山宏	4-257-76323-X	323	2-E	282	
198512	コバルト文庫	カラーストーリー　デュエット	久美沙織	めるへんめーかー	4-08-610800-3		088-P	189	
198512	コバルト文庫	月光の底	眉村卓		4-08-610801-1		117-C	253	
198512	コバルト文庫	月が魔法をかけた夜	小林弘利	大嶋繁	4-08-610802-X		162-D	257	
198512	コバルト文庫	ベスト・ショートショート	編：コバルト編集部		4-08-610803-8		100-E	220	
198512	コバルト文庫	麦ちゃんのヰタ・セクスアリス　第2部 3	立原あゆみ		4-08-610804-6		078-K	213	
